"Price","Name","Item Level","Owned?","Available"
68460,"Potion of the Jade Serpent",90,"",1578
3297,"Crystal Vial",1,"",617
22999,"Green Tea Leaf",85,"",13019
33999,"Silkweed",86,"",2324
57615,"Virmen's Bite",90,"",3227
24199,"Snow Lily",87,"",3027
849999,"Flask of the Warm Sun",90,"",1037
789998,"Golden Lotus",90,"",491
790000,"Flask of Spring Blossoms",90,"",825
1939796,"Greater Crane Wing Inscription",90,"",43
559999,"Starlight Ink",86,"",27
98987,"Ink of Dreams",86,"",28
33500,"Shadow Pigment",86,"",330
19999,"Rain Poppy",85,"",1960
31405,"Fool's Cap",88,"",1348
533900,"Misty Pigment",86,"",269
1998,"Light Parchment",1,"",201
1749609,"Greater Tiger Claw Inscription",90,"",46
3690598,"Greater Cerulean Spellthread",90,"",11
84898,"Bolt of Windwool Cloth",90,"",2553
14100,"Windwool Cloth",86,"",4008
4889590,"Greater Pearlescent Spellthread",90,"",12
299795,"Glyph of Unstable Affliction",25,"",33
106906,"Ink of the Sea",70,"",153
29400,"Azure Pigment",70,"",97
7900,"Goldclover",72,"",1270
5998,"Tiger Lily",72,"",451
10999,"Talandra's Rose",72,"",647
6999,"Adder's Tongue",77,"",825
12499,"Lichbloom",80,"",729
44999,"Icethorn",80,"",563
9700,"Deadnettle",72,"",110
9799,"Fire Leaf",75,"",188
2999900,"Glyph of Arcane Power",25,"",17
400000,"Ethereal Ink",60,"",153
48993,"Nether Pigment",60,"",35
12222,"Felweed",60,"",1006
10000,"Dreaming Glory",60,"",690
10000,"Ragveil",65,"",62
18000,"Terocone",60,"",415
12499,"Ancient Lichen",68,"",11
40000,"Netherbloom",70,"",493
49500,"Nightmare Vine",70,"",227
18049,"Mana Thistle",70,"",213
535000,"Glyph of Animal Bond",25,"",81
339891,"Glyph of Deterrence",25,"",63
93060,"Celestial Ink",40,"",141
14125,"Violet Pigment",40,"",100
3900,"Firebloom",41,"",638
180000,"Purple Lotus",42,"",305
110000,"Arthas' Tears",44,"",262
3199,"Sungrass",46,"",3115
21500,"Blindweed",47,"",323
129000,"Ghost Mushroom",47,"",523
21279,"Gromsblood",50,"",299
3760047,"Glyph of Spinning Crane Kick",25,"",44
116125,"Glyph of Touch of Karma",25,"",48
293900,"Glyph of Zen Meditation",25,"",60
32727,"Jadefire Ink",30,"",155
4939,"Emerald Pigment",30,"",139
1500,"Fadeleaf",32,"",3476
36500,"Goldthorn",34,"",1219
2600,"Khadgar's Whisker",37,"",2402
2500,"Dragon's Teeth",39,"",323
307200,"Glyph of Penance",25,"",38
328600,"Glyph of Holy Fire",25,"",28
79900,"Midnight Ink",10,"",96
10000,"Dusky Pigment",10,"",23
2000,"Mageroyal",10,"",1665
9938,"Briarthorn",15,"",2104
4200,"Swiftthistle",15,"",1543
1986,"Bruiseweed",20,"",652
5497,"Stranglekelp",20,"",1035
4499900,"Glyph of Smite",25,"",45
329692,"Glyph of Savagery",25,"",18
79200,"Lion's Ink",20,"",197
35300,"Golden Pigment",20,"",4
5000,"Wild Steelbloom",22,"",401
14798,"Grave Moss",22,"",104
7999,"Kingsblood",24,"",878
9599,"Liferoot",30,"",599
39600,"Glyph of Shred",25,"",38
504999,"Glyph of Siphon Life",25,"",73
39800,"Glyph of Soulstone",25,"",42
386498,"Glyph of Rapid Displacement",25,"",28
300199,"Glyph of Arcane Explosion",25,"",26
80000,"Glyph of Cone of Cold",25,"",31
250883,"Glyph of Pathfinding",25,"",25
399294,"Glyph of Liberation",25,"",57
239997,"Glyph of Touch of Death",25,"",36
385594,"Glyph of Prayer of Mending",25,"",42
419699,"Glyph of Dash",25,"",55
779600,"Glyph of Healing Touch",25,"",42
60000,"Glyph of Rebirth",25,"",41
28396,"Cerulean Spellthread",90,"",9
230000,"Pearlescent Spellthread",90,"",21
61907,"Potion of Mogu Power",90,"",1946
800000,"Flask of Winter's Bite",90,"",895
2782397,"Greater Tiger Fang Inscription",90,"",37
600000,"Flask of the Earth",90,"",293
17396,"Potion of the Mountains",90,"",440
1651599,"Greater Ox Horn Inscription",90,"",40
4977900,"Living Steel",88,"",669
659999,"Trillium Bar",90,"",1018
99896,"Ghost Iron Bar",86,"",2650
4206958,"Primal Diamond",90,"",115
739800,"Wild Jade",90,"",322
39999,"Alexandrite",87,"",863
929999,"Vermilion Onyx",90,"",456
297799,"Tiger Opal",87,"",1829
700000,"Imperial Amethyst",90,"",377
30000,"Roguestone",87,"",4102
700000,"Primordial Ruby",90,"",891
68999,"Pandarian Garnet",87,"",2451
50000,"River's Heart",90,"",256
8396,"Lapis Lazuli",87,"",896
770000,"Sun's Radiance",90,"",571
100000,"Sunstone",87,"",732
846943,"Great Pandaren Banquet",90,"",224
1589996,"100 Year Soy Sauce",85,"",592
157800,"Jewel Danio",87,"",4590
69999,"Raw Tiger Steak",85,"",2324
39998,"Pink Turnip",85,"",2390
429900,"Black Pepper Ribs and Shrimp",90,"",1405
1359897,"Black Pepper",85,"",424
165500,"Giant Mantis Shrimp",87,"",1141
86500,"Mushan Ribs",85,"",1507
43997,"Green Cabbage",85,"",6460
459999,"Chun Tian Spring Rolls",90,"",538
1294999,"Rice Flour",85,"",173
138998,"Redbelly Mandarin",87,"",1929
19899,"Red Blossom Leek",85,"",615
484848,"Mogu Fish Stew",90,"",1856
132992,"Emperor Salmon",87,"",3431
92589,"Raw Crocolisk Belly",85,"",1923
35959,"Mogu Pumpkin",85,"",5590
239899,"Steamed Crab Surprise",90,"",49
160000,"Raw Crab Meat",85,"",546
24998,"White Turnip",85,"",921
547882,"Sea Mist Rice Noodles",90,"",2009
148682,"Tiger Gourami",87,"",2837
169998,"Raw Turtle Meat",85,"",2052
42728,"Scallions",85,"",1561
210000,"Mad Brewer's Breakfast",90,"",16
579258,"Pandaren Banquet",90,"",509
394593800,"Vial of the Sands",85,"",6
30000000,"Sands of Time",85,"",1
1660000,"Truegold",85,"",420
115176,"Pyrium Bar",85,"",1101
154991,"Volatile Fire",83,"",1470
244047,"Volatile Air",83,"",1126
74898,"Volatile Water",83,"",1969
1561487,"Flask of the Winds",85,"",102
