"Price","Name","Item Level","Owned?","Available"
64742,"Potion of the Jade Serpent",90,"",8246
1452,"Crystal Vial",1,"",2448
17000,"Green Tea Leaf",85,"",973
31111,"Silkweed",86,"",3205
79866,"Virmen's Bite",90,"",10490
34000,"Snow Lily",87,"",1592
1039965,"Flask of the Warm Sun",90,"",871
815330,"Golden Lotus",90,"",2068
709595,"Flask of Spring Blossoms",90,"",856
1929990,"Greater Crane Wing Inscription",90,"",88
549997,"Starlight Ink",86,"",1263
49998,"Ink of Dreams",86,"",4857
38197,"Shadow Pigment",86,"",1877
12000,"Rain Poppy",85,"",8841
25500,"Fool's Cap",88,"",1749
312695,"Misty Pigment",86,"",467
1800,"Light Parchment",1,"",828
1879300,"Greater Tiger Claw Inscription",90,"",114
1749890,"Greater Cerulean Spellthread",90,"",162
173380,"Bolt of Windwool Cloth",90,"",1506
27000,"Windwool Cloth",86,"",11420
1899492,"Greater Pearlescent Spellthread",90,"",132
379797,"Glyph of Unstable Affliction",25,"",69
102400,"Ink of the Sea",70,"",1686
19398,"Azure Pigment",70,"",122
6500,"Goldclover",72,"",827
9000,"Tiger Lily",72,"",645
8900,"Talandra's Rose",72,"",424
6900,"Adder's Tongue",77,"",349
9698,"Lichbloom",80,"",960
17500,"Icethorn",80,"",490
6500,"Deadnettle",72,"",254
7500,"Fire Leaf",75,"",181
187995,"Glyph of Arcane Power",25,"",52
89999,"Ethereal Ink",60,"",141
19488,"Nether Pigment",60,"",776
6900,"Felweed",60,"",1030
6900,"Dreaming Glory",60,"",1527
24900,"Ragveil",65,"",297
8000,"Terocone",60,"",731
6000,"Ancient Lichen",68,"",239
29998,"Netherbloom",70,"",385
50000,"Nightmare Vine",70,"",660
11900,"Mana Thistle",70,"",136
469092,"Glyph of Animal Bond",25,"",96
281500,"Glyph of Deterrence",25,"",67
19798,"Celestial Ink",40,"",151
3419,"Violet Pigment",40,"",187
2400,"Firebloom",41,"",1592
74998,"Purple Lotus",42,"",345
298499,"Arthas' Tears",44,"",190
2279,"Sungrass",46,"",2965
55000,"Blindweed",47,"",415
200000,"Ghost Mushroom",47,"",99
40000,"Gromsblood",50,"",217
290800,"Glyph of Spinning Crane Kick",25,"",91
436400,"Glyph of Touch of Karma",25,"",140
110000,"Glyph of Zen Meditation",25,"",70
19799,"Jadefire Ink",30,"",164
7979,"Emerald Pigment",30,"",620
1300,"Fadeleaf",32,"",3214
57617,"Goldthorn",34,"",1002
2000,"Khadgar's Whisker",37,"",8673
3000,"Dragon's Teeth",39,"",382
207496,"Glyph of Penance",25,"",50
310000,"Glyph of Holy Fire",25,"",65
9119,"Midnight Ink",10,"",245
19698,"Dusky Pigment",10,"",575
345,"Mageroyal",10,"",2360
7500,"Briarthorn",15,"",1350
1500,"Swiftthistle",15,"",915
1786,"Bruiseweed",20,"",3796
4400,"Stranglekelp",20,"",1089
146833,"Glyph of Smite",25,"",53
296900,"Glyph of Savagery",25,"",27
60000,"Lion's Ink",20,"",108
19485,"Golden Pigment",20,"",188
6999,"Wild Steelbloom",22,"",1286
17443,"Grave Moss",22,"",151
5899,"Kingsblood",24,"",3852
4999,"Liferoot",30,"",1750
59900,"Glyph of Shred",25,"",58
320000,"Glyph of Siphon Life",25,"",126
59940,"Glyph of Soulstone",25,"",73
937117,"Glyph of Rapid Displacement",25,"",67
120000,"Glyph of Arcane Explosion",25,"",23
548300,"Glyph of Cone of Cold",25,"",72
210000,"Glyph of Pathfinding",25,"",48
372096,"Glyph of Liberation",25,"",71
329887,"Glyph of Touch of Death",25,"",82
360993,"Glyph of Prayer of Mending",25,"",58
347800,"Glyph of Dash",25,"",94
115996,"Glyph of Healing Touch",25,"",42
142500,"Glyph of Rebirth",25,"",28
24999,"Cerulean Spellthread",90,"",32
29787,"Pearlescent Spellthread",90,"",4
59238,"Potion of Mogu Power",90,"",3503
889884,"Flask of Winter's Bite",90,"",674
2018888,"Greater Tiger Fang Inscription",90,"",142
549994,"Flask of the Earth",90,"",239
12198,"Potion of the Mountains",90,"",1345
1897400,"Greater Ox Horn Inscription",90,"",15
4389989,"Living Steel",88,"",1494
788998,"Trillium Bar",90,"",1057
124999,"Ghost Iron Bar",86,"",843
4837399,"Primal Diamond",90,"",920
859900,"Wild Jade",90,"",984
38999,"Alexandrite",87,"",2111
1649900,"Vermilion Onyx",90,"",815
365000,"Tiger Opal",87,"",1728
1219899,"Imperial Amethyst",90,"",649
49900,"Roguestone",87,"",2221
868600,"Primordial Ruby",90,"",1452
39900,"Pandarian Garnet",87,"",3239
20000,"River's Heart",90,"",530
8592,"Lapis Lazuli",87,"",1313
670765,"Sun's Radiance",90,"",708
70000,"Sunstone",87,"",2715
690190,"Great Pandaren Banquet",90,"",1613
889900,"100 Year Soy Sauce",85,"",219
97997,"Jewel Danio",87,"",6341
48399,"Raw Tiger Steak",85,"",6074
48993,"Pink Turnip",85,"",5681
2499900,"Pandaren Treasure Noodle Cart Kit",90,"",1176
777777,"Black Pepper Ribs and Shrimp",90,"",485
1279989,"Black Pepper",85,"",403
150000,"Giant Mantis Shrimp",87,"",391
299996,"Mushan Ribs",85,"",259
119999,"Green Cabbage",85,"",7745
420296,"Chun Tian Spring Rolls",90,"",646
1399700,"Rice Flour",85,"",679
79998,"Redbelly Mandarin",87,"",1326
149864,"Red Blossom Leek",85,"",597
472186,"Mogu Fish Stew",90,"",2884
187596,"Emperor Salmon",87,"",1377
159991,"Raw Crocolisk Belly",85,"",3354
56799,"Mogu Pumpkin",85,"",10346
369872,"Steamed Crab Surprise",90,"",887
59796,"Raw Crab Meat",85,"",2798
59898,"White Turnip",85,"",1952
548483,"Sea Mist Rice Noodles",90,"",1376
187996,"Tiger Gourami",87,"",1908
40000,"Raw Turtle Meat",85,"",1939
62849,"Scallions",85,"",4838
419894,"Mad Brewer's Breakfast",90,"",798
379900,"Pandaren Banquet",90,"",1061
81300,"Ancient Pandaren Spices",85,"",623
699998,"Seasoned Pomfruit Slices",90,"",3
30000,"Aged Mogu'shan Cheese",85,"",526
16998,"Aged Balsamic Vinegar",85,"",2389
379999600,"Vial of the Sands",85,"",7
1959999,"Truegold",85,"",103
50000,"Pyrium Bar",85,"",999
34995,"Volatile Fire",83,"",1010
124994,"Volatile Air",83,"",1125
65997,"Volatile Water",83,"",724
1458400,"Flask of the Winds",85,"",146
38000,"Whiptail",84,"",1506
89899,"Azshara's Veil",82,"",280
29698,"Volatile Life",83,"",7008
879100,"Flask of Titanic Strength",85,"",92
11985,"Cinderbloom",81,"",2213
150000,"Deepstone Oil",81,"",347
129999,"Albino Cavefish",81,"",789
27219997,"Illusionary Bag",83,"",41
59987,"Bolt of Embersilk Cloth",81,"",4271
10499,"Embersilk Cloth",81,"",85199
10000,"Volatile Earth",83,"",8164
1600000,"Chaos Orb",85,"",10
2220991,"Embersilk Bag",83,"",50
124878,"Hypnotic Dust",81,"",6409
113698,"Netherweave Bag",63,"",171
18798,"Bolt of Netherweave",60,"",993
4400,"Netherweave Cloth",60,"",9680
