"Price","Name","Item Level","Owned?","Available"
67675,"Potion of the Jade Serpent",90,"",7059
187,"Crystal Vial",1,"",4278
21297,"Green Tea Leaf",85,"",5027
35500,"Silkweed",86,"",20095
57082,"Virmen's Bite",90,"",7228
19997,"Snow Lily",87,"",8611
699798,"Flask of the Warm Sun",90,"",2355
740000,"Golden Lotus",90,"",2880
714892,"Flask of Spring Blossoms",90,"",1153
2496066,"Greater Crane Wing Inscription",90,"",110
449900,"Starlight Ink",86,"",2029
600,"Light Parchment",1,"",707
2495363,"Greater Tiger Claw Inscription",90,"Yes",163
3589997,"Greater Cerulean Spellthread",90,"",7
95000,"Bolt of Windwool Cloth",90,"",1112
13000,"Windwool Cloth",86,"",4422
3589888,"Greater Pearlescent Spellthread",90,"",26
140000,"Glyph of Unstable Affliction",25,"",47
79999,"Ink of the Sea",70,"",145
23000,"Ink of Dreams",86,"",6328
989999,"Glyph of Arcane Power",25,"Yes",12
50000,"Glyph of Animal Bond",25,"",52
199899,"Glyph of Deterrence",25,"",35
148090,"Glyph of Spinning Crane Kick",25,"",34
46933,"Glyph of Touch of Karma",25,"",39
46933,"Glyph of Zen Meditation",25,"",28
12000,"Jadefire Ink",30,"",100
379077,"Glyph of Penance",25,"",24
199699,"Glyph of Holy Fire",25,"",12
10000,"Midnight Ink",10,"",45
129598,"Glyph of Smite",25,"",40
139897,"Glyph of Savagery",25,"",44
30000,"Lion's Ink",20,"",22
59999,"Glyph of Shred",25,"",49
140000,"Glyph of Siphon Life",25,"",42
326589,"Glyph of Soulstone",25,"",118
540495,"Glyph of Rapid Displacement",25,"",45
50000,"Glyph of Arcane Explosion",25,"",22
91726,"Glyph of Cone of Cold",25,"",28
130000,"Glyph of Pathfinding",25,"",24
146933,"Glyph of Liberation",25,"",35
46933,"Glyph of Touch of Death",25,"",35
149196,"Glyph of Prayer of Mending",25,"",12
110000,"Glyph of Dash",25,"",24
88300,"Glyph of Healing Touch",25,"",16
79999,"Glyph of Rebirth",25,"",19
27496,"Cerulean Spellthread",90,"",31
24000,"Pearlescent Spellthread",90,"",26
44793,"Potion of Mogu Power",90,"",3645
23000,"Fool's Cap",88,"",6596
727399,"Flask of Winter's Bite",90,"",822
2495863,"Greater Tiger Fang Inscription",90,"Yes",153
759000,"Flask of the Earth",90,"",938
23000,"Rain Poppy",85,"",552
79997,"Potion of the Mountains",90,"",526
1289799,"Greater Ox Horn Inscription",90,"",97
4199996,"Living Steel",88,"",204
745975,"Trillium Bar",90,"",1889
95994,"Ghost Iron Bar",86,"",6908
4420000,"Primal Diamond",90,"",701
702199,"Wild Jade",90,"",513
859996,"Vermilion Onyx",90,"",103
719697,"Imperial Amethyst",90,"",349
39252,"Roguestone",87,"",1855
559998,"Primordial Ruby",90,"",204
55563,"Pandarian Garnet",87,"",501
179996,"Tiger Opal",87,"",451
39875,"River's Heart",90,"",264
6998,"Lapis Lazuli",87,"",1147
697500,"Sun's Radiance",90,"",202
126500,"Sunstone",87,"",1391
51499,"Alexandrite",87,"",1597
849996,"Great Pandaren Banquet",90,"",466
1111111,"100 Year Soy Sauce",85,"",97
108979,"Jewel Danio",87,"",2445
119800,"Raw Tiger Steak",85,"",2280
40000,"Pink Turnip",85,"",3121
539978,"Black Pepper Ribs and Shrimp",90,"",1404
2109996,"Black Pepper",85,"",112
192500,"Giant Mantis Shrimp",87,"",2702
100000,"Mushan Ribs",85,"",1902
35000,"Green Cabbage",85,"",7140
279060,"Chun Tian Spring Rolls",90,"",1080
1449880,"Rice Flour",85,"",757
189998,"Redbelly Mandarin",87,"",1544
19198,"Red Blossom Leek",85,"",2982
383932,"Mogu Fish Stew",90,"",4793
104800,"Emperor Salmon",87,"",5196
110000,"Raw Crocolisk Belly",85,"",4466
32000,"Mogu Pumpkin",85,"Yes",6368
38758,"Steamed Crab Surprise",90,"",241
355283,"Sea Mist Rice Noodles",90,"",2988
118790,"Tiger Gourami",87,"",3792
60000,"Raw Turtle Meat",85,"",567
34999,"Scallions",85,"",6644
119995,"Mad Brewer's Breakfast",90,"",48
789999,"Pandaren Banquet",90,"",869
239995,"Raw Crab Meat",85,"",778
13000,"White Turnip",85,"",1755
429999975,"Vial of the Sands",85,"",6
3400000,"Truegold",85,"Yes",274
83399,"Pyrium Bar",85,"",1099
80000,"Volatile Fire",83,"",795
58000,"Volatile Air",83,"",3204
79993,"Volatile Water",83,"",1429
2469894,"Flask of the Winds",85,"",80
750000,"Flask of Titanic Strength",85,"",184
789994,"Deepstone Oil",81,"",286
29769999,"Illusionary Bag",83,"",38
99991,"Bolt of Embersilk Cloth",81,"",2908
27999,"Volatile Life",83,"",926
17298,"Volatile Earth",83,"",2337
690000,"Chaos Orb",85,"",162
3189991,"Embersilk Bag",83,"",164
104699,"Hypnotic Dust",81,"",6328
63800,"Netherweave Bag",63,"",363
39791,"Bolt of Netherweave",60,"",1120
7165,"Rune Thread",50,"",709
1549995,"Frostweave Bag",80,"",65
289993,"Bolt of Imbued Frostweave",75,"",314
20000,"Eternium Thread",70,"",153
6788897,"Glacial Bag",80,"",3
109900,"Moonshroud",80,"",129
748497,"Ebonweave",80,"",56
149891,"Mysterious Fortune Card",85,"",3527
19998,"Blackfallow Ink",81,"",66
