"Price","Name","Item Level","Owned?","Available"
18250000,"Belt of the Night Sky (553)",553,"",4
55200,"Bolt of Windwool Cloth",90,"",1078
10790,"Windwool Cloth",86,"",7979
545499,"Spirit of War",90,"",584
27879899,"Leggings of the Night Sky (553)",553,"",4
64998,"Potion of the Jade Serpent",90,"",5395
111,"Crystal Vial",1,"",1429
15097,"Green Tea Leaf",85,"",21655
26899,"Silkweed",86,"",1936
59499,"Virmen's Bite",90,"",4308
10899,"Snow Lily",87,"",4615
489999,"Flask of the Warm Sun",90,"",1140
450000,"Golden Lotus",90,"",3101
498968,"Flask of Spring Blossoms",90,"",556
999922,"Greater Crane Wing Inscription",90,"",66
299996,"Starlight Ink",86,"",2449
39029,"Ink of Dreams",86,"",2394
10997,"Shadow Pigment",86,"",1972
14897,"Rain Poppy",85,"",12973
15596,"Fool's Cap",88,"",3579
249899,"Misty Pigment",86,"",683
451,"Light Parchment",1,"",616
699995,"Greater Tiger Claw Inscription",90,"",134
1785620,"Greater Cerulean Spellthread",90,"",60
3650000,"Greater Pearlescent Spellthread",90,"",36
299260,"Glyph of Unstable Affliction",25,"",34
50000,"Ink of the Sea",70,"",397
19797,"Azure Pigment",70,"",1438
7000,"Goldclover",72,"",187
19999,"Tiger Lily",72,"",117
10000,"Talandra's Rose",72,"",253
39399,"Adder's Tongue",77,"",365
74999,"Lichbloom",80,"",43
75000,"Icethorn",80,"",22
4999,"Deadnettle",72,"",68
9999,"Fire Leaf",75,"",15
146932,"Glyph of Arcane Power",25,"",7
69898,"Ethereal Ink",60,"",602
24998,"Nether Pigment",60,"",308
4700,"Felweed",60,"",1183
4999,"Dreaming Glory",60,"",478
9999,"Ragveil",65,"",88
9800,"Terocone",60,"",272
4500,"Ancient Lichen",68,"",121
289999,"Netherbloom",70,"",80
159796,"Nightmare Vine",70,"",733
8989,"Mana Thistle",70,"",229
488489,"Glyph of Animal Bond",25,"",42
187599,"Glyph of Deterrence",25,"",10
60000,"Celestial Ink",40,"",240
12300,"Violet Pigment",40,"",1654
4994,"Firebloom",41,"",2503
119999,"Purple Lotus",42,"",31
499995,"Arthas' Tears",44,"",46
9999,"Sungrass",46,"",164
17999,"Blindweed",47,"",63
10000,"Ghost Mushroom",47,"",389
24900,"Gromsblood",50,"",972
423987,"Glyph of Spinning Crane Kick",25,"",62
209975,"Glyph of Touch of Karma",25,"",42
179900,"Glyph of Zen Meditation",25,"",1
20000,"Jadefire Ink",30,"",255
9094,"Emerald Pigment",30,"",2030
2000,"Fadeleaf",32,"",612
61180,"Goldthorn",34,"",386
2000,"Khadgar's Whisker",37,"",2972
3493,"Dragon's Teeth",39,"",562
149999,"Glyph of Penance",25,"",33
189994,"Glyph of Holy Fire",25,"",30
9997,"Midnight Ink",10,"",833
3045,"Dusky Pigment",10,"",543
899,"Mageroyal",10,"",397
8800,"Briarthorn",15,"",373
5000,"Swiftthistle",15,"",843
999,"Bruiseweed",20,"",538
3996,"Stranglekelp",20,"",457
140000,"Glyph of Smite",25,"",9
239996,"Glyph of Savagery",25,"",42
33332,"Lion's Ink",20,"",419
25000,"Golden Pigment",20,"",744
8750,"Wild Steelbloom",22,"",315
14000,"Grave Moss",22,"",13
4999,"Kingsblood",24,"",2303
4800,"Liferoot",30,"",259
77972,"Glyph of Shred",25,"",22
424096,"Glyph of Siphon Life",25,"",67
