"Price","Name","Item Level","Owned?","Available"
79879,"Potion of the Jade Serpent",90,"",3191
1220,"Crystal Vial",1,"",753
29873,"Green Tea Leaf",85,"",4690
28500,"Silkweed",86,"",2834
99456,"Virmen's Bite",90,"",6475
42700,"Snow Lily",87,"",2242
759999,"Flask of the Warm Sun",90,"",1120
764788,"Golden Lotus",90,"",1477
819889,"Flask of Spring Blossoms",90,"",1270
1999299,"Greater Crane Wing Inscription",90,"",62
499997,"Starlight Ink",86,"",164
39999,"Ink of Dreams",86,"",434
19993,"Shadow Pigment",86,"",562
20000,"Rain Poppy",85,"",2751
296897,"Misty Pigment",86,"",32
1998,"Light Parchment",1,"",605
1648079,"Greater Tiger Claw Inscription",90,"",84
3459997,"Greater Cerulean Spellthread",90,"",65
89994,"Bolt of Windwool Cloth",90,"",3612
14399,"Windwool Cloth",86,"",5658
3669998,"Greater Pearlescent Spellthread",90,"",37
465300,"Glyph of Unstable Affliction",25,"",43
108500,"Ink of the Sea",70,"",113
14999,"Azure Pigment",70,"",6
4999,"Tiger Lily",72,"",1013
249199,"Glyph of Arcane Power",25,"",21
49500,"Ethereal Ink",60,"",40
15000,"Nether Pigment",60,"",1
2200,"Felweed",60,"",786
150251,"Glyph of Animal Bond",25,"",22
189897,"Glyph of Deterrence",25,"",17
54500,"Celestial Ink",40,"",53
1498,"Firebloom",41,"",1458
140000,"Glyph of Spinning Crane Kick",25,"",30
79999,"Glyph of Touch of Karma",25,"",51
229999,"Glyph of Zen Meditation",25,"",15
27900,"Jadefire Ink",30,"",110
34200,"Emerald Pigment",30,"",140
599,"Fadeleaf",32,"",3043
42604,"Goldthorn",34,"",612
1000,"Khadgar's Whisker",37,"",3867
1498,"Dragon's Teeth",39,"",491
363896,"Glyph of Penance",25,"",26
198000,"Glyph of Holy Fire",25,"",21
55935,"Midnight Ink",10,"",153
2892,"Dusky Pigment",10,"",74
3299,"Swiftthistle",15,"",891
134339,"Glyph of Smite",25,"",33
146933,"Glyph of Savagery",25,"",11
49500,"Lion's Ink",20,"",52
29300,"Golden Pigment",20,"",280
700,"Wild Steelbloom",22,"",1017
3799,"Grave Moss",22,"",169
698,"Kingsblood",24,"",4061
379,"Liferoot",30,"",4319
29999,"Glyph of Shred",25,"",37
143200,"Glyph of Siphon Life",25,"",31
29991,"Glyph of Soulstone",25,"",42
363455,"Glyph of Rapid Displacement",25,"",23
146031,"Glyph of Arcane Explosion",25,"",13
145300,"Glyph of Cone of Cold",25,"",17
586800,"Glyph of Pathfinding",25,"",32
430500,"Glyph of Liberation",25,"",40
290878,"Glyph of Touch of Death",25,"",43
256200,"Glyph of Prayer of Mending",25,"",9
220500,"Glyph of Dash",25,"",22
146933,"Glyph of Healing Touch",25,"",13
93000,"Glyph of Rebirth",25,"",29
32399,"Cerulean Spellthread",90,"",138
39899,"Pearlescent Spellthread",90,"",52
89424,"Potion of Mogu Power",90,"",4511
31983,"Fool's Cap",88,"",2466
779998,"Flask of Winter's Bite",90,"",546
1588580,"Greater Tiger Fang Inscription",90,"",29
939997,"Flask of the Earth",90,"",89
10083,"Potion of the Mountains",90,"",676
1499191,"Greater Ox Horn Inscription",90,"",82
3949991,"Living Steel",88,"",688
718599,"Trillium Bar",90,"",2397
79996,"Ghost Iron Bar",86,"",4622
3840000,"Primal Diamond",90,"",393
660000,"Wild Jade",90,"",80
660000,"Vermilion Onyx",90,"",45
657900,"Imperial Amethyst",90,"",75
600000,"Primordial Ruby",90,"",65
79898,"Pandarian Garnet",87,"",309
190000,"Tiger Opal",87,"",173
41919,"Roguestone",87,"",1433
194895,"River's Heart",90,"",263
7991,"Lapis Lazuli",87,"",323
659999,"Sun's Radiance",90,"",77
74999,"Sunstone",87,"",1456
99896,"Alexandrite",87,"",386
841296,"Great Pandaren Banquet",90,"",1066
1349900,"100 Year Soy Sauce",85,"",17
90000,"Jewel Danio",87,"",4757
30019,"Raw Tiger Steak",85,"",6917
28900,"Pink Turnip",85,"",3039
519495,"Black Pepper Ribs and Shrimp",90,"",1596
1429585,"Black Pepper",85,"",497
80000,"Giant Mantis Shrimp",87,"",1508
38758,"Mushan Ribs",85,"",1152
38997,"Green Cabbage",85,"",1660
272498,"Chun Tian Spring Rolls",90,"",832
1852221,"Rice Flour",85,"",137
87500,"Redbelly Mandarin",87,"",2199
18821,"Red Blossom Leek",85,"",484
539372,"Mogu Fish Stew",90,"",2644
149000,"Emperor Salmon",87,"",4053
139998,"Raw Crocolisk Belly",85,"",3152
37387,"Mogu Pumpkin",85,"",1455
41039,"Steamed Crab Surprise",90,"",171
379656,"Sea Mist Rice Noodles",90,"",1228
229999,"Mad Brewer's Breakfast",90,"",205
569899,"Pandaren Banquet",90,"",893
119000,"Tiger Gourami",87,"",2199
59784,"Raw Turtle Meat",85,"",5322
42394,"Scallions",85,"",3404
264700,"Raw Crab Meat",85,"",696
28770,"White Turnip",85,"",334
399909758,"Vial of the Sands",85,"",4
4145699,"Truegold",85,"",137
89999,"Pyrium Bar",85,"",270
29639,"Volatile Fire",83,"",855
87950,"Volatile Air",83,"",1135
36859,"Volatile Water",83,"",1233
1609988,"Flask of the Winds",85,"",15
1189998,"Flask of Titanic Strength",85,"",41
850404,"Deepstone Oil",81,"",55
23299980,"Illusionary Bag",83,"",29
68498,"Bolt of Embersilk Cloth",81,"",1204
39997,"Volatile Life",83,"",6084
19459,"Volatile Earth",83,"",3904
1930200,"Chaos Orb",85,"",57
2400000,"Embersilk Bag",83,"",212
121212,"Hypnotic Dust",81,"",3832
74700,"Netherweave Bag",63,"",172
21999,"Bolt of Netherweave",60,"",536
140000,"Rune Thread",50,"",366
1889999,"Frostweave Bag",80,"",9
374898,"Bolt of Imbued Frostweave",75,"",178
14400,"Eternium Thread",70,"",368
5100000,"Glacial Bag",80,"",1
789999,"Moonshroud",80,"",6
93789,"Mysterious Fortune Card",85,"",166
49988,"Blackfallow Ink",81,"",159
29496,"Ashen Pigment",81,"",61
16999,"Cinderbloom",81,"",1808
39998,"Stormvine",82,"",373
123899,"Azshara's Veil",82,"",451
34798,"Heartblossom",83,"",839
19998,"Twilight Jasmine",85,"",445
60399,"Whiptail",84,"",1179
