"Price","Name","Item Level","Owned?","Available"
69292,"Potion of the Jade Serpent",90,"",4965
1121,"Crystal Vial",1,"",1209
27499,"Green Tea Leaf",85,"",1295
27499,"Silkweed",86,"",3768
57884,"Virmen's Bite",90,"",3820
23500,"Snow Lily",87,"",5713
959798,"Flask of the Warm Sun",90,"",437
837699,"Golden Lotus",90,"",581
899996,"Flask of Spring Blossoms",90,"",699
1939999,"Greater Crane Wing Inscription",90,"",34
49698,"Ink of Dreams",86,"",686
29793,"Shadow Pigment",86,"",265
17499,"Rain Poppy",85,"",1140
31500,"Fool's Cap",88,"",3144
539997,"Misty Pigment",86,"",51
2000,"Light Parchment",1,"",333
1749609,"Greater Tiger Claw Inscription",90,"",46
3009996,"Greater Cerulean Spellthread",90,"",12
94100,"Bolt of Windwool Cloth",90,"",1860
18900,"Windwool Cloth",86,"",15388
2249999,"Greater Pearlescent Spellthread",90,"",12
299898,"Glyph of Unstable Affliction",25,"",15
139700,"Ink of the Sea",70,"",148
29900,"Azure Pigment",70,"",37
9998,"Goldclover",72,"",1852
9999,"Tiger Lily",72,"",441
5699,"Talandra's Rose",72,"",342
9899,"Adder's Tongue",77,"",385
15000,"Lichbloom",80,"",1023
10000,"Icethorn",80,"",658
9698,"Deadnettle",72,"",481
9998,"Fire Leaf",75,"",216
330000,"Glyph of Arcane Power",25,"",6
90000,"Ethereal Ink",60,"",150
10000,"Nether Pigment",60,"",21
12000,"Felweed",60,"",1624
10000,"Dreaming Glory",60,"",800
14899,"Ragveil",65,"",218
10000,"Terocone",60,"",760
14998,"Ancient Lichen",68,"",156
75000,"Netherbloom",70,"",571
14999,"Nightmare Vine",70,"",258
19000,"Mana Thistle",70,"",36
536800,"Glyph of Animal Bond",25,"",50
348659,"Glyph of Deterrence",25,"",14
94000,"Celestial Ink",40,"",39
3300,"Violet Pigment",40,"",236
4700,"Firebloom",41,"",1450
29990,"Purple Lotus",42,"",350
115500,"Arthas' Tears",44,"",207
3333,"Sungrass",46,"",5048
25000,"Blindweed",47,"",390
139800,"Ghost Mushroom",47,"",405
