"Price","Name","Item Level","Owned?","Available"
77486,"Potion of the Jade Serpent",90,"",5536
488,"Crystal Vial",1,"",118
21334,"Green Tea Leaf",85,"",8020
28899,"Silkweed",86,"",1286
74281,"Virmen's Bite",90,"",6108
23070,"Snow Lily",87,"",1279
959795,"Flask of the Warm Sun",90,"",384
790000,"Golden Lotus",90,"",252
829899,"Flask of Spring Blossoms",90,"",485
2499900,"Greater Crane Wing Inscription",90,"",93
559895,"Starlight Ink",86,"",904
56900,"Ink of Dreams",86,"",3016
40000,"Shadow Pigment",86,"",5
18500,"Rain Poppy",85,"",1084
32266,"Fool's Cap",88,"",190
4298,"Light Parchment",1,"",518
2329695,"Greater Tiger Claw Inscription",90,"",75
1850000,"Greater Cerulean Spellthread",90,"",51
83096,"Bolt of Windwool Cloth",90,"",3229
14525,"Windwool Cloth",86,"",6376
2989998,"Greater Pearlescent Spellthread",90,"",69
153999,"Glyph of Unstable Affliction",25,"",78
49000,"Ink of the Sea",70,"",73
19296,"Azure Pigment",70,"",325
12499,"Goldclover",72,"",1675
9950,"Tiger Lily",72,"",981
12000,"Talandra's Rose",72,"",983
11000,"Adder's Tongue",77,"",4571
19000,"Lichbloom",80,"",709
70000,"Icethorn",80,"",395
30000,"Deadnettle",72,"",1033
101073,"Fire Leaf",75,"",286
189791,"Glyph of Arcane Power",25,"",29
50000,"Ethereal Ink",60,"",26
27597,"Nether Pigment",60,"",1
6700,"Felweed",60,"",2406
5200,"Dreaming Glory",60,"",795
19998,"Ragveil",65,"",952
7897,"Terocone",60,"",2254
6499,"Ancient Lichen",68,"",1359
250000,"Netherbloom",70,"",41
113899,"Nightmare Vine",70,"",104
9297,"Mana Thistle",70,"",1202
219994,"Glyph of Animal Bond",25,"",82
966958,"Glyph of Deterrence",25,"",85
29898,"Celestial Ink",40,"",45
29997,"Violet Pigment",40,"",156
2000,"Firebloom",41,"",1485
69999,"Purple Lotus",42,"",145
190000,"Arthas' Tears",44,"",90
5600,"Sungrass",46,"",3784
8899,"Blindweed",47,"",430
207040,"Ghost Mushroom",47,"",404
29095,"Gromsblood",50,"",368
411433,"Glyph of Spinning Crane Kick",25,"",67
791989,"Glyph of Touch of Karma",25,"",56
90000,"Glyph of Zen Meditation",25,"",32
14500,"Jadefire Ink",30,"",334
12797,"Emerald Pigment",30,"",84
2498,"Fadeleaf",32,"",4470
88888,"Goldthorn",34,"",924
3798,"Khadgar's Whisker",37,"",6223
19999,"Dragon's Teeth",39,"",474
355400,"Glyph of Penance",25,"",49
135100,"Glyph of Holy Fire",25,"",39
18700,"Midnight Ink",10,"",67
8454,"Dusky Pigment",10,"",272
1390,"Mageroyal",10,"",2852
4179,"Briarthorn",15,"",2777
1139,"Swiftthistle",15,"",3449
2790,"Bruiseweed",20,"",7582
4999,"Stranglekelp",20,"",300
479733,"Glyph of Smite",25,"",36
230500,"Glyph of Savagery",25,"",33
18979,"Golden Pigment",20,"",13
9899,"Wild Steelbloom",22,"",1901
10000,"Grave Moss",22,"",535
759,"Kingsblood",24,"",5708
1138,"Liferoot",30,"",1066
70000,"Glyph of Shred",25,"",30
142499,"Glyph of Siphon Life",25,"",91
47399,"Glyph of Soulstone",25,"",24
479842,"Glyph of Rapid Displacement",25,"",51
100000,"Glyph of Arcane Explosion",25,"",13
928708,"Glyph of Cone of Cold",25,"",61
275315,"Glyph of Pathfinding",25,"",40
402068,"Glyph of Liberation",25,"",57
109998,"Glyph of Touch of Death",25,"",38
501511,"Glyph of Prayer of Mending",25,"",29
611312,"Glyph of Dash",25,"",65
99500,"Glyph of Healing Touch",25,"",18
890989,"Glyph of Rebirth",25,"",44
29999,"Cerulean Spellthread",90,"",6
26499,"Pearlescent Spellthread",90,"",38
49999,"Potion of Mogu Power",90,"",5143
819899,"Flask of Winter's Bite",90,"",923
2219997,"Greater Tiger Fang Inscription",90,"",40
758999,"Flask of the Earth",90,"",344
59900,"Potion of the Mountains",90,"",113
2489898,"Greater Ox Horn Inscription",90,"",63
4599900,"Living Steel",88,"",118
788797,"Trillium Bar",90,"",1515
131200,"Ghost Iron Bar",86,"",55
4189999,"Primal Diamond",90,"",326
799097,"Wild Jade",90,"",286
39998,"Alexandrite",87,"",451
1001110,"Vermilion Onyx",90,"",97
240000,"Tiger Opal",87,"",36
710000,"Imperial Amethyst",90,"",52
43988,"Roguestone",87,"",916
719994,"Primordial Ruby",90,"",335
54400,"Pandarian Garnet",87,"",1648
40400,"River's Heart",90,"",118
8000,"Lapis Lazuli",87,"",1129
689995,"Sun's Radiance",90,"",160
83298,"Sunstone",87,"",462
779999,"Great Pandaren Banquet",90,"",648
1148500,"100 Year Soy Sauce",85,"",82
145099,"Jewel Danio",87,"",4644
65999,"Raw Tiger Steak",85,"",1987
42199,"Pink Turnip",85,"",1209
390000,"Black Pepper Ribs and Shrimp",90,"",1173
1709884,"Black Pepper",85,"",434
138998,"Giant Mantis Shrimp",87,"",1973
86000,"Mushan Ribs",85,"",1923
41598,"Green Cabbage",85,"",2356
469795,"Chun Tian Spring Rolls",90,"",414
1299991,"Rice Flour",85,"",364
208888,"Redbelly Mandarin",87,"",1167
49998,"Red Blossom Leek",85,"",400
419800,"Mogu Fish Stew",90,"",3987
207777,"Emperor Salmon",87,"",2235
81100,"Raw Crocolisk Belly",85,"",886
63300,"Mogu Pumpkin",85,"",1939
439900,"Steamed Crab Surprise",90,"",278
109997,"Raw Crab Meat",85,"",28
77699,"White Turnip",85,"",3794
454900,"Sea Mist Rice Noodles",90,"",2452
199999,"Tiger Gourami",87,"",1557
76500,"Raw Turtle Meat",85,"",5595
63195,"Scallions",85,"",735
389997,"Mad Brewer's Breakfast",90,"",36
470000,"Pandaren Banquet",90,"",288
424999638,"Vial of the Sands",85,"",4
2405199,"Truegold",85,"",153
89800,"Pyrium Bar",85,"",820
47333,"Volatile Fire",83,"",1184
84421,"Volatile Air",83,"",785
49994,"Volatile Water",83,"",1002
1609795,"Flask of the Winds",85,"",49
27700,"Whiptail",84,"",2911
84924,"Azshara's Veil",82,"",1138
89999,"Volatile Life",83,"",4722
1423590,"Flask of Titanic Strength",85,"",28
14799,"Cinderbloom",81,"",3624
200000,"Deepstone Oil",81,"",72
500000,"Albino Cavefish",81,"",51
23282000,"Illusionary Bag",83,"",35
73322,"Bolt of Embersilk Cloth",81,"",1710
10000,"Embersilk Cloth",81,"",61931
24368,"Volatile Earth",83,"",11942
800000,"Chaos Orb",85,"",150
2909996,"Embersilk Bag",83,"",139
119685,"Hypnotic Dust",81,"",3554
79997,"Netherweave Bag",63,"",151
19800,"Bolt of Netherweave",60,"",1396
3299,"Netherweave Cloth",60,"",8753
9995,"Rune Thread",50,"",537
1800000,"Frostweave Bag",80,"",25
332498,"Bolt of Imbued Frostweave",75,"",43
169999,"Bolt of Frostweave",70,"",31
27999,"Frostweave Cloth",70,"",7722
39998,"Infinite Dust",70,"",1630
28000,"Eternium Thread",70,"",102
