"Price","Name","Item Level","Owned?","Available"
69788,"Potion of the Jade Serpent",90,"",15208
1663,"Crystal Vial",1,"",746
18718,"Green Tea Leaf",85,"",11213
22899,"Silkweed",86,"",6191
46385,"Virmen's Bite",90,"",4062
25500,"Snow Lily",87,"",3358
819900,"Flask of the Warm Sun",90,"",1260
799899,"Golden Lotus",90,"",4153
709998,"Flask of Spring Blossoms",90,"",1836
2639793,"Greater Crane Wing Inscription",90,"",97
629994,"Starlight Ink",86,"",928
64996,"Ink of Dreams",86,"",4084
38798,"Shadow Pigment",86,"",340
13399,"Rain Poppy",85,"",4080
29900,"Fool's Cap",88,"",1765
319995,"Misty Pigment",86,"",21
2499,"Light Parchment",1,"",686
2494894,"Greater Tiger Claw Inscription",90,"",113
2199799,"Greater Cerulean Spellthread",90,"",156
79800,"Bolt of Windwool Cloth",90,"",2135
16000,"Windwool Cloth",86,"",13039
2145598,"Greater Pearlescent Spellthread",90,"",159
299086,"Glyph of Unstable Affliction",25,"",27
69300,"Ink of the Sea",70,"",297
19591,"Azure Pigment",70,"",408
9996,"Goldclover",72,"",753
7600,"Tiger Lily",72,"",802
19695,"Talandra's Rose",72,"",384
17497,"Adder's Tongue",77,"",661
15491,"Lichbloom",80,"",1052
22498,"Icethorn",80,"",314
9999,"Deadnettle",72,"",654
9800,"Fire Leaf",75,"",222
197900,"Glyph of Arcane Power",25,"",15
99800,"Ethereal Ink",60,"",382
19500,"Nether Pigment",60,"",423
7298,"Felweed",60,"",1341
7398,"Dreaming Glory",60,"",1654
14400,"Ragveil",65,"",418
8600,"Terocone",60,"",1487
9997,"Ancient Lichen",68,"",657
40000,"Netherbloom",70,"",549
160000,"Nightmare Vine",70,"",655
12399,"Mana Thistle",70,"",308
500000,"Glyph of Animal Bond",25,"",41
299397,"Glyph of Deterrence",25,"",22
19799,"Celestial Ink",40,"",359
11652,"Violet Pigment",40,"",116
3999,"Firebloom",41,"",1242
76968,"Purple Lotus",42,"",269
959985,"Arthas' Tears",44,"",200
8099,"Sungrass",46,"",2210
25500,"Blindweed",47,"",73
100000,"Ghost Mushroom",47,"",86
179998,"Gromsblood",50,"",30
300000,"Glyph of Spinning Crane Kick",25,"",43
558800,"Glyph of Touch of Karma",25,"",56
146800,"Glyph of Zen Meditation",25,"",48
10000,"Jadefire Ink",30,"",373
10000,"Emerald Pigment",30,"",507
3799,"Fadeleaf",32,"",3023
74127,"Goldthorn",34,"",485
2699,"Khadgar's Whisker",37,"",4638
6899,"Dragon's Teeth",39,"",910
207600,"Glyph of Penance",25,"",26
239899,"Glyph of Holy Fire",25,"",19
19799,"Midnight Ink",10,"",253
19996,"Dusky Pigment",10,"",157
379,"Mageroyal",10,"",1861
15000,"Briarthorn",15,"",982
3399,"Swiftthistle",15,"",576
1400,"Bruiseweed",20,"",4319
3199,"Stranglekelp",20,"",378
55300,"Glyph of Smite",25,"",28
120000,"Glyph of Savagery",25,"",8
27499,"Lion's Ink",20,"",266
19500,"Golden Pigment",20,"",57
8999,"Wild Steelbloom",22,"",923
9000,"Grave Moss",22,"",255
5199,"Kingsblood",24,"",4754
6099,"Liferoot",30,"",1129
5000,"Glyph of Shred",25,"",30
380000,"Glyph of Siphon Life",25,"",53
900,"Glyph of Soulstone",25,"",27
365686,"Glyph of Rapid Displacement",25,"",10
19999,"Glyph of Arcane Explosion",25,"",16
150736,"Glyph of Cone of Cold",25,"",5
179900,"Glyph of Pathfinding",25,"",24
372299,"Glyph of Liberation",25,"",33
160000,"Glyph of Touch of Death",25,"",29
361195,"Glyph of Prayer of Mending",25,"",15
358888,"Glyph of Dash",25,"",28
119898,"Glyph of Healing Touch",25,"",26
128990,"Glyph of Rebirth",25,"",25
27888,"Cerulean Spellthread",90,"",41
29790,"Pearlescent Spellthread",90,"",15
59488,"Potion of Mogu Power",90,"",7493
700000,"Flask of Winter's Bite",90,"",1875
2099698,"Greater Tiger Fang Inscription",90,"",86
709899,"Flask of the Earth",90,"",612
39994,"Potion of the Mountains",90,"",359
1999896,"Greater Ox Horn Inscription",90,"",48
5000000,"Living Steel",88,"",3260
848000,"Trillium Bar",90,"",1093
109391,"Ghost Iron Bar",86,"",13332
5999999,"Primal Diamond",90,"",1014
773788,"Wild Jade",90,"",335
49995,"Alexandrite",87,"",1690
1199995,"Vermilion Onyx",90,"",153
328898,"Tiger Opal",87,"",1625
699999,"Imperial Amethyst",90,"",302
39995,"Roguestone",87,"",3771
999999,"Primordial Ruby",90,"",1056
72800,"Pandarian Garnet",87,"",2881
45596,"River's Heart",90,"",190
9397,"Lapis Lazuli",87,"",4191
800000,"Sun's Radiance",90,"",462
87998,"Sunstone",87,"",1923
535349,"Great Pandaren Banquet",90,"",1440
1213295,"100 Year Soy Sauce",85,"",911
94999,"Jewel Danio",87,"",8123
46000,"Raw Tiger Steak",85,"",3189
56499,"Pink Turnip",85,"",2051
3499888,"Pandaren Treasure Noodle Cart Kit",90,"",1269
548399,"Black Pepper Ribs and Shrimp",90,"",804
1199999,"Black Pepper",85,"",944
140054,"Giant Mantis Shrimp",87,"",2434
89999,"Mushan Ribs",85,"",745
48700,"Green Cabbage",85,"",1097
787977,"Chun Tian Spring Rolls",90,"",89
1428397,"Rice Flour",85,"",146
299986,"Redbelly Mandarin",87,"",1880
115497,"Red Blossom Leek",85,"",4663
474098,"Mogu Fish Stew",90,"",2456
145087,"Emperor Salmon",87,"",2427
189999,"Raw Crocolisk Belly",85,"",1786
31389,"Mogu Pumpkin",85,"",12098
424891,"Steamed Crab Surprise",90,"",1152
116761,"Raw Crab Meat",85,"",2427
74297,"White Turnip",85,"",2204
359791,"Sea Mist Rice Noodles",90,"",1048
100088,"Tiger Gourami",87,"",1749
56997,"Raw Turtle Meat",85,"",2016
47400,"Scallions",85,"",1683
549079,"Mad Brewer's Breakfast",90,"",724
519800,"Pandaren Banquet",90,"",483
8497,"Ancient Pandaren Spices",85,"",318
7499,"Aged Mogu'shan Cheese",85,"",244
49999,"Aged Balsamic Vinegar",85,"",1643
690000,"Stuffed Lushrooms",90,"",4
379999712,"Vial of the Sands",85,"",10
2211334,"Truegold",85,"",290
99897,"Pyrium Bar",85,"",1187
48000,"Volatile Fire",83,"",3412
99700,"Volatile Air",83,"",2174
90000,"Volatile Water",83,"",2026
1511500,"Flask of the Winds",85,"",248
39273,"Whiptail",84,"",1270
48924,"Azshara's Veil",82,"",731
20000,"Volatile Life",83,"",1186
1647700,"Flask of Titanic Strength",85,"",252
48372,"Cinderbloom",81,"",1320
249499,"Deepstone Oil",81,"",1247
150000,"Albino Cavefish",81,"",793
27299999,"Illusionary Bag",83,"",23
79498,"Bolt of Embersilk Cloth",81,"",3961
10000,"Embersilk Cloth",81,"",217293
20000,"Volatile Earth",83,"",11139
699999,"Chaos Orb",85,"",84
2226967,"Embersilk Bag",83,"",183
78799,"Hypnotic Dust",81,"",2181
71999,"Netherweave Bag",63,"",248
28900,"Bolt of Netherweave",60,"",1367
2997,"Netherweave Cloth",60,"",3764
149300,"Rune Thread",50,"",63
1799997,"Frostweave Bag",80,"",43
397496,"Bolt of Imbued Frostweave",75,"",123
140097,"Bolt of Frostweave",70,"",302
39900,"Frostweave Cloth",70,"",2053
20907,"Infinite Dust",70,"",3570
14488,"Eternium Thread",70,"",391
14341100,"Glacial Bag",80,"",1
141999,"Moonshroud",80,"",169
289999,"Eternal Life",75,"",124
660000,"Ebonweave",80,"",66
150000,"Eternal Shadow",75,"",79
97634,"Blackfallow Ink",81,"",902
50000,"Ashen Pigment",81,"",177
34299,"Stormvine",82,"",785
69999,"Heartblossom",83,"",505
51868,"Twilight Jasmine",85,"",382
