"Price","Name","Item Level","Owned?","Available"
44980000,"Belt of the Night Sky (553)",553,"",17
124978,"Bolt of Windwool Cloth",90,"",3059
9998,"Windwool Cloth",86,"",7890
3484883,"Spirit of War",90,"",723
39949998,"Leggings of the Night Sky (553)",553,"",20
48799,"Potion of the Jade Serpent",90,"",16157
4877,"Crystal Vial",1,"",164
8400,"Green Tea Leaf",85,"",35035
14500,"Silkweed",86,"",7386
32598,"Virmen's Bite",90,"",5543
12400,"Snow Lily",87,"",6414
949498,"Flask of the Warm Sun",90,"",1920
989999,"Golden Lotus",90,"",2504
879899,"Flask of Spring Blossoms",90,"",1052
1849995,"Greater Crane Wing Inscription",90,"",303
753646,"Starlight Ink",86,"",873
29999,"Ink of Dreams",86,"",4585
13989,"Shadow Pigment",86,"",353
5900,"Rain Poppy",85,"",17791
17193,"Fool's Cap",88,"",2107
309963,"Misty Pigment",86,"",78
19998,"Light Parchment",1,"",713
1659380,"Greater Tiger Claw Inscription",90,"",97
2548888,"Greater Cerulean Spellthread",90,"",199
2249894,"Greater Pearlescent Spellthread",90,"",39
759899,"Glyph of Unstable Affliction",25,"",22
30000,"Ink of the Sea",70,"",94
29998,"Azure Pigment",70,"",2300
8382,"Goldclover",72,"",7721
4499,"Tiger Lily",72,"",4045
29799,"Talandra's Rose",72,"",1090
5398,"Adder's Tongue",77,"",3744
11100,"Lichbloom",80,"",730
13500,"Icethorn",80,"",701
6899,"Deadnettle",72,"",1901
19706,"Fire Leaf",75,"",585
240000,"Glyph of Arcane Power",25,"",18
69898,"Ethereal Ink",60,"",176
29999,"Nether Pigment",60,"",376
10000,"Felweed",60,"",5686
11200,"Dreaming Glory",60,"",2236
2279,"Ragveil",65,"",1268
7000,"Terocone",60,"",5045
7999,"Ancient Lichen",68,"",1727
233300,"Netherbloom",70,"",72
99900,"Nightmare Vine",70,"",607
8000,"Mana Thistle",70,"",1784
619900,"Glyph of Animal Bond",25,"",55
99998,"Glyph of Deterrence",25,"",46
37993,"Celestial Ink",40,"",83
19998,"Violet Pigment",40,"",327
1499,"Firebloom",41,"",1198
50000,"Purple Lotus",42,"",202
2999,"Sungrass",46,"",4084
9999,"Blindweed",47,"",420
100000,"Ghost Mushroom",47,"",647
44999,"Gromsblood",50,"",158
239999,"Glyph of Spinning Crane Kick",25,"",39
77380,"Glyph of Touch of Karma",25,"",52
249999,"Glyph of Zen Meditation",25,"",59
6600,"Jadefire Ink",30,"",563
19994,"Emerald Pigment",30,"",1963
2399,"Fadeleaf",32,"",3208
590000000,"Goldthorn",34,"",1
3000,"Khadgar's Whisker",37,"",7236
2499,"Dragon's Teeth",39,"",967
478198,"Glyph of Penance",25,"",32
379900,"Glyph of Holy Fire",25,"",51
9995,"Midnight Ink",10,"",314
1499,"Dusky Pigment",10,"",536
1500,"Mageroyal",10,"",1719
4179,"Briarthorn",15,"",705
2400,"Swiftthistle",15,"",2593
1490,"Bruiseweed",20,"",1077
3998,"Stranglekelp",20,"",479
245500,"Glyph of Smite",25,"",43
100000,"Glyph of Savagery",25,"",38
14991,"Lion's Ink",20,"",346
6995,"Golden Pigment",20,"",2026
2199,"Wild Steelbloom",22,"",815
14500,"Grave Moss",22,"",321
899,"Kingsblood",24,"",4558
2296,"Liferoot",30,"",1346
18800,"Glyph of Shred",25,"",52
691000,"Glyph of Siphon Life",25,"",57
19998,"Glyph of Soulstone",25,"",38
999894,"Glyph of Rapid Displacement",25,"",27
29994,"Glyph of Arcane Explosion",25,"",22
146933,"Glyph of Cone of Cold",25,"",41
214999,"Glyph of Pathfinding",25,"",11
979900,"Glyph of Liberation",25,"",41
979899,"Glyph of Touch of Death",25,"",73
387300,"Glyph of Prayer of Mending",25,"",47
289999,"Glyph of Dash",25,"",50
145000,"Glyph of Healing Touch",25,"",28
50000,"Glyph of Rebirth",25,"",33
59999,"Cerulean Spellthread",90,"",18
25000,"Pearlescent Spellthread",90,"",20
40933,"Potion of Mogu Power",90,"",10232
869897,"Flask of Winter's Bite",90,"",2145
1639990,"Greater Tiger Fang Inscription",90,"",289
790000,"Flask of the Earth",90,"",487
79899,"Potion of the Mountains",90,"",69
1489797,"Greater Ox Horn Inscription",90,"",55
7777060,"Living Steel",88,"",346
900000,"Trillium Bar",90,"",4325
85000,"Ghost Iron Bar",86,"",8302
5990000,"Primal Diamond",90,"",1217
844799,"Wild Jade",90,"",201
35996,"Alexandrite",87,"",1255
999886,"Vermilion Onyx",90,"",392
349986,"Tiger Opal",87,"",4386
984000,"Imperial Amethyst",90,"",55
53065,"Roguestone",87,"",2333
677999,"Primordial Ruby",90,"",344
61999,"Pandarian Garnet",87,"",788
42093,"River's Heart",90,"",278
8499,"Lapis Lazuli",87,"",86
709998,"Sun's Radiance",90,"",607
75795,"Sunstone",87,"",406
67633,"Great Pandaren Banquet",90,"",208
129798,"100 Year Soy Sauce",85,"",369
99996,"Jewel Danio",87,"",6594
14349,"Raw Tiger Steak",85,"",10676
19900,"Pink Turnip",85,"",2401
