"Price","Name","Item Level","Owned?","Available"
26999996,"Belt of the Night Sky (553)",553,"",20
150000,"Bolt of Windwool Cloth",90,"",1869
21000,"Windwool Cloth",86,"",8146
1659996,"Spirit of War",90,"",500
43999999,"Leggings of the Night Sky (553)",553,"",6
29775,"Potion of the Jade Serpent",90,"",3223
9606,"Crystal Vial",1,"",327
6900,"Green Tea Leaf",85,"",9598
12693,"Silkweed",86,"",4587
28800,"Virmen's Bite",90,"",6494
10000,"Snow Lily",87,"",6512
949999,"Flask of the Warm Sun",90,"",2180
970000,"Golden Lotus",90,"",5853
948488,"Flask of Spring Blossoms",90,"",183
999485,"Greater Crane Wing Inscription",90,"",392
419877,"Starlight Ink",86,"",2894
30000,"Ink of Dreams",86,"",1949
12898,"Shadow Pigment",86,"",761
4400,"Rain Poppy",85,"",1556
9900,"Fool's Cap",88,"",346
179994,"Misty Pigment",86,"",84
8299,"Light Parchment",1,"",186
999487,"Greater Tiger Claw Inscription",90,"",238
4890000,"Greater Cerulean Spellthread",90,"",67
5000000,"Greater Pearlescent Spellthread",90,"",32
847760,"Glyph of Unstable Affliction",25,"",53
35500,"Ink of the Sea",70,"",33
19900,"Azure Pigment",70,"",66
3000,"Goldclover",72,"",659
4999,"Tiger Lily",72,"",753
12499,"Talandra's Rose",72,"",358
4085,"Adder's Tongue",77,"",574
23899,"Lichbloom",80,"",686
13800,"Icethorn",80,"",294
5299,"Deadnettle",72,"",661
8996,"Fire Leaf",75,"",214
299894,"Glyph of Arcane Power",25,"",48
69900,"Ethereal Ink",60,"",13
25000,"Nether Pigment",60,"",4
3998,"Felweed",60,"",387
2798,"Dreaming Glory",60,"",157
6900,"Ragveil",65,"",31
5999,"Terocone",60,"",405
3700,"Ancient Lichen",68,"",213
189996,"Netherbloom",70,"",49
154898,"Nightmare Vine",70,"",1146
8599,"Mana Thistle",70,"",266
966869,"Glyph of Animal Bond",25,"",57
379900,"Glyph of Deterrence",25,"",53
39997,"Celestial Ink",40,"",21
33333,"Violet Pigment",40,"",41
7490,"Firebloom",41,"",266
67599,"Purple Lotus",42,"",67
48890,"Arthas' Tears",44,"",57
4500,"Sungrass",46,"",901
17900,"Blindweed",47,"",154
10000,"Ghost Mushroom",47,"",1369
19596,"Gromsblood",50,"",1815
249900,"Glyph of Spinning Crane Kick",25,"",65
126833,"Glyph of Touch of Karma",25,"",33
689900,"Glyph of Zen Meditation",25,"",101
29600,"Jadefire Ink",30,"",42
10000,"Emerald Pigment",30,"",21
1999,"Fadeleaf",32,"",290
90000,"Goldthorn",34,"",638
195,"Khadgar's Whisker",37,"",1192
1990,"Dragon's Teeth",39,"",291
805970,"Glyph of Penance",25,"",43
339583,"Glyph of Holy Fire",25,"",42
18296,"Midnight Ink",10,"",306
4400,"Dusky Pigment",10,"",443
1900,"Mageroyal",10,"",1529
6500,"Briarthorn",15,"",472
3000,"Swiftthistle",15,"",439
1400,"Bruiseweed",20,"",644
5000,"Stranglekelp",20,"",1097
67700,"Glyph of Smite",25,"",30
