"Price","Name","Item Level","Owned?","Available"
67674,"Potion of the Jade Serpent",90,"",7346
187,"Crystal Vial",1,"",4278
19899,"Green Tea Leaf",85,"",5190
35398,"Silkweed",86,"",20129
57080,"Virmen's Bite",90,"",7285
21596,"Snow Lily",87,"",8687
699798,"Flask of the Warm Sun",90,"",2301
739999,"Golden Lotus",90,"",2859
714890,"Flask of Spring Blossoms",90,"",1178
2495866,"Greater Crane Wing Inscription",90,"Yes",105
449900,"Starlight Ink",86,"",2029
600,"Light Parchment",1,"",707
2495163,"Greater Tiger Claw Inscription",90,"Yes",156
3589997,"Greater Cerulean Spellthread",90,"Yes",14
95000,"Bolt of Windwool Cloth",90,"",972
12999,"Windwool Cloth",86,"",4722
3589888,"Greater Pearlescent Spellthread",90,"Yes",38
140000,"Glyph of Unstable Affliction",25,"",47
79999,"Ink of the Sea",70,"",145
42897,"Ink of Dreams",86,"",6288
989999,"Glyph of Arcane Power",25,"Yes",12
50000,"Glyph of Animal Bond",25,"",52
199899,"Glyph of Deterrence",25,"",35
148090,"Glyph of Spinning Crane Kick",25,"",34
46933,"Glyph of Touch of Karma",25,"",39
46933,"Glyph of Zen Meditation",25,"",28
18800,"Jadefire Ink",30,"",28
379076,"Glyph of Penance",25,"",26
199699,"Glyph of Holy Fire",25,"",12
129598,"Glyph of Smite",25,"",40
139897,"Glyph of Savagery",25,"",43
30000,"Lion's Ink",20,"",22
59998,"Glyph of Shred",25,"",80
140000,"Glyph of Siphon Life",25,"",42
326589,"Glyph of Soulstone",25,"",118
540495,"Glyph of Rapid Displacement",25,"",45
50000,"Glyph of Arcane Explosion",25,"",22
91726,"Glyph of Cone of Cold",25,"",28
130000,"Glyph of Pathfinding",25,"",24
146932,"Glyph of Liberation",25,"",37
20000,"Glyph of Touch of Death",25,"",49
149196,"Glyph of Prayer of Mending",25,"",12
110000,"Glyph of Dash",25,"",24
88300,"Glyph of Healing Touch",25,"",16
79999,"Glyph of Rebirth",25,"",19
27496,"Cerulean Spellthread",90,"",31
24000,"Pearlescent Spellthread",90,"",26
44792,"Potion of Mogu Power",90,"",3650
22899,"Fool's Cap",88,"",6752
727397,"Flask of Winter's Bite",90,"",784
2491237,"Greater Tiger Fang Inscription",90,"Yes",147
759662,"Flask of the Earth",90,"",946
19899,"Rain Poppy",85,"",724
79997,"Potion of the Mountains",90,"",526
1289799,"Greater Ox Horn Inscription",90,"",97
4199996,"Living Steel",88,"",203
666600,"Trillium Bar",90,"",1890
80800,"Ghost Iron Bar",86,"",6960
4420000,"Primal Diamond",90,"",697
702198,"Wild Jade",90,"",513
859996,"Vermilion Onyx",90,"",103
719697,"Imperial Amethyst",90,"",347
39252,"Roguestone",87,"",1855
499900,"Primordial Ruby",90,"",211
55563,"Pandarian Garnet",87,"",518
179996,"Tiger Opal",87,"",451
39875,"River's Heart",90,"",264
6998,"Lapis Lazuli",87,"",1200
650000,"Sun's Radiance",90,"",202
99900,"Sunstone",87,"",1411
51499,"Alexandrite",87,"",1597
840000,"Great Pandaren Banquet",90,"",467
1111111,"100 Year Soy Sauce",85,"",97
148978,"Jewel Danio",87,"",2784
119800,"Raw Tiger Steak",85,"",2275
40000,"Pink Turnip",85,"",3009
539977,"Black Pepper Ribs and Shrimp",90,"",1364
2109996,"Black Pepper",85,"",112
192500,"Giant Mantis Shrimp",87,"",2697
109900,"Mushan Ribs",85,"",1893
34900,"Green Cabbage",85,"",7189
279061,"Chun Tian Spring Rolls",90,"",1058
1449880,"Rice Flour",85,"",757
189998,"Redbelly Mandarin",87,"",1544
19198,"Red Blossom Leek",85,"",2937
383932,"Mogu Fish Stew",90,"",4793
109996,"Emperor Salmon",87,"",5272
114898,"Raw Crocolisk Belly",85,"",4760
34998,"Mogu Pumpkin",85,"",5569
38758,"Steamed Crab Surprise",90,"",241
355283,"Sea Mist Rice Noodles",90,"",2993
118790,"Tiger Gourami",87,"",3796
67798,"Raw Turtle Meat",85,"",539
34999,"Scallions",85,"",6644
119995,"Mad Brewer's Breakfast",90,"",48
789999,"Pandaren Banquet",90,"",830
239997,"Raw Crab Meat",85,"",726
13000,"White Turnip",85,"",1458
429999975,"Vial of the Sands",85,"",6
3400000,"Truegold",85,"",272
83399,"Pyrium Bar",85,"",1099
80000,"Volatile Fire",83,"",213
58000,"Volatile Air",83,"",3112
79993,"Volatile Water",83,"",1377
2469894,"Flask of the Winds",85,"",80
750000,"Flask of Titanic Strength",85,"",184
789994,"Deepstone Oil",81,"",286
29777366,"Illusionary Bag",83,"",34
99991,"Bolt of Embersilk Cloth",81,"",2908
26500,"Volatile Life",83,"",977
18400,"Volatile Earth",83,"",2142
680000,"Chaos Orb",85,"",162
3189989,"Embersilk Bag",83,"",168
104699,"Hypnotic Dust",81,"",6249
61500,"Netherweave Bag",63,"",403
39791,"Bolt of Netherweave",60,"",1120
7165,"Rune Thread",50,"",709
1549995,"Frostweave Bag",80,"",62
289993,"Bolt of Imbued Frostweave",75,"",312
20000,"Eternium Thread",70,"",153
6788897,"Glacial Bag",80,"",3
109900,"Moonshroud",80,"",129
748497,"Ebonweave",80,"",56
149891,"Mysterious Fortune Card",85,"",3527
19998,"Blackfallow Ink",81,"",66
