"Price","Name","Item Level","Owned?","Available"
73600,"Potion of the Jade Serpent",90,"",16803
1776,"Crystal Vial",1,"",2258
19550,"Green Tea Leaf",85,"",9745
61760,"Silkweed",86,"",890
49900,"Virmen's Bite",90,"",6146
29880,"Snow Lily",87,"",5445
819998,"Flask of the Warm Sun",90,"",1731
819860,"Golden Lotus",90,"",4389
789998,"Flask of Spring Blossoms",90,"",2116
2639794,"Greater Crane Wing Inscription",90,"",187
629994,"Starlight Ink",86,"",964
64997,"Ink of Dreams",86,"",5850
38800,"Shadow Pigment",86,"",1333
10860,"Rain Poppy",85,"",6511
28680,"Fool's Cap",88,"",4752
319995,"Misty Pigment",86,"",473
2700,"Light Parchment",1,"",501
2494897,"Greater Tiger Claw Inscription",90,"",220
2399899,"Greater Cerulean Spellthread",90,"",160
84497,"Bolt of Windwool Cloth",90,"",3012
13989,"Windwool Cloth",86,"",12989
2145599,"Greater Pearlescent Spellthread",90,"",179
299286,"Glyph of Unstable Affliction",25,"",32
72500,"Ink of the Sea",70,"",1884
20092,"Azure Pigment",70,"",326
8798,"Goldclover",72,"",1355
9497,"Tiger Lily",72,"",646
19697,"Talandra's Rose",72,"",552
7499,"Adder's Tongue",77,"",478
15493,"Lichbloom",80,"",971
22499,"Icethorn",80,"",531
19795,"Deadnettle",72,"",489
9800,"Fire Leaf",75,"",286
200000,"Glyph of Arcane Power",25,"",43
99800,"Ethereal Ink",60,"",83
27800,"Nether Pigment",60,"",881
6000,"Felweed",60,"",1310
7500,"Dreaming Glory",60,"",1570
9499,"Ragveil",65,"",439
8600,"Terocone",60,"",1238
9998,"Ancient Lichen",68,"",412
100000,"Netherbloom",70,"",703
100000,"Nightmare Vine",70,"",668
12899,"Mana Thistle",70,"",257
500300,"Glyph of Animal Bond",25,"",48
299597,"Glyph of Deterrence",25,"",36
19800,"Celestial Ink",40,"",226
10600,"Violet Pigment",40,"",57
2910,"Firebloom",41,"",1194
74600,"Purple Lotus",42,"",302
959985,"Arthas' Tears",44,"",222
7000,"Sungrass",46,"",1822
23000,"Blindweed",47,"",300
170000,"Ghost Mushroom",47,"",120
189998,"Gromsblood",50,"",36
319799,"Glyph of Spinning Crane Kick",25,"",67
600000,"Glyph of Touch of Karma",25,"",85
146800,"Glyph of Zen Meditation",25,"",59
19800,"Jadefire Ink",30,"",319
39900,"Emerald Pigment",30,"",507
3400,"Fadeleaf",32,"",3265
74049,"Goldthorn",34,"",558
1940,"Khadgar's Whisker",37,"",4574
3100,"Dragon's Teeth",39,"",441
211970,"Glyph of Penance",25,"",19
239500,"Glyph of Holy Fire",25,"",26
14800,"Midnight Ink",10,"",357
39997,"Dusky Pigment",10,"",22
2500,"Mageroyal",10,"",1524
20000,"Briarthorn",15,"",203
2800,"Swiftthistle",15,"",732
1400,"Bruiseweed",20,"",4552
6995,"Stranglekelp",20,"",430
55400,"Glyph of Smite",25,"",32
250000,"Glyph of Savagery",25,"",17
29500,"Lion's Ink",20,"",151
39393,"Golden Pigment",20,"",43
7400,"Wild Steelbloom",22,"",1087
9000,"Grave Moss",22,"",282
6693,"Kingsblood",24,"",4571
7400,"Liferoot",30,"",1112
5000,"Glyph of Shred",25,"",36
391500,"Glyph of Siphon Life",25,"",57
900,"Glyph of Soulstone",25,"",30
375786,"Glyph of Rapid Displacement",25,"",14
20000,"Glyph of Arcane Explosion",25,"",20
150836,"Glyph of Cone of Cold",25,"",9
180000,"Glyph of Pathfinding",25,"",28
