"Price","Name","Item Level","Owned?","Available"
65397397,"Belt of the Night Sky (553)",553,"",5
98999,"Bolt of Windwool Cloth",90,"",3419
19197,"Windwool Cloth",86,"",16803
5800000,"Spirit of War",90,"",676
139999498,"Leggings of the Night Sky (553)",553,"",11
50054,"Potion of the Jade Serpent",90,"",7792
498,"Crystal Vial",1,"",231
11000,"Green Tea Leaf",85,"",17396
19998,"Silkweed",86,"",10094
57199,"Virmen's Bite",90,"",10025
19700,"Snow Lily",87,"",11763
1369997,"Flask of the Warm Sun",90,"",1265
999800,"Golden Lotus",90,"",3244
819998,"Flask of Spring Blossoms",90,"",1198
2649998,"Greater Crane Wing Inscription",90,"",181
628580,"Starlight Ink",86,"",1525
77496,"Ink of Dreams",86,"",13026
40900,"Shadow Pigment",86,"",614
20999,"Rain Poppy",85,"",4688
23897,"Fool's Cap",88,"",5583
309994,"Misty Pigment",86,"",26
200,"Light Parchment",1,"",302
2496967,"Greater Tiger Claw Inscription",90,"",135
2289999,"Greater Cerulean Spellthread",90,"",28
2998987,"Greater Pearlescent Spellthread",90,"",66
368758,"Glyph of Unstable Affliction",25,"",41
40000,"Ink of the Sea",70,"",975
39897,"Azure Pigment",70,"",154
1290,"Goldclover",72,"",6050
1300,"Tiger Lily",72,"",4668
6664,"Talandra's Rose",72,"",867
1273,"Adder's Tongue",77,"",9991
29999,"Lichbloom",80,"",113
12300,"Icethorn",80,"",259
2159,"Deadnettle",72,"",4853
1300,"Fire Leaf",75,"",1100
249985,"Glyph of Arcane Power",25,"",31
28498,"Ethereal Ink",60,"",260
9999,"Nether Pigment",60,"",309
958,"Felweed",60,"",7286
1899,"Dreaming Glory",60,"",3009
2279,"Ragveil",65,"",1317
4472,"Terocone",60,"",4132
2399,"Ancient Lichen",68,"",414
47600,"Netherbloom",70,"",119
293996,"Nightmare Vine",70,"",509
7469,"Mana Thistle",70,"",1226
289695,"Glyph of Animal Bond",25,"",54
950800,"Glyph of Deterrence",25,"",20
19900,"Celestial Ink",40,"",172
10000,"Violet Pigment",40,"",18
1900,"Firebloom",41,"",570
39000,"Purple Lotus",42,"",152
59998,"Arthas' Tears",44,"",36
2000,"Sungrass",46,"",1093
10785,"Blindweed",47,"",2159
174999,"Ghost Mushroom",47,"",722
9879,"Gromsblood",50,"",2369
912399,"Glyph of Spinning Crane Kick",25,"",72
40000,"Glyph of Touch of Karma",25,"",46
146933,"Glyph of Zen Meditation",25,"",36
20000,"Jadefire Ink",30,"",272
31793,"Emerald Pigment",30,"",1216
1600,"Fadeleaf",32,"",1270
48997,"Goldthorn",34,"",1528
400,"Khadgar's Whisker",37,"",2796
8000,"Dragon's Teeth",39,"",631
479499,"Glyph of Penance",25,"",51
409777,"Glyph of Holy Fire",25,"",45
19800,"Midnight Ink",10,"",398
10000,"Dusky Pigment",10,"",393
1498,"Mageroyal",10,"",412
3039,"Briarthorn",15,"",680
3998,"Swiftthistle",15,"",989
2000,"Bruiseweed",20,"",863
9883,"Stranglekelp",20,"",54
146933,"Glyph of Smite",25,"",14
339999,"Glyph of Savagery",25,"",39
18909,"Lion's Ink",20,"",576
15098,"Golden Pigment",20,"",1231
2800,"Wild Steelbloom",22,"",447
94396,"Grave Moss",22,"",80
1499,"Kingsblood",24,"",5038
9699,"Liferoot",30,"",340
96747,"Glyph of Shred",25,"",40
190000,"Glyph of Siphon Life",25,"",72
146929,"Glyph of Soulstone",25,"",32
432728,"Glyph of Rapid Displacement",25,"",66
99897,"Glyph of Arcane Explosion",25,"",39
162318,"Glyph of Cone of Cold",25,"",20
359786,"Glyph of Pathfinding",25,"",41
386898,"Glyph of Liberation",25,"",50
912399,"Glyph of Touch of Death",25,"",67
381198,"Glyph of Prayer of Mending",25,"",38
448568,"Glyph of Dash",25,"",70
69397,"Glyph of Healing Touch",25,"",34
104800,"Glyph of Rebirth",25,"",22
29992,"Cerulean Spellthread",90,"",73
