"Price","Name","Item Level","Owned?","Available"
63410,"Potion of the Jade Serpent",90,"",6483
1300,"Crystal Vial",1,"",2126
12671,"Green Tea Leaf",85,"",14422
25000,"Silkweed",86,"",3217
49769,"Virmen's Bite",90,"",8311
19981,"Snow Lily",87,"",2912
976969,"Flask of the Warm Sun",90,"",776
799999,"Golden Lotus",90,"",3768
770000,"Flask of Spring Blossoms",90,"",353
2372100,"Greater Crane Wing Inscription",90,"",123
609387,"Starlight Ink",86,"",178
59993,"Ink of Dreams",86,"",4350
38184,"Shadow Pigment",86,"",2060
12151,"Rain Poppy",85,"",2983
34041,"Fool's Cap",88,"",1543
309993,"Misty Pigment",86,"",247
1199,"Light Parchment",1,"",1196
1728500,"Greater Tiger Claw Inscription",90,"",70
1599893,"Greater Cerulean Spellthread",90,"",110
120000,"Bolt of Windwool Cloth",90,"",1187
20885,"Windwool Cloth",86,"",3163
2109999,"Greater Pearlescent Spellthread",90,"",78
379595,"Glyph of Unstable Affliction",25,"",33
70898,"Ink of the Sea",70,"",1674
19394,"Azure Pigment",70,"",70
6200,"Goldclover",72,"",344
10000,"Tiger Lily",72,"",816
8798,"Talandra's Rose",72,"",187
9999,"Adder's Tongue",77,"",797
14900,"Lichbloom",80,"",481
29099,"Icethorn",80,"",146
7100,"Deadnettle",72,"",185
3038,"Fire Leaf",75,"",367
180088,"Glyph of Arcane Power",25,"",28
89995,"Ethereal Ink",60,"",342
89475,"Nether Pigment",60,"",722
9000,"Felweed",60,"",236
13298,"Dreaming Glory",60,"",140
22156,"Ragveil",65,"",259
18800,"Terocone",60,"",197
7000,"Ancient Lichen",68,"",188
50000,"Netherbloom",70,"",141
74400,"Nightmare Vine",70,"",57
9995,"Mana Thistle",70,"",231
467399,"Glyph of Animal Bond",25,"",52
260000,"Glyph of Deterrence",25,"",66
52000,"Celestial Ink",40,"",28
11650,"Violet Pigment",40,"",183
1519,"Firebloom",41,"",1327
56897,"Purple Lotus",42,"",132
3533,"Sungrass",46,"",2235
19499,"Blindweed",47,"",354
159998,"Ghost Mushroom",47,"",3
42852,"Gromsblood",50,"",170
279697,"Glyph of Spinning Crane Kick",25,"",57
416899,"Glyph of Touch of Karma",25,"",74
105644,"Glyph of Zen Meditation",25,"",47
20400,"Jadefire Ink",30,"",187
11181,"Emerald Pigment",30,"",236
800,"Fadeleaf",32,"",2969
66195,"Goldthorn",34,"",252
500,"Khadgar's Whisker",37,"",4240
2799,"Dragon's Teeth",39,"",261
195099,"Glyph of Penance",25,"",37
309794,"Glyph of Holy Fire",25,"",31
19500,"Midnight Ink",10,"",331
10000,"Dusky Pigment",10,"",84
6730,"Mageroyal",10,"",1873
6594,"Briarthorn",15,"",1438
2999,"Swiftthistle",15,"",273
990,"Bruiseweed",20,"",3447
3300,"Stranglekelp",20,"",412
56632,"Glyph of Smite",25,"",25
199600,"Glyph of Savagery",25,"",24
35098,"Lion's Ink",20,"",180
19471,"Golden Pigment",20,"",86
3546,"Wild Steelbloom",22,"",1002
15599,"Grave Moss",22,"",148
759,"Kingsblood",24,"",3882
3465,"Liferoot",30,"",1052
59700,"Glyph of Shred",25,"",31
120000,"Glyph of Siphon Life",25,"",54
10000,"Glyph of Soulstone",25,"",34
598399,"Glyph of Rapid Displacement",25,"",21
90000,"Glyph of Arcane Explosion",25,"",25
490000,"Glyph of Cone of Cold",25,"",41
1099200,"Glyph of Pathfinding",25,"",30
299798,"Glyph of Liberation",25,"",34
169896,"Glyph of Touch of Death",25,"",55
360391,"Glyph of Prayer of Mending",25,"",20
339998,"Glyph of Dash",25,"",29
69997,"Glyph of Healing Touch",25,"",21
140000,"Glyph of Rebirth",25,"",22
50999,"Cerulean Spellthread",90,"",13
89496,"Pearlescent Spellthread",90,"",17
69669,"Potion of Mogu Power",90,"",8999
739500,"Flask of Winter's Bite",90,"",460
1776400,"Greater Tiger Fang Inscription",90,"",69
880000,"Flask of the Earth",90,"",6
9700,"Potion of the Mountains",90,"",183
1894785,"Greater Ox Horn Inscription",90,"",37
6399997,"Living Steel",88,"",1388
979991,"Trillium Bar",90,"",2397
117591,"Ghost Iron Bar",86,"",7195
5498998,"Primal Diamond",90,"",219
800000,"Wild Jade",90,"",45
34998,"Alexandrite",87,"",2621
1140000,"Vermilion Onyx",90,"",298
380000,"Tiger Opal",87,"",1087
750000,"Imperial Amethyst",90,"",143
49496,"Roguestone",87,"",1289
690000,"Primordial Ruby",90,"",232
78899,"Pandarian Garnet",87,"",1055
40000,"River's Heart",90,"",586
8450,"Lapis Lazuli",87,"",1190
710000,"Sun's Radiance",90,"",425
99564,"Sunstone",87,"",1652
484984,"Great Pandaren Banquet",90,"",630
540000,"100 Year Soy Sauce",85,"",413
90000,"Jewel Danio",87,"",4439
49979,"Raw Tiger Steak",85,"",8253
30000,"Pink Turnip",85,"",7484
2299995,"Pandaren Treasure Noodle Cart Kit",90,"",903
540000,"Black Pepper Ribs and Shrimp",90,"",3046
1229908,"Black Pepper",85,"",410
149996,"Giant Mantis Shrimp",87,"",1819
199985,"Mushan Ribs",85,"",216
55487,"Green Cabbage",85,"",9081
385199,"Chun Tian Spring Rolls",90,"",967
1169995,"Rice Flour",85,"",579
248998,"Redbelly Mandarin",87,"",617
37700,"Red Blossom Leek",85,"",2663
450000,"Mogu Fish Stew",90,"",2449
259997,"Emperor Salmon",87,"",1531
300000,"Raw Crocolisk Belly",85,"",1740
46297,"Mogu Pumpkin",85,"",9686
145400,"Steamed Crab Surprise",90,"",2287
69798,"Raw Crab Meat",85,"",1382
37777,"White Turnip",85,"",3054
395898,"Sea Mist Rice Noodles",90,"",2154
75000,"Tiger Gourami",87,"",1215
59797,"Raw Turtle Meat",85,"",1525
49164,"Scallions",85,"",6158
299400,"Mad Brewer's Breakfast",90,"",605
299999,"Pandaren Banquet",90,"",559
9997,"Ancient Pandaren Spices",85,"",809
499996,"Seasoned Pomfruit Slices",90,"",71
500000,"Fluffy Silkfeather Omelet",90,"",2
7495,"Aged Mogu'shan Cheese",85,"",383
7495,"Aged Balsamic Vinegar",85,"",396
379999487,"Vial of the Sands",85,"",7
4754595,"Truegold",85,"",126
77595,"Pyrium Bar",85,"",1027
49999,"Volatile Fire",83,"",836
82300,"Volatile Air",83,"",2109
74217,"Volatile Water",83,"",2003
1458398,"Flask of the Winds",85,"",17
35999,"Whiptail",84,"",209
54000,"Azshara's Veil",82,"",1134
39900,"Volatile Life",83,"",1128
1204784,"Flask of Titanic Strength",85,"",37
31300,"Cinderbloom",81,"",864
229999,"Deepstone Oil",81,"",51
700000,"Albino Cavefish",81,"",357
22990000,"Illusionary Bag",83,"",31
70301,"Bolt of Embersilk Cloth",81,"",616
9200,"Embersilk Cloth",81,"",157722
10000,"Volatile Earth",83,"",6563
1299599,"Chaos Orb",85,"",185
2979999,"Embersilk Bag",83,"",160
92974,"Hypnotic Dust",81,"",1741
84855,"Netherweave Bag",63,"",278
17598,"Bolt of Netherweave",60,"",313
2655,"Netherweave Cloth",60,"",5885
10000,"Rune Thread",50,"",630
3499999,"Frostweave Bag",80,"",8
385000,"Bolt of Imbued Frostweave",75,"",15
290000,"Bolt of Frostweave",70,"",47
30000,"Frostweave Cloth",70,"",3007
23716,"Infinite Dust",70,"",14435
27300,"Eternium Thread",70,"",204
11951773,"Glacial Bag",80,"",4
400000,"Moonshroud",80,"",146
148800,"Eternal Life",75,"",114
500000,"Ebonweave",80,"",12
198887,"Eternal Shadow",75,"",38
200000,"Mysterious Fortune Card",85,"",14
69998,"Blackfallow Ink",81,"",163
40049,"Ashen Pigment",81,"",2061
39900,"Stormvine",82,"",359
36500,"Heartblossom",83,"",1281
460990000,"Twilight Jasmine",85,"",1
