"Price","Name","Item Level","Owned?","Available"
58697,"Potion of the Jade Serpent",90,"",9816
176,"Crystal Vial",1,"",1346
13998,"Green Tea Leaf",85,"",4360
27095,"Silkweed",86,"",4004
55465,"Virmen's Bite",90,"",7608
19898,"Snow Lily",87,"",4144
870000,"Flask of the Warm Sun",90,"",1289
790000,"Golden Lotus",90,"",660
710000,"Flask of Spring Blossoms",90,"",989
1819893,"Greater Crane Wing Inscription",90,"",134
539600,"Starlight Ink",86,"",855
69799,"Ink of Dreams",86,"",6297
23000,"Shadow Pigment",86,"",289
9999,"Rain Poppy",85,"",2157
39898,"Fool's Cap",88,"",3984
206500,"Misty Pigment",86,"",529
599,"Light Parchment",1,"",1021
1799687,"Greater Tiger Claw Inscription",90,"",244
1560000,"Greater Cerulean Spellthread",90,"",157
110000,"Bolt of Windwool Cloth",90,"",1414
18098,"Windwool Cloth",86,"",4745
2220000,"Greater Pearlescent Spellthread",90,"",53
378081,"Glyph of Unstable Affliction",25,"",35
89900,"Ink of the Sea",70,"",1886
19900,"Azure Pigment",70,"",126
6800,"Goldclover",72,"",1064
7600,"Tiger Lily",72,"",1019
2659,"Talandra's Rose",72,"",345
5400,"Adder's Tongue",77,"",279
9997,"Lichbloom",80,"",195
9696,"Icethorn",80,"",111
6600,"Deadnettle",72,"",598
1899,"Fire Leaf",75,"",188
498500,"Glyph of Arcane Power",25,"",31
63287,"Ethereal Ink",60,"",90
29471,"Nether Pigment",60,"",959
5600,"Felweed",60,"",1203
7200,"Dreaming Glory",60,"",651
7599,"Ragveil",65,"",1095
8798,"Terocone",60,"",1724
3039,"Ancient Lichen",68,"",738
47700,"Netherbloom",70,"",201
80000,"Nightmare Vine",70,"",372
14899,"Mana Thistle",70,"",286
448600,"Glyph of Animal Bond",25,"",59
259391,"Glyph of Deterrence",25,"",62
39899,"Celestial Ink",40,"",194
8900,"Violet Pigment",40,"",92
1000,"Firebloom",41,"",1177
34000,"Purple Lotus",42,"",299
189898,"Arthas' Tears",44,"",53
1139,"Sungrass",46,"",2545
9879,"Blindweed",47,"",698
99999,"Ghost Mushroom",47,"",141
39996,"Gromsblood",50,"",621
202262,"Glyph of Spinning Crane Kick",25,"",56
259999,"Glyph of Touch of Karma",25,"",71
107600,"Glyph of Zen Meditation",25,"",59
20396,"Jadefire Ink",30,"",171
3039,"Emerald Pigment",30,"",567
4000,"Fadeleaf",32,"",452
43319,"Goldthorn",34,"",48
1200,"Khadgar's Whisker",37,"",2683
2522,"Dragon's Teeth",39,"",428
198596,"Glyph of Penance",25,"",7
269796,"Glyph of Holy Fire",25,"",26
14503,"Midnight Ink",10,"",302
8699,"Dusky Pigment",10,"",239
379,"Mageroyal",10,"",818
3419,"Briarthorn",15,"",823
9690,"Swiftthistle",15,"",367
1695,"Bruiseweed",20,"",1004
3199,"Stranglekelp",20,"",364
