"Price","Name","Item Level","Owned?","Available"
60000,"Potion of the Jade Serpent",90,"",3621
999,"Crystal Vial",1,"",556
16050,"Green Tea Leaf",85,"",12964
25845,"Silkweed",86,"",2410
67348,"Virmen's Bite",90,"",6975
18800,"Snow Lily",87,"",3747
759865,"Flask of the Warm Sun",90,"",965
719999,"Golden Lotus",90,"",2431
699865,"Flask of Spring Blossoms",90,"",578
1998896,"Greater Crane Wing Inscription",90,"",56
469999,"Starlight Ink",86,"",1812
99500,"Ink of Dreams",86,"",563
129989,"Shadow Pigment",86,"",298
15090,"Rain Poppy",85,"",8046
226891,"Misty Pigment",86,"",68
1998,"Light Parchment",1,"",258
1647877,"Greater Tiger Claw Inscription",90,"",54
2999899,"Greater Cerulean Spellthread",90,"",139
69998,"Bolt of Windwool Cloth",90,"",1507
15098,"Windwool Cloth",86,"",6161
3249900,"Greater Pearlescent Spellthread",90,"",49
455889,"Glyph of Unstable Affliction",25,"",64
87600,"Ink of the Sea",70,"",95
14998,"Azure Pigment",70,"",48
6499,"Tiger Lily",72,"",1301
245796,"Glyph of Arcane Power",25,"",27
49000,"Ethereal Ink",60,"",67
5000,"Felweed",60,"",2748
150251,"Glyph of Animal Bond",25,"",10
189897,"Glyph of Deterrence",25,"",18
52500,"Celestial Ink",40,"",104
49999,"Violet Pigment",40,"",16
3000,"Firebloom",41,"",2062
139899,"Glyph of Spinning Crane Kick",25,"",31
79898,"Glyph of Touch of Karma",25,"",37
200000,"Glyph of Zen Meditation",25,"",39
27500,"Jadefire Ink",30,"",442
34197,"Emerald Pigment",30,"",138
2000,"Fadeleaf",32,"",4492
363363,"Glyph of Penance",25,"",19
193900,"Glyph of Holy Fire",25,"",22
54699,"Midnight Ink",10,"",198
7499,"Dusky Pigment",10,"",79
132400,"Glyph of Smite",25,"",33
979989,"Glyph of Savagery",25,"",11
49400,"Lion's Ink",20,"",56
29297,"Golden Pigment",20,"",270
379,"Liferoot",30,"",1155
23399,"Glyph of Shred",25,"",41
142700,"Glyph of Siphon Life",25,"",28
9999,"Glyph of Soulstone",25,"",32
363089,"Glyph of Rapid Displacement",25,"",20
125732,"Glyph of Arcane Explosion",25,"",14
145600,"Glyph of Cone of Cold",25,"",15
550989,"Glyph of Pathfinding",25,"",30
434744,"Glyph of Liberation",25,"",39
197900,"Glyph of Touch of Death",25,"",45
255800,"Glyph of Prayer of Mending",25,"",10
220400,"Glyph of Dash",25,"",20
941089,"Glyph of Healing Touch",25,"",25
79999,"Glyph of Rebirth",25,"",44
30505,"Cerulean Spellthread",90,"",17
39899,"Pearlescent Spellthread",90,"",28
69668,"Potion of Mogu Power",90,"",4991
19800,"Fool's Cap",88,"",3738
779865,"Flask of Winter's Bite",90,"",594
1588378,"Greater Tiger Fang Inscription",90,"",47
939865,"Flask of the Earth",90,"",118
7993,"Potion of the Mountains",90,"",328
1498990,"Greater Ox Horn Inscription",90,"",20
5149996,"Living Steel",88,"",803
689998,"Trillium Bar",90,"",882
84999,"Ghost Iron Bar",86,"",2133
4989998,"Primal Diamond",90,"",131
650000,"Wild Jade",90,"",17
64800,"Alexandrite",87,"",1366
770000,"Vermilion Onyx",90,"",138
148400,"Tiger Opal",87,"",545
600000,"Imperial Amethyst",90,"",43
36800,"Roguestone",87,"",1936
500000,"Primordial Ruby",90,"",215
55400,"Pandarian Garnet",87,"",1197
49900,"River's Heart",90,"",306
54100,"Lapis Lazuli",87,"",962
495000,"Sun's Radiance",90,"",113
81400,"Sunstone",87,"",698
750000,"Great Pandaren Banquet",90,"",997
1348400,"100 Year Soy Sauce",85,"",225
63998,"Jewel Danio",87,"",3751
44598,"Raw Tiger Steak",85,"",6886
20000,"Pink Turnip",85,"",2859
390000,"Black Pepper Ribs and Shrimp",90,"",1918
1248698,"Black Pepper",85,"",563
110000,"Giant Mantis Shrimp",87,"",680
69797,"Mushan Ribs",85,"",604
29999,"Green Cabbage",85,"",1833
244998,"Chun Tian Spring Rolls",90,"",626
1794300,"Rice Flour",85,"",428
89999,"Redbelly Mandarin",87,"",1737
29999,"Red Blossom Leek",85,"",1704
200000,"Mogu Fish Stew",90,"",3939
100000,"Emperor Salmon",87,"",3153
99997,"Raw Crocolisk Belly",85,"",3527
40343,"Mogu Pumpkin",85,"",936
34940,"Steamed Crab Surprise",90,"",227
189996,"Raw Crab Meat",85,"",945
38690,"White Turnip",85,"",419
199998,"Sea Mist Rice Noodles",90,"",1310
109897,"Tiger Gourami",87,"",1052
47094,"Raw Turtle Meat",85,"",3138
30000,"Scallions",85,"",5118
20000,"Mad Brewer's Breakfast",90,"",213
509563,"Pandaren Banquet",90,"",784
424999997,"Vial of the Sands",85,"",6
4141295,"Truegold",85,"",189
79996,"Pyrium Bar",85,"",470
20000,"Volatile Fire",83,"",823
59799,"Volatile Air",83,"",2050
79953,"Volatile Water",83,"",946
29999,"Whiptail",84,"",1721
34579,"Azshara's Veil",82,"",1384
30000,"Volatile Life",83,"",2171
1189997,"Flask of Titanic Strength",85,"",53
197498,"Cinderbloom",81,"",332
848483,"Deepstone Oil",81,"",173
409997,"Albino Cavefish",81,"",139
21779998,"Illusionary Bag",83,"",9
70000,"Bolt of Embersilk Cloth",81,"",3041
9919,"Embersilk Cloth",81,"",32328
14400,"Volatile Earth",83,"",7627
1219900,"Chaos Orb",85,"",50
2200000,"Embersilk Bag",83,"",142
135091,"Hypnotic Dust",81,"",3571
99900,"Netherweave Bag",63,"",114
19999,"Bolt of Netherweave",60,"",1698
3799,"Netherweave Cloth",60,"",10069
69099,"Rune Thread",50,"",383
1885300,"Frostweave Bag",80,"",40
