"Price","Name","Item Level","Owned?","Available"
61499,"Potion of the Jade Serpent",90,"",8996
749,"Crystal Vial",1,"",283
10639,"Green Tea Leaf",85,"",8504
17859,"Silkweed",86,"",2321
65011,"Virmen's Bite",90,"",5792
31999,"Snow Lily",87,"",1722
800000,"Flask of the Warm Sun",90,"",887
799789,"Golden Lotus",90,"",1662
740000,"Flask of Spring Blossoms",90,"",586
2484995,"Greater Crane Wing Inscription",90,"",102
1000000,"Starlight Ink",86,"",40
69486,"Ink of Dreams",86,"",1079
49289,"Shadow Pigment",86,"",269
16999,"Rain Poppy",85,"",1916
46808,"Fool's Cap",88,"",5428
532300,"Misty Pigment",86,"",172
6498,"Light Parchment",1,"",493
1730000,"Greater Tiger Claw Inscription",90,"",49
4999999,"Greater Cerulean Spellthread",90,"",8
83883,"Bolt of Windwool Cloth",90,"",2155
9119,"Windwool Cloth",86,"",4323
3399800,"Greater Pearlescent Spellthread",90,"",22
299593,"Glyph of Unstable Affliction",25,"",37
48906,"Ink of the Sea",70,"",70
24997,"Azure Pigment",70,"",287
4179,"Goldclover",72,"",2313
8804,"Tiger Lily",72,"",903
4559,"Talandra's Rose",72,"",259
8899,"Adder's Tongue",77,"",1436
31083,"Lichbloom",80,"",410
199998,"Icethorn",80,"",346
8900,"Deadnettle",72,"",356
9989,"Fire Leaf",75,"",352
335400,"Glyph of Arcane Power",25,"",24
100000,"Ethereal Ink",60,"",229
250000,"Nether Pigment",60,"",450
14899,"Felweed",60,"",1181
19488,"Dreaming Glory",60,"",1929
460990000,"Ragveil",65,"",1
19948,"Terocone",60,"",753
20000,"Ancient Lichen",68,"",60
128500,"Netherbloom",70,"",288
299993,"Nightmare Vine",70,"",241
13800,"Mana Thistle",70,"",143
516020,"Glyph of Animal Bond",25,"",72
329400,"Glyph of Deterrence",25,"",33
51544,"Celestial Ink",40,"",195
12397,"Violet Pigment",40,"",139
27399,"Firebloom",41,"",755
158886,"Purple Lotus",42,"",271
49999,"Arthas' Tears",44,"",224
8499,"Sungrass",46,"",903
37070,"Blindweed",47,"",227
175000,"Ghost Mushroom",47,"",207
90000,"Gromsblood",50,"",114
342600,"Glyph of Spinning Crane Kick",25,"",50
129900,"Glyph of Touch of Karma",25,"",43
278788,"Glyph of Zen Meditation",25,"",55
29006,"Jadefire Ink",30,"",193
9981,"Emerald Pigment",30,"",378
2596,"Fadeleaf",32,"",2249
79421,"Goldthorn",34,"",1123
2897,"Khadgar's Whisker",37,"",3350
12800,"Dragon's Teeth",39,"",303
307200,"Glyph of Penance",25,"",36
327699,"Glyph of Holy Fire",25,"",32
48299,"Midnight Ink",10,"",221
500000,"Dusky Pigment",10,"",20
9899,"Mageroyal",10,"",1953
4179,"Briarthorn",15,"",2088
3131,"Swiftthistle",15,"",865
4343,"Bruiseweed",20,"",1695
21100,"Stranglekelp",20,"",1152
446400,"Glyph of Smite",25,"",50
249900,"Glyph of Savagery",25,"",19
50000,"Lion's Ink",20,"",151
30000,"Golden Pigment",20,"",230
7698,"Wild Steelbloom",22,"",1099
4939,"Grave Moss",22,"",193
6767,"Kingsblood",24,"",3422
7531,"Liferoot",30,"",1422
39550,"Glyph of Shred",25,"",36
431738,"Glyph of Siphon Life",25,"",65
39400,"Glyph of Soulstone",25,"",41
376091,"Glyph of Rapid Displacement",25,"",24
197700,"Glyph of Arcane Explosion",25,"",27
139800,"Glyph of Cone of Cold",25,"",35
229999,"Glyph of Pathfinding",25,"",35
388893,"Glyph of Liberation",25,"",40
