"Price","Name","Item Level","Owned?","Available"
75000000,"Belt of the Night Sky (553)",553,"",18
119499,"Bolt of Windwool Cloth",90,"",2121
18492,"Windwool Cloth",86,"",15700
2999999,"Spirit of War",90,"",474
139899997,"Leggings of the Night Sky (553)",553,"",11
48896,"Potion of the Jade Serpent",90,"",5383
1999,"Crystal Vial",1,"",48
19999,"Green Tea Leaf",85,"",7979
21090,"Silkweed",86,"",1735
54991,"Virmen's Bite",90,"",8804
15099,"Snow Lily",87,"",10453
1100000,"Flask of the Warm Sun",90,"",710
1009295,"Golden Lotus",90,"",1114
849898,"Flask of Spring Blossoms",90,"",1086
1999886,"Greater Crane Wing Inscription",90,"",465
628399,"Starlight Ink",86,"",1521
60000,"Ink of Dreams",86,"",11785
27496,"Shadow Pigment",86,"",1581
12590,"Rain Poppy",85,"",3767
18599,"Fool's Cap",88,"",4743
309992,"Misty Pigment",86,"",86
10000,"Light Parchment",1,"",541
1996858,"Greater Tiger Claw Inscription",90,"",240
2299897,"Greater Cerulean Spellthread",90,"",30
2798700,"Greater Pearlescent Spellthread",90,"",80
368757,"Glyph of Unstable Affliction",25,"",30
42313,"Ink of the Sea",70,"",44
10000,"Azure Pigment",70,"",132
4600,"Goldclover",72,"",4356
1900,"Tiger Lily",72,"",1198
6297,"Talandra's Rose",72,"",871
9300,"Adder's Tongue",77,"",1730
27000,"Lichbloom",80,"",232
31799,"Icethorn",80,"",413
5300,"Deadnettle",72,"",3123
9499,"Fire Leaf",75,"",315
249985,"Glyph of Arcane Power",25,"",35
79900,"Ethereal Ink",60,"",105
9999,"Nether Pigment",60,"",6
4100,"Felweed",60,"",5224
2600,"Dreaming Glory",60,"",2434
1899,"Ragveil",65,"",1351
3800,"Terocone",60,"",3754
3000,"Ancient Lichen",68,"",213
48300,"Netherbloom",70,"",20
180000,"Nightmare Vine",70,"",827
7451,"Mana Thistle",70,"",1027
289696,"Glyph of Animal Bond",25,"",32
672309,"Glyph of Deterrence",25,"",22
32700,"Celestial Ink",40,"",123
10000,"Violet Pigment",40,"",6
8899,"Firebloom",41,"",854
37540,"Purple Lotus",42,"",60
97500,"Arthas' Tears",44,"",26
8699,"Sungrass",46,"",1616
3419,"Blindweed",47,"",2182
172200,"Ghost Mushroom",47,"",745
13999,"Gromsblood",50,"",1205
395198,"Glyph of Spinning Crane Kick",25,"",65
29900,"Glyph of Touch of Karma",25,"",45
146933,"Glyph of Zen Meditation",25,"",34
19900,"Jadefire Ink",30,"",369
31793,"Emerald Pigment",30,"",1216
997,"Fadeleaf",32,"",1081
48599,"Goldthorn",34,"",108
1898,"Khadgar's Whisker",37,"",742
7699,"Dragon's Teeth",39,"",762
479400,"Glyph of Penance",25,"",43
409778,"Glyph of Holy Fire",25,"",47
9999,"Midnight Ink",10,"",434
9999,"Dusky Pigment",10,"",535
2599,"Mageroyal",10,"",1000
18899,"Briarthorn",15,"",735
9398,"Swiftthistle",15,"",1704
2195,"Bruiseweed",20,"",728
3039,"Stranglekelp",20,"",79
146933,"Glyph of Smite",25,"",14
330000,"Glyph of Savagery",25,"",38
6839,"Lion's Ink",20,"",458
15097,"Golden Pigment",20,"",1244
4200,"Wild Steelbloom",22,"",156
94396,"Grave Moss",22,"",45
759,"Kingsblood",24,"",4760
4600,"Liferoot",30,"",389
96700,"Glyph of Shred",25,"",40
199994,"Glyph of Siphon Life",25,"",71
146923,"Glyph of Soulstone",25,"",29
428300,"Glyph of Rapid Displacement",25,"",58
69998,"Glyph of Arcane Explosion",25,"",46
162318,"Glyph of Cone of Cold",25,"",17
219987,"Glyph of Pathfinding",25,"",45
386800,"Glyph of Liberation",25,"",51
404598,"Glyph of Touch of Death",25,"",68
397089,"Glyph of Prayer of Mending",25,"",37
401443,"Glyph of Dash",25,"",72
69397,"Glyph of Healing Touch",25,"",40
140000,"Glyph of Rebirth",25,"",26
28993,"Cerulean Spellthread",90,"",83
650000,"Pearlescent Spellthread",90,"",53
45498,"Potion of Mogu Power",90,"",6636
888798,"Flask of Winter's Bite",90,"",675
2000000,"Greater Tiger Fang Inscription",90,"",307
829996,"Flask of the Earth",90,"",165
5988,"Potion of the Mountains",90,"",454
1316699,"Greater Ox Horn Inscription",90,"",99
7137495,"Living Steel",88,"",471
1099900,"Trillium Bar",90,"",1087
127999,"Ghost Iron Bar",86,"",5040
6299194,"Primal Diamond",90,"",302
850000,"Wild Jade",90,"",218
30000,"Alexandrite",87,"",1982
1500000,"Vermilion Onyx",90,"",266
610000,"Tiger Opal",87,"",3455
855899,"Imperial Amethyst",90,"",190
38799,"Roguestone",87,"",1802
839996,"Primordial Ruby",90,"",228
78399,"Pandarian Garnet",87,"",2578
53000,"River's Heart",90,"",684
7700,"Lapis Lazuli",87,"",1600
799998,"Sun's Radiance",90,"",201
69699,"Sunstone",87,"",1229
74998,"Great Pandaren Banquet",90,"",1070
255595,"100 Year Soy Sauce",85,"",399
31100,"Jewel Danio",87,"",6611
14818,"Raw Tiger Steak",85,"",7048
19196,"Pink Turnip",85,"",4154
1669316,"Pandaren Treasure Noodle Cart Kit",90,"",1550
239995,"Black Pepper Ribs and Shrimp",90,"",1987
499999,"Black Pepper",85,"",1240
77700,"Giant Mantis Shrimp",87,"",319
22099,"Mushan Ribs",85,"",3252
19994,"Green Cabbage",85,"",7125
189987,"Chun Tian Spring Rolls",90,"",477
409798,"Rice Flour",85,"",623
77700,"Redbelly Mandarin",87,"",1129
22996,"Red Blossom Leek",85,"",4706
278893,"Mogu Fish Stew",90,"",5705
119700,"Emperor Salmon",87,"",3021
33059,"Raw Crocolisk Belly",85,"",4043
29393,"Mogu Pumpkin",85,"",4364
98895,"Steamed Crab Surprise",90,"",294
9879,"Raw Crab Meat",85,"",1940
29990,"White Turnip",85,"",2513
276482,"Sea Mist Rice Noodles",90,"",3738
79800,"Tiger Gourami",87,"",821
11778,"Raw Turtle Meat",85,"",15725
34999,"Scallions",85,"",4429
333333,"Mad Brewer's Breakfast",90,"",180
149999,"Pandaren Banquet",90,"",1071
581898,"Spiced Blossom Soup",90,"",6
5000,"Ancient Pandaren Spices",85,"",395
7500,"Aged Mogu'shan Cheese",85,"",189
209992,"Farmer's Delight",90,"",34
7599,"Aged Balsamic Vinegar",85,"",314
499999,"Stuffed Lushrooms",90,"",23
378999400,"Vial of the Sands",85,"",5
4745288,"Truegold",85,"",270
19998,"Pyrium Bar",85,"",897
61781,"Volatile Fire",83,"",493
88091,"Volatile Air",83,"",716
97500,"Volatile Water",83,"",448
1490000,"Flask of the Winds",85,"",154
4000,"Whiptail",84,"",2376
91924,"Azshara's Veil",82,"",450
45099,"Volatile Life",83,"",1347
449999,"Flask of Titanic Strength",85,"",51
6400,"Cinderbloom",81,"",6661
699999,"Deepstone Oil",81,"",80
969999,"Albino Cavefish",81,"",229
20979995,"Illusionary Bag",83,"",33
59994,"Bolt of Embersilk Cloth",81,"",553
10000,"Embersilk Cloth",81,"",14853
13398,"Volatile Earth",83,"",651
460000,"Chaos Orb",85,"",229
2229800,"Embersilk Bag",83,"",338
65097,"Hypnotic Dust",81,"",6926
86988,"Netherweave Bag",63,"",221
50000,"Bolt of Netherweave",60,"",1164
5879,"Netherweave Cloth",60,"",10247
10100,"Rune Thread",50,"",451
1299997,"Frostweave Bag",80,"",39
300000,"Bolt of Imbued Frostweave",75,"",1130
129999,"Bolt of Frostweave",70,"",172
9879,"Frostweave Cloth",70,"",10436
23432,"Infinite Dust",70,"",5850
24599,"Eternium Thread",70,"",250
5002957,"Glacial Bag",80,"",16
300000,"Moonshroud",80,"",250
137496,"Eternal Life",75,"",417
629999,"Ebonweave",80,"",55
100000,"Eternal Shadow",75,"",205
249695,"Mysterious Fortune Card",85,"",40
14900,"Blackfallow Ink",81,"",825
30000,"Ashen Pigment",81,"",485
19984,"Stormvine",82,"",1234
52784,"Heartblossom",83,"",1940
11999,"Twilight Jasmine",85,"",123
