"Price","Name","Item Level","Owned?","Available"
80087,"Potion of the Jade Serpent",90,"",5621
1149,"Crystal Vial",1,"",252
15000,"Green Tea Leaf",85,"",3845
28897,"Silkweed",86,"",2938
53397,"Virmen's Bite",90,"",2059
24888,"Snow Lily",87,"",2557
872497,"Flask of the Warm Sun",90,"",1468
770000,"Golden Lotus",90,"",1274
829997,"Flask of Spring Blossoms",90,"",721
2499786,"Greater Crane Wing Inscription",90,"",60
699889,"Starlight Ink",86,"",1562
69588,"Ink of Dreams",86,"",5704
49289,"Shadow Pigment",86,"",750
17495,"Rain Poppy",85,"",1425
39599,"Fool's Cap",88,"",2944
532500,"Misty Pigment",86,"",126
9499,"Light Parchment",1,"",723
1749506,"Greater Tiger Claw Inscription",90,"",45
2979895,"Greater Cerulean Spellthread",90,"",42
80983,"Bolt of Windwool Cloth",90,"",1729
15499,"Windwool Cloth",86,"",8289
3399997,"Greater Pearlescent Spellthread",90,"",43
299695,"Glyph of Unstable Affliction",25,"",59
139700,"Ink of the Sea",70,"",6
19398,"Azure Pigment",70,"",454
16101,"Goldclover",72,"",1219
15222,"Tiger Lily",72,"",1147
9999,"Talandra's Rose",72,"",298
12579,"Adder's Tongue",77,"",1271
11999,"Lichbloom",80,"",810
19999,"Icethorn",80,"",372
9998,"Deadnettle",72,"",367
13989,"Fire Leaf",75,"",229
349600,"Glyph of Arcane Power",25,"",42
460990000,"Ethereal Ink",60,"",7
30000,"Nether Pigment",60,"",2
11030,"Felweed",60,"",848
10000,"Dreaming Glory",60,"",639
10000,"Ragveil",65,"",192
19995,"Terocone",60,"",485
10000,"Ancient Lichen",68,"",102
69999,"Netherbloom",70,"",391
180000,"Nightmare Vine",70,"",503
10000,"Mana Thistle",70,"",26
533600,"Glyph of Animal Bond",25,"",98
339778,"Glyph of Deterrence",25,"",90
92600,"Celestial Ink",40,"",41
3799,"Violet Pigment",40,"",217
4397,"Firebloom",41,"",925
159999,"Purple Lotus",42,"",302
959999,"Arthas' Tears",44,"",187
1000,"Sungrass",46,"",3257
10000,"Blindweed",47,"",419
200000,"Ghost Mushroom",47,"",149
91600,"Gromsblood",50,"",141
349800,"Glyph of Spinning Crane Kick",25,"",79
80000,"Glyph of Touch of Karma",25,"",64
278988,"Glyph of Zen Meditation",25,"",130
31000,"Jadefire Ink",30,"",168
4179,"Emerald Pigment",30,"",90
1000,"Fadeleaf",32,"",3501
70000,"Goldthorn",34,"",1251
800,"Khadgar's Whisker",37,"",6790
1500,"Dragon's Teeth",39,"",186
307199,"Glyph of Penance",25,"",51
328199,"Glyph of Holy Fire",25,"",58
79900,"Midnight Ink",10,"",26
5000,"Dusky Pigment",10,"",205
1800,"Mageroyal",10,"",1515
4000,"Briarthorn",15,"",2509
1000,"Swiftthistle",15,"",1555
3000,"Bruiseweed",20,"",4709
9998,"Stranglekelp",20,"",1666
499800,"Glyph of Smite",25,"Yes",73
320000,"Glyph of Savagery",25,"",51
60000,"Lion's Ink",20,"",77
22222,"Golden Pigment",20,"",4
8000,"Wild Steelbloom",22,"",1335
9000,"Grave Moss",22,"",366
1000,"Kingsblood",24,"",4474
7999,"Liferoot",30,"",1388
39575,"Glyph of Shred",25,"",33
472500,"Glyph of Siphon Life",25,"",106
39800,"Glyph of Soulstone",25,"",46
386291,"Glyph of Rapid Displacement",25,"",57
199999,"Glyph of Arcane Explosion",25,"",53
80000,"Glyph of Cone of Cold",25,"",44
240000,"Glyph of Pathfinding",25,"",51
398993,"Glyph of Liberation",25,"",70
199999,"Glyph of Touch of Death",25,"",72
377500,"Glyph of Prayer of Mending",25,"",44
414999,"Glyph of Dash",25,"",98
586498,"Glyph of Healing Touch",25,"",56
59598,"Glyph of Rebirth",25,"",27
28300,"Cerulean Spellthread",90,"",58
99999,"Pearlescent Spellthread",90,"",57
74487,"Potion of Mogu Power",90,"",5393
839999,"Flask of Winter's Bite",90,"",1182
2251300,"Greater Tiger Fang Inscription",90,"",53
889898,"Flask of the Earth",90,"",97
12489,"Potion of the Mountains",90,"",806
1490399,"Greater Ox Horn Inscription",90,"",45
4499993,"Living Steel",88,"",503
798387,"Trillium Bar",90,"",1146
93098,"Ghost Iron Bar",86,"",8030
5509995,"Primal Diamond",90,"",289
809997,"Wild Jade",90,"",168
35891,"Alexandrite",87,"",1546
939498,"Vermilion Onyx",90,"",60
259692,"Tiger Opal",87,"",825
729997,"Imperial Amethyst",90,"",183
39498,"Roguestone",87,"",1561
614799,"Primordial Ruby",90,"",255
48089,"Pandarian Garnet",87,"",1523
49996,"River's Heart",90,"",250
10185,"Lapis Lazuli",87,"",12
729992,"Sun's Radiance",90,"",65
79489,"Sunstone",87,"",1121
690000,"Great Pandaren Banquet",90,"",687
1520998,"100 Year Soy Sauce",85,"",377
153500,"Jewel Danio",87,"",2552
50000,"Raw Tiger Steak",85,"",2692
185576,"Pink Turnip",85,"",1509
409994,"Black Pepper Ribs and Shrimp",90,"",1412
1537612,"Black Pepper",85,"",246
125099,"Giant Mantis Shrimp",87,"",1745
101170,"Mushan Ribs",85,"",2825
41296,"Green Cabbage",85,"",7197
449995,"Chun Tian Spring Rolls",90,"",410
1999999,"Rice Flour",85,"",48
77598,"Redbelly Mandarin",87,"",1558
91996,"Red Blossom Leek",85,"",1392
434890,"Mogu Fish Stew",90,"",2926
109999,"Emperor Salmon",87,"",4970
150000,"Raw Crocolisk Belly",85,"",1794
91981,"Mogu Pumpkin",85,"",10408
150000,"Steamed Crab Surprise",90,"",97
110000,"Raw Crab Meat",85,"",1025
99996,"White Turnip",85,"",1890
478891,"Sea Mist Rice Noodles",90,"",2055
134495,"Tiger Gourami",87,"",4837
96939,"Raw Turtle Meat",85,"",4346
94895,"Scallions",85,"",3041
410000,"Mad Brewer's Breakfast",90,"",86
799997,"Pandaren Banquet",90,"",310
389989905,"Vial of the Sands",85,"",10
