"Price","Name","Item Level","Owned?","Available"
54692,"Potion of the Jade Serpent",90,"",10581
500,"Crystal Vial",1,"",113
14400,"Green Tea Leaf",85,"",14084
20099,"Silkweed",86,"",3688
45724,"Virmen's Bite",90,"",5601
20798,"Snow Lily",87,"",4075
2499900,"Flask of the Warm Sun",90,"",25
1019897,"Golden Lotus",90,"",1881
949098,"Flask of Spring Blossoms",90,"",438
1999790,"Greater Crane Wing Inscription",90,"",111
489898,"Starlight Ink",86,"",1168
50000,"Ink of Dreams",86,"",1318
22797,"Shadow Pigment",86,"",3295
14749,"Rain Poppy",85,"",7557
24500,"Fool's Cap",88,"",4152
249995,"Misty Pigment",86,"",38
4594,"Light Parchment",1,"",735
1669795,"Greater Tiger Claw Inscription",90,"",109
3788999,"Greater Cerulean Spellthread",90,"",150
150000,"Bolt of Windwool Cloth",90,"",3726
17400,"Windwool Cloth",86,"",5505
1998978,"Greater Pearlescent Spellthread",90,"",76
369278,"Glyph of Unstable Affliction",25,"",35
78488,"Ink of the Sea",70,"",141
29889,"Azure Pigment",70,"",167
5800,"Goldclover",72,"",2313
4500,"Tiger Lily",72,"",1215
8999,"Talandra's Rose",72,"",284
9599,"Adder's Tongue",77,"",2430
39999,"Lichbloom",80,"",266
57800,"Icethorn",80,"",296
3899,"Deadnettle",72,"",1400
7996,"Fire Leaf",75,"",120
399200,"Glyph of Arcane Power",25,"",27
48995,"Ethereal Ink",60,"",145
25669,"Nether Pigment",60,"",272
4700,"Felweed",60,"",3603
584,"Dreaming Glory",60,"",2778
9900,"Ragveil",65,"",1450
4800,"Terocone",60,"",2367
4598,"Ancient Lichen",68,"",336
32586,"Netherbloom",70,"",236
79689,"Nightmare Vine",70,"",1363
4995,"Mana Thistle",70,"",685
379900,"Glyph of Animal Bond",25,"",66
399800,"Glyph of Deterrence",25,"",46
50437,"Celestial Ink",40,"",23
450899999,"Violet Pigment",40,"",4
33840,"Firebloom",41,"",1069
54497,"Purple Lotus",42,"",409
129996,"Arthas' Tears",44,"",195
759,"Sungrass",46,"",3422
5699,"Blindweed",47,"",2203
123500,"Ghost Mushroom",47,"",108
27999,"Gromsblood",50,"",1150
1204000,"Glyph of Spinning Crane Kick",25,"",49
130000,"Glyph of Touch of Karma",25,"",64
140000,"Glyph of Zen Meditation",25,"",57
25096,"Jadefire Ink",30,"",287
20824,"Emerald Pigment",30,"",134
997,"Fadeleaf",32,"",1575
40900,"Goldthorn",34,"",687
700,"Khadgar's Whisker",37,"",2755
7400,"Dragon's Teeth",39,"",453
1099200,"Glyph of Penance",25,"",39
439697,"Glyph of Holy Fire",25,"",52
4559,"Midnight Ink",10,"",736
4999,"Dusky Pigment",10,"",79
822,"Mageroyal",10,"",965
4200,"Briarthorn",15,"",1076
3300,"Swiftthistle",15,"",720
99,"Bruiseweed",20,"",1352
6100,"Stranglekelp",20,"",718
146933,"Glyph of Smite",25,"",35
622699,"Glyph of Savagery",25,"",43
11018,"Lion's Ink",20,"",236
39994,"Golden Pigment",20,"",209
1197,"Wild Steelbloom",22,"",1698
8900,"Grave Moss",22,"",35
1200,"Kingsblood",24,"",5392
3899,"Liferoot",30,"",929
70000,"Glyph of Shred",25,"",39
187500,"Glyph of Siphon Life",25,"",51
30000,"Glyph of Soulstone",25,"",38
1099400,"Glyph of Rapid Displacement",25,"",32
179999,"Glyph of Arcane Explosion",25,"",42
130000,"Glyph of Cone of Cold",25,"",49
169790,"Glyph of Pathfinding",25,"",23
387100,"Glyph of Liberation",25,"",44
250000,"Glyph of Touch of Death",25,"",72
551430,"Glyph of Prayer of Mending",25,"",54
160000,"Glyph of Dash",25,"",42
130000,"Glyph of Healing Touch",25,"",40
59998,"Glyph of Rebirth",25,"",30
69998,"Cerulean Spellthread",90,"",11
89999,"Pearlescent Spellthread",90,"",20
58322,"Potion of Mogu Power",90,"",6067
889999,"Flask of Winter's Bite",90,"",464
1999784,"Greater Tiger Fang Inscription",90,"",145
859999,"Flask of the Earth",90,"",128
