"Price","Name","Item Level","Owned?","Available"
52299,"Potion of the Jade Serpent",90,"",885
267,"Crystal Vial",1,"",3321
17299,"Green Tea Leaf",85,"",4619
16719,"Silkweed",86,"",17069
49686,"Virmen's Bite",90,"",1680
18979,"Snow Lily",87,"",2006
739898,"Flask of the Warm Sun",90,"",1213
699998,"Golden Lotus",90,"",2753
679999,"Flask of Spring Blossoms",90,"",565
2350598,"Greater Crane Wing Inscription",90,"",83
479995,"Starlight Ink",86,"",160
35193,"Ink of Dreams",86,"",1013
19795,"Shadow Pigment",86,"",1046
19999,"Fool's Cap",88,"",938
277093,"Misty Pigment",86,"",105
300,"Light Parchment",1,"",711
2057078,"Greater Tiger Claw Inscription",90,"",103
2149997,"Greater Cerulean Spellthread",90,"",87
140000,"Bolt of Windwool Cloth",90,"",2962
17145,"Windwool Cloth",86,"",8169
2149888,"Greater Pearlescent Spellthread",90,"",33
149999,"Glyph of Unstable Affliction",25,"",44
79994,"Ink of the Sea",70,"",237
28894,"Azure Pigment",70,"",454
13298,"Adder's Tongue",77,"",3045
950098,"Glyph of Arcane Power",25,"",16
140000,"Ethereal Ink",60,"",60
2659,"Ragveil",65,"",1228
148598,"Glyph of Animal Bond",25,"",25
198899,"Glyph of Deterrence",25,"",32
17500,"Celestial Ink",40,"",102
9400,"Violet Pigment",40,"",32
759,"Firebloom",41,"",2905
989997,"Glyph of Spinning Crane Kick",25,"",9
145499,"Glyph of Touch of Karma",25,"",45
240000,"Glyph of Zen Meditation",25,"",33
80000,"Jadefire Ink",30,"",214
9799,"Emerald Pigment",30,"",80
1399,"Fadeleaf",32,"",2953
32298,"Goldthorn",34,"",1362
200,"Khadgar's Whisker",37,"",3405
31597,"Dragon's Teeth",39,"",886
378977,"Glyph of Penance",25,"",24
199599,"Glyph of Holy Fire",25,"",10
27989,"Midnight Ink",10,"",204
1289,"Dusky Pigment",10,"",46
998,"Bruiseweed",20,"",1621
126499,"Glyph of Smite",25,"",33
136100,"Glyph of Savagery",25,"",26
17500,"Lion's Ink",20,"",33
7500,"Golden Pigment",20,"",79
2994,"Wild Steelbloom",22,"",3475
19799,"Grave Moss",22,"",379
759,"Kingsblood",24,"",4753
1139,"Liferoot",30,"",3757
58887,"Glyph of Shred",25,"",47
146932,"Glyph of Siphon Life",25,"",23
79198,"Glyph of Soulstone",25,"",72
511694,"Glyph of Rapid Displacement",25,"",23
58100,"Glyph of Arcane Explosion",25,"",21
418197,"Glyph of Cone of Cold",25,"",29
100000,"Glyph of Pathfinding",25,"",28
479892,"Glyph of Liberation",25,"",46
509994,"Glyph of Touch of Death",25,"",45
278697,"Glyph of Prayer of Mending",25,"",17
146933,"Glyph of Dash",25,"",20
49900,"Glyph of Healing Touch",25,"",28
146032,"Glyph of Rebirth",25,"",8
25600,"Cerulean Spellthread",90,"",37
196000,"Pearlescent Spellthread",90,"",23
89688,"Potion of Mogu Power",90,"",1632
759999,"Flask of Winter's Bite",90,"",816
2057818,"Greater Tiger Fang Inscription",90,"",143
687987,"Flask of the Earth",90,"",586
18498,"Rain Poppy",85,"",831
29989,"Potion of the Mountains",90,"",797
1225199,"Greater Ox Horn Inscription",90,"",38
5489999,"Living Steel",88,"",289
739889,"Trillium Bar",90,"",2343
78060,"Ghost Iron Bar",86,"",8337
4299999,"Primal Diamond",90,"",433
709995,"Wild Jade",90,"",233
699997,"Vermilion Onyx",90,"",120
957625,"Imperial Amethyst",90,"",107
499999,"Primordial Ruby",90,"",659
39999,"Pandarian Garnet",87,"",1784
150000,"Tiger Opal",87,"",290
10259,"Roguestone",87,"",1181
58899,"River's Heart",90,"",248
7999,"Lapis Lazuli",87,"",420
680087,"Sun's Radiance",90,"",403
38759,"Sunstone",87,"",640
49999,"Alexandrite",87,"",2454
500000,"Great Pandaren Banquet",90,"",234
1389988,"100 Year Soy Sauce",85,"",771
88700,"Jewel Danio",87,"",3785
60000,"Raw Tiger Steak",85,"",4579
24699,"Pink Turnip",85,"",6102
394948,"Black Pepper Ribs and Shrimp",90,"",1869
199999,"Chun Tian Spring Rolls",90,"",782
349999,"Mogu Fish Stew",90,"",3440
