"Price","Name","Item Level","Owned?","Available"
85009996,"Belt of the Night Sky (553)",553,"",17
117999,"Bolt of Windwool Cloth",90,"",2560
17690,"Windwool Cloth",86,"",14231
4329899,"Spirit of War",90,"",306
137988988,"Leggings of the Night Sky (553)",553,"",15
59499,"Potion of the Jade Serpent",90,"",8511
1300,"Crystal Vial",1,"",691
13990,"Green Tea Leaf",85,"",71855
27865,"Silkweed",86,"",5792
49993,"Virmen's Bite",90,"",10059
12000,"Snow Lily",87,"",4538
820000,"Flask of the Warm Sun",90,"",1260
1039883,"Golden Lotus",90,"",724
890000,"Flask of Spring Blossoms",90,"",929
1980000,"Greater Crane Wing Inscription",90,"",513
628398,"Starlight Ink",86,"",586
60000,"Ink of Dreams",86,"",10953
19994,"Shadow Pigment",86,"",1680
14998,"Rain Poppy",85,"",26803
21000,"Fool's Cap",88,"",4532
309991,"Misty Pigment",86,"",1
9990,"Light Parchment",1,"",1193
1996850,"Greater Tiger Claw Inscription",90,"",306
2000000,"Greater Cerulean Spellthread",90,"",96
2509998,"Greater Pearlescent Spellthread",90,"",19
368757,"Glyph of Unstable Affliction",25,"",17
42313,"Ink of the Sea",70,"",251
3300,"Azure Pigment",70,"",8
4689,"Goldclover",72,"",831
1490,"Tiger Lily",72,"",618
6658,"Talandra's Rose",72,"",839
8997,"Adder's Tongue",77,"",2449
28807,"Lichbloom",80,"",359
22298,"Icethorn",80,"",499
3300,"Deadnettle",72,"",1932
9496,"Fire Leaf",75,"",288
247200,"Glyph of Arcane Power",25,"",15
79997,"Ethereal Ink",60,"",99
9999,"Nether Pigment",60,"",9
3955,"Felweed",60,"",543
2500,"Dreaming Glory",60,"",261
2279,"Ragveil",65,"",1134
2388,"Terocone",60,"",1418
2998,"Ancient Lichen",68,"",299
48295,"Netherbloom",70,"",276
287894,"Nightmare Vine",70,"",1202
7447,"Mana Thistle",70,"",257
289696,"Glyph of Animal Bond",25,"",23
664400,"Glyph of Deterrence",25,"",26
32700,"Celestial Ink",40,"",192
10000,"Violet Pigment",40,"",36
6900,"Firebloom",41,"",820
730000,"Purple Lotus",42,"",255
97499,"Arthas' Tears",44,"",201
5900,"Sungrass",46,"",1566
3039,"Blindweed",47,"",2334
172100,"Ghost Mushroom",47,"",585
