"Price","Name","Item Level","Owned?","Available"
51748,"Potion of the Jade Serpent",90,"",4588
119,"Crystal Vial",1,"",4134
20500,"Green Tea Leaf",85,"",2097
20202,"Silkweed",86,"",4650
58359,"Virmen's Bite",90,"",6278
22993,"Snow Lily",87,"",1700
759998,"Flask of the Warm Sun",90,"",566
709994,"Golden Lotus",90,"",3042
764999,"Flask of Spring Blossoms",90,"",692
1999869,"Greater Crane Wing Inscription",90,"",94
400000,"Starlight Ink",86,"",1781
37091,"Ink of Dreams",86,"",5051
19698,"Shadow Pigment",86,"",669
24996,"Fool's Cap",88,"",2740
277094,"Misty Pigment",86,"",69
121,"Light Parchment",1,"",1276
1749797,"Greater Tiger Claw Inscription",90,"",88
1769997,"Greater Cerulean Spellthread",90,"",26
104399,"Bolt of Windwool Cloth",90,"",1471
19900,"Windwool Cloth",86,"",644
1999999,"Greater Pearlescent Spellthread",90,"",29
149699,"Glyph of Unstable Affliction",25,"",22
48996,"Ink of the Sea",70,"",288
20800,"Azure Pigment",70,"",236
5698,"Adder's Tongue",77,"",923
940300,"Glyph of Arcane Power",25,"",38
39999,"Ethereal Ink",60,"",179
30000,"Nether Pigment",60,"",211
6500,"Ragveil",65,"",240
99599,"Glyph of Animal Bond",25,"",58
191999,"Glyph of Deterrence",25,"",65
50000,"Celestial Ink",40,"",183
10000,"Violet Pigment",40,"",245
379,"Firebloom",41,"",1799
989639,"Glyph of Spinning Crane Kick",25,"",67
89000,"Glyph of Touch of Karma",25,"",48
237599,"Glyph of Zen Meditation",25,"",89
70000,"Jadefire Ink",30,"",441
9500,"Emerald Pigment",30,"",149
204,"Khadgar's Whisker",37,"",2895
369999,"Glyph of Penance",25,"",61
180000,"Glyph of Holy Fire",25,"",38
59900,"Midnight Ink",10,"",478
69200,"Glyph of Smite",25,"",45
118300,"Glyph of Savagery",25,"",38
49400,"Lion's Ink",20,"",178
9947,"Golden Pigment",20,"",56
379,"Kingsblood",24,"",4456
39999,"Glyph of Shred",25,"",43
140500,"Glyph of Siphon Life",25,"",55
39998,"Glyph of Soulstone",25,"",56
510340,"Glyph of Rapid Displacement",25,"",62
44198,"Glyph of Arcane Explosion",25,"",20
190400,"Glyph of Cone of Cold",25,"",66
141300,"Glyph of Pathfinding",25,"",36
479505,"Glyph of Liberation",25,"",68
399744,"Glyph of Touch of Death",25,"",62
269599,"Glyph of Prayer of Mending",25,"",32
99500,"Glyph of Dash",25,"",44
49499,"Glyph of Healing Touch",25,"",20
87799,"Glyph of Rebirth",25,"",28
450000,"Cerulean Spellthread",90,"",17
171400,"Pearlescent Spellthread",90,"",8
59800,"Potion of Mogu Power",90,"",5377
749598,"Flask of Winter's Bite",90,"",155
1799995,"Greater Tiger Fang Inscription",90,"",157
576759,"Flask of the Earth",90,"",350
16499,"Rain Poppy",85,"",2828
9800,"Potion of the Mountains",90,"",679
1224798,"Greater Ox Horn Inscription",90,"",108
4110000,"Living Steel",88,"",750
749993,"Trillium Bar",90,"",1427
83333,"Ghost Iron Bar",86,"",4632
3979993,"Primal Diamond",90,"",460
649998,"Wild Jade",90,"",430
989899,"Vermilion Onyx",90,"",237
599998,"Imperial Amethyst",90,"",1562
18499,"Roguestone",87,"",1941
579999,"Primordial Ruby",90,"",964
48200,"Pandarian Garnet",87,"",391
149900,"Tiger Opal",87,"",1500
67100,"River's Heart",90,"",116
8500,"Lapis Lazuli",87,"",422
709999,"Sun's Radiance",90,"",734
