"Price","Name","Item Level","Owned?","Available"
55621,"Potion of the Jade Serpent",90,"",3625
143,"Crystal Vial",1,"",1207
11500,"Green Tea Leaf",85,"",11502
22098,"Silkweed",86,"",7877
38919,"Virmen's Bite",90,"",10998
20000,"Snow Lily",87,"",2324
850000,"Flask of the Warm Sun",90,"",308
1088894,"Golden Lotus",90,"",2423
699900,"Flask of Spring Blossoms",90,"",951
2209899,"Greater Crane Wing Inscription",90,"",238
505097,"Starlight Ink",86,"",1405
39699,"Ink of Dreams",86,"",3219
23148,"Shadow Pigment",86,"",2428
13198,"Rain Poppy",85,"",4720
22500,"Fool's Cap",88,"",5191
549998,"Misty Pigment",86,"",37
9700,"Light Parchment",1,"",1123
3499998,"Greater Tiger Claw Inscription",90,"",188
2249999,"Greater Cerulean Spellthread",90,"",129
169498,"Bolt of Windwool Cloth",90,"",967
23399,"Windwool Cloth",86,"",3581
3000000,"Greater Pearlescent Spellthread",90,"",134
369678,"Glyph of Unstable Affliction",25,"",22
50000,"Ink of the Sea",70,"",208
200000,"Azure Pigment",70,"",148
25919,"Goldclover",72,"",1152
5767,"Tiger Lily",72,"",825
1899,"Talandra's Rose",72,"",406
5489,"Adder's Tongue",77,"",1393
49999,"Lichbloom",80,"",229
20000,"Icethorn",80,"",196
5613,"Deadnettle",72,"",870
4999,"Fire Leaf",75,"",315
495300,"Glyph of Arcane Power",25,"",32
48999,"Ethereal Ink",60,"",106
95673,"Nether Pigment",60,"",1
4499,"Felweed",60,"",2782
759,"Dreaming Glory",60,"",2071
4179,"Ragveil",65,"",1280
6600,"Terocone",60,"",2235
759,"Ancient Lichen",68,"",358
23000,"Netherbloom",70,"",342
39500,"Nightmare Vine",70,"",755
10000,"Mana Thistle",70,"",559
396600,"Glyph of Animal Bond",25,"",70
439997,"Glyph of Deterrence",25,"",73
30000,"Celestial Ink",40,"",57
4584,"Firebloom",41,"",640
59998,"Purple Lotus",42,"",323
128900,"Arthas' Tears",44,"",187
759,"Sungrass",46,"",3715
9879,"Blindweed",47,"",1094
149999,"Ghost Mushroom",47,"",109
29999,"Gromsblood",50,"",411
146933,"Glyph of Spinning Crane Kick",25,"",4
178100,"Glyph of Touch of Karma",25,"",40
140000,"Glyph of Zen Meditation",25,"",11
29999,"Jadefire Ink",30,"",127
39500,"Emerald Pigment",30,"",194
1500,"Fadeleaf",32,"",755
59999,"Goldthorn",34,"",394
2999,"Khadgar's Whisker",37,"",3708
10000,"Dragon's Teeth",39,"",441
194600,"Glyph of Penance",25,"",24
469999,"Glyph of Holy Fire",25,"",30
4939,"Midnight Ink",10,"",117
6400,"Dusky Pigment",10,"",257
1500,"Mageroyal",10,"",895
3039,"Briarthorn",15,"",737
2661,"Swiftthistle",15,"",851
1200,"Bruiseweed",20,"",1455
15000,"Stranglekelp",20,"",475
109997,"Glyph of Smite",25,"",8
146933,"Glyph of Savagery",25,"",2
29998,"Lion's Ink",20,"",123
3000,"Wild Steelbloom",22,"",1231
3419,"Grave Moss",22,"",278
1500,"Kingsblood",24,"",6696
8550,"Liferoot",30,"",545
89999,"Glyph of Shred",25,"",45
130000,"Glyph of Siphon Life",25,"",14
59900,"Glyph of Soulstone",25,"",14
539700,"Glyph of Rapid Displacement",25,"",42
197995,"Glyph of Arcane Explosion",25,"",38
149995,"Glyph of Cone of Cold",25,"",7
169894,"Glyph of Pathfinding",25,"",19
387400,"Glyph of Liberation",25,"",22
80000,"Glyph of Touch of Death",25,"",3
575685,"Glyph of Prayer of Mending",25,"",35
180000,"Glyph of Dash",25,"",48
178195,"Glyph of Healing Touch",25,"",36
50000,"Glyph of Rebirth",25,"",14
89998,"Cerulean Spellthread",90,"",30
99998,"Pearlescent Spellthread",90,"",46
39303,"Potion of Mogu Power",90,"",7942
849998,"Flask of Winter's Bite",90,"",861
3499999,"Greater Tiger Fang Inscription",90,"",234
1189929,"Flask of the Earth",90,"",428
7499,"Potion of the Mountains",90,"",638
1450000,"Greater Ox Horn Inscription",90,"",80
7498189,"Living Steel",88,"",1212
1142977,"Trillium Bar",90,"",129
154899,"Ghost Iron Bar",86,"",2535
7159968,"Primal Diamond",90,"",92
1264798,"Wild Jade",90,"",498
37698,"Alexandrite",87,"",1990
1949996,"Vermilion Onyx",90,"",26
1169997,"Tiger Opal",87,"",225
1949899,"Imperial Amethyst",90,"",207
27698,"Roguestone",87,"",2493
879998,"Primordial Ruby",90,"",627
59996,"Pandarian Garnet",87,"",4208
69692,"River's Heart",90,"",440
3298,"Lapis Lazuli",87,"",6380
944700,"Sun's Radiance",90,"",544
87698,"Sunstone",87,"",1486
224500,"Great Pandaren Banquet",90,"",875
749990,"100 Year Soy Sauce",85,"",497
94000,"Jewel Danio",87,"",5849
28118,"Raw Tiger Steak",85,"",3307
27700,"Pink Turnip",85,"",4963
1849994,"Pandaren Treasure Noodle Cart Kit",90,"",412
309999,"Black Pepper Ribs and Shrimp",90,"",2022
799000,"Black Pepper",85,"",1441
