"Price","Name","Item Level","Owned?","Available"
76500,"Potion of the Jade Serpent",90,"",10225
688,"Crystal Vial",1,"",1728
20199,"Green Tea Leaf",85,"",10782
30090,"Silkweed",86,"",6117
74880,"Virmen's Bite",90,"",6050
29599,"Snow Lily",87,"",3040
909994,"Flask of the Warm Sun",90,"",1226
800000,"Golden Lotus",90,"",1143
839894,"Flask of Spring Blossoms",90,"",1225
3999999,"Greater Crane Wing Inscription",90,"",46
559999,"Starlight Ink",86,"",372
57090,"Ink of Dreams",86,"",2193
46062,"Shadow Pigment",86,"",3
21099,"Rain Poppy",85,"",730
30099,"Fool's Cap",88,"",1477
299898,"Misty Pigment",86,"",4
4298,"Light Parchment",1,"",995
2329899,"Greater Tiger Claw Inscription",90,"",67
1499999,"Greater Cerulean Spellthread",90,"",73
90000,"Bolt of Windwool Cloth",90,"",2355
14500,"Windwool Cloth",86,"",4141
3299894,"Greater Pearlescent Spellthread",90,"",61
153999,"Glyph of Unstable Affliction",25,"",57
30000,"Ink of the Sea",70,"",51
19296,"Azure Pigment",70,"",435
11500,"Goldclover",72,"",1739
9500,"Tiger Lily",72,"",1269
12200,"Talandra's Rose",72,"",1178
9500,"Adder's Tongue",77,"",5909
19999,"Lichbloom",80,"",1143
40000,"Icethorn",80,"",668
103550,"Deadnettle",72,"",919
10973,"Fire Leaf",75,"",244
189791,"Glyph of Arcane Power",25,"",22
65900,"Ethereal Ink",60,"",33
27596,"Nether Pigment",60,"",2
10087,"Felweed",60,"",2759
9000,"Dreaming Glory",60,"",1599
40000,"Ragveil",65,"",1051
19700,"Terocone",60,"",2556
8500,"Ancient Lichen",68,"",1740
499999,"Netherbloom",70,"",237
120000,"Nightmare Vine",70,"",425
9300,"Mana Thistle",70,"",1291
219994,"Glyph of Animal Bond",25,"",113
966969,"Glyph of Deterrence",25,"Yes",120
29898,"Celestial Ink",40,"",80
29995,"Violet Pigment",40,"",237
6599,"Firebloom",41,"",1509
73997,"Purple Lotus",42,"",419
209999,"Arthas' Tears",44,"",256
5614,"Sungrass",46,"",5159
9998,"Blindweed",47,"",536
209998,"Ghost Mushroom",47,"",42
32995,"Gromsblood",50,"",283
423089,"Glyph of Spinning Crane Kick",25,"",62
4454800,"Glyph of Touch of Karma",25,"Yes",52
85500,"Glyph of Zen Meditation",25,"",57
14699,"Jadefire Ink",30,"",418
12797,"Emerald Pigment",30,"",215
3600,"Fadeleaf",32,"",7663
105028,"Goldthorn",34,"",341
800,"Khadgar's Whisker",37,"",8868
1000,"Dragon's Teeth",39,"",1006
355400,"Glyph of Penance",25,"",61
135100,"Glyph of Holy Fire",25,"",67
18899,"Midnight Ink",10,"",104
8454,"Dusky Pigment",10,"",344
290,"Mageroyal",10,"",3360
3990,"Briarthorn",15,"",2654
1090,"Swiftthistle",15,"",3269
1100,"Bruiseweed",20,"",8232
8000,"Stranglekelp",20,"",599
479766,"Glyph of Smite",25,"",61
230500,"Glyph of Savagery",25,"",39
18979,"Golden Pigment",20,"",13
12500,"Wild Steelbloom",22,"",2471
31097,"Grave Moss",22,"",529
8498,"Kingsblood",24,"",7005
9000,"Liferoot",30,"",1473
90797,"Glyph of Shred",25,"",61
151800,"Glyph of Siphon Life",25,"",105
117000,"Glyph of Soulstone",25,"",52
489678,"Glyph of Rapid Displacement",25,"",26
146497,"Glyph of Arcane Explosion",25,"",20
4504378,"Glyph of Cone of Cold",25,"Yes",48
275315,"Glyph of Pathfinding",25,"",55
402080,"Glyph of Liberation",25,"",73
109998,"Glyph of Touch of Death",25,"",59
511777,"Glyph of Prayer of Mending",25,"",66
642986,"Glyph of Dash",25,"",69
99500,"Glyph of Healing Touch",25,"",26
999777,"Glyph of Rebirth",25,"Yes",37
40999,"Cerulean Spellthread",90,"",45
26499,"Pearlescent Spellthread",90,"",43
53099,"Potion of Mogu Power",90,"",4465
789998,"Flask of Winter's Bite",90,"",731
2219997,"Greater Tiger Fang Inscription",90,"",44
759583,"Flask of the Earth",90,"",390
14988,"Potion of the Mountains",90,"",620
2499996,"Greater Ox Horn Inscription",90,"",24
4649990,"Living Steel",88,"",544
810999,"Trillium Bar",90,"",798
82098,"Ghost Iron Bar",86,"",10699
4494996,"Primal Diamond",90,"",313
844794,"Wild Jade",90,"",165
40000,"Alexandrite",87,"",158
857299,"Vermilion Onyx",90,"",335
400000,"Tiger Opal",87,"",167
719855,"Imperial Amethyst",90,"",76
30000,"Roguestone",87,"",313
800000,"Primordial Ruby",90,"",264
60000,"Pandarian Garnet",87,"",1865
37777,"River's Heart",90,"",330
8200,"Lapis Lazuli",87,"",506
769897,"Sun's Radiance",90,"",187
70000,"Sunstone",87,"",841
654944,"Great Pandaren Banquet",90,"",734
1148700,"100 Year Soy Sauce",85,"",175
145499,"Jewel Danio",87,"",3066
62398,"Raw Tiger Steak",85,"",3765
37496,"Pink Turnip",85,"",3717
414290,"Black Pepper Ribs and Shrimp",90,"",1345
1749999,"Black Pepper",85,"",532
89997,"Giant Mantis Shrimp",87,"",1220
230000,"Mushan Ribs",85,"",1344
42483,"Green Cabbage",85,"",1868
388796,"Chun Tian Spring Rolls",90,"",649
1299997,"Rice Flour",85,"",521
788993,"Redbelly Mandarin",87,"",618
29174,"Red Blossom Leek",85,"",1554
419989,"Mogu Fish Stew",90,"",3550
134481,"Emperor Salmon",87,"",2187
74099,"Raw Crocolisk Belly",85,"",3134
41992,"Mogu Pumpkin",85,"",1846
339993,"Steamed Crab Surprise",90,"",427
64498,"Raw Crab Meat",85,"",433
79899,"White Turnip",85,"",1761
545335,"Sea Mist Rice Noodles",90,"",2408
296899,"Tiger Gourami",87,"",770
100000,"Raw Turtle Meat",85,"",2973
64332,"Scallions",85,"",538
399895,"Mad Brewer's Breakfast",90,"",8
524997,"Pandaren Banquet",90,"",834
424999637,"Vial of the Sands",85,"",9
2419998,"Truegold",85,"",308
70000,"Pyrium Bar",85,"",353
29995,"Volatile Fire",83,"",1734
56800,"Volatile Air",83,"",1890
49996,"Volatile Water",83,"",1263
1609797,"Flask of the Winds",85,"",189
30000,"Whiptail",84,"",2695
85000,"Azshara's Veil",82,"",1164
21995,"Volatile Life",83,"",1605
1423589,"Flask of Titanic Strength",85,"",197
19998,"Cinderbloom",81,"",3492
210000,"Deepstone Oil",81,"",332
950172,"Albino Cavefish",81,"",207
25449992,"Illusionary Bag",83,"",32
73325,"Bolt of Embersilk Cloth",81,"",2015
10557,"Embersilk Cloth",81,"",39501
24496,"Volatile Earth",83,"",12940
800000,"Chaos Orb",85,"",188
2949998,"Embersilk Bag",83,"",186
119798,"Hypnotic Dust",81,"",7527
80000,"Netherweave Bag",63,"",173
34577,"Bolt of Netherweave",60,"",1488
3498,"Netherweave Cloth",60,"",8894
9995,"Rune Thread",50,"",611
1600000,"Frostweave Bag",80,"",44
332499,"Bolt of Imbued Frostweave",75,"",325
140000,"Bolt of Frostweave",70,"",713
51098,"Frostweave Cloth",70,"",2447
54000,"Infinite Dust",70,"",660
29999,"Eternium Thread",70,"",155
8732295,"Glacial Bag",80,"Yes",4
450000,"Moonshroud",80,"",79
194800,"Eternal Life",75,"",212
898099,"Ebonweave",80,"",14
410000,"Eternal Shadow",75,"",55
79998,"Mysterious Fortune Card",85,"",179
33993,"Blackfallow Ink",81,"",349
99886,"Ashen Pigment",81,"",69
30000,"Stormvine",82,"",2568
29906,"Heartblossom",83,"",2884
22900,"Twilight Jasmine",85,"",1347
