"Price","Name","Item Level","Owned?","Available"
85009798,"Belt of the Night Sky (553)",553,"",24
100000,"Bolt of Windwool Cloth",90,"",1401
18197,"Windwool Cloth",86,"",3639
3700000,"Spirit of War",90,"",548
137000000,"Leggings of the Night Sky (553)",553,"",26
54493,"Potion of the Jade Serpent",90,"",6583
1500,"Crystal Vial",1,"",654
12099,"Green Tea Leaf",85,"",76594
25996,"Silkweed",86,"",8143
49954,"Virmen's Bite",90,"",8482
18000,"Snow Lily",87,"",4714
1049900,"Flask of the Warm Sun",90,"",983
1029993,"Golden Lotus",90,"",1368
959996,"Flask of Spring Blossoms",90,"",637
1959992,"Greater Crane Wing Inscription",90,"",188
550000,"Starlight Ink",86,"",880
59999,"Ink of Dreams",86,"",587
27497,"Shadow Pigment",86,"",561
10600,"Rain Poppy",85,"",29489
19996,"Fool's Cap",88,"",4114
309989,"Misty Pigment",86,"",24
9990,"Light Parchment",1,"",1355
1996280,"Greater Tiger Claw Inscription",90,"",182
1900000,"Greater Cerulean Spellthread",90,"",73
2449892,"Greater Pearlescent Spellthread",90,"",53
368657,"Glyph of Unstable Affliction",25,"",17
42312,"Ink of the Sea",70,"",297
10000,"Azure Pigment",70,"",7
4399,"Goldclover",72,"",4743
1399,"Tiger Lily",72,"",1641
6500,"Talandra's Rose",72,"",850
8499,"Adder's Tongue",77,"",736
29700,"Lichbloom",80,"",215
20299,"Icethorn",80,"",490
3900,"Deadnettle",72,"",3215
7499,"Fire Leaf",75,"",159
247100,"Glyph of Arcane Power",25,"",9
79800,"Ethereal Ink",60,"",132
9998,"Nether Pigment",60,"",174
3794,"Felweed",60,"",4142
2199,"Dreaming Glory",60,"",289
2279,"Ragveil",65,"",905
1500,"Terocone",60,"",3699
2996,"Ancient Lichen",68,"",249
48295,"Netherbloom",70,"",270
220000,"Nightmare Vine",70,"",1134
7438,"Mana Thistle",70,"",1102
289693,"Glyph of Animal Bond",25,"",20
657459,"Glyph of Deterrence",25,"",27
32698,"Celestial Ink",40,"",223
9999,"Violet Pigment",40,"",12
5500,"Firebloom",41,"",1135
550000,"Purple Lotus",42,"",320
97499,"Arthas' Tears",44,"",200
4898,"Sungrass",46,"",1619
10000,"Blindweed",47,"",2087
172099,"Ghost Mushroom",47,"",610
7219,"Gromsblood",50,"",984
