"Price","Name","Item Level","Owned?","Available"
69371,"Potion of the Jade Serpent",90,"",2441
9999,"Crystal Vial",1,"",2194
19800,"Green Tea Leaf",85,"",6209
19000,"Silkweed",86,"",4452
52900,"Virmen's Bite",90,"",4892
68900,"Snow Lily",87,"",1613
700000,"Flask of the Warm Sun",90,"",3111
739799,"Golden Lotus",90,"",2916
757998,"Flask of Spring Blossoms",90,"",1484
1998293,"Greater Crane Wing Inscription",90,"",84
469500,"Starlight Ink",86,"",1406
69999,"Ink of Dreams",86,"",9713
75993,"Shadow Pigment",86,"",1177
13688,"Rain Poppy",85,"",2366
296895,"Misty Pigment",86,"",49
1998,"Light Parchment",1,"",485
1499799,"Greater Tiger Claw Inscription",90,"",78
2809985,"Greater Cerulean Spellthread",90,"",140
80000,"Bolt of Windwool Cloth",90,"",1631
16400,"Windwool Cloth",86,"",4538
2499995,"Greater Pearlescent Spellthread",90,"",52
435416,"Glyph of Unstable Affliction",25,"",107
46530,"Ink of the Sea",70,"",104
20499,"Azure Pigment",70,"",502
7999,"Tiger Lily",72,"",1362
244990,"Glyph of Arcane Power",25,"",39
40000,"Ethereal Ink",60,"",40
15000,"Nether Pigment",60,"",3
4177,"Felweed",60,"",2394
2499565,"Glyph of Animal Bond",25,"",28
189597,"Glyph of Deterrence",25,"",32
21087,"Celestial Ink",40,"",329
24896,"Violet Pigment",40,"",3
4899,"Firebloom",41,"",2966
90000,"Glyph of Spinning Crane Kick",25,"",22
582100,"Glyph of Touch of Karma",25,"",13
140000,"Glyph of Zen Meditation",25,"",42
36900,"Jadefire Ink",30,"",378
13999,"Emerald Pigment",30,"",80
1295,"Fadeleaf",32,"",5490
299649,"Glyph of Penance",25,"",30
101761,"Glyph of Holy Fire",25,"",28
28200,"Midnight Ink",10,"",175
7300,"Dusky Pigment",10,"",218
146733,"Glyph of Smite",25,"",28
921888,"Glyph of Savagery",25,"",52
19700,"Lion's Ink",20,"",65
28323,"Golden Pigment",20,"",102
2565,"Liferoot",30,"",2025
23399,"Glyph of Shred",25,"",59
141500,"Glyph of Siphon Life",25,"",23
30013,"Glyph of Soulstone",25,"",40
362188,"Glyph of Rapid Displacement",25,"",36
109900,"Glyph of Arcane Explosion",25,"",18
139999,"Glyph of Cone of Cold",25,"",19
195525,"Glyph of Pathfinding",25,"",57
434249,"Glyph of Liberation",25,"",39
199696,"Glyph of Touch of Death",25,"",35
599600,"Glyph of Prayer of Mending",25,"",12
220098,"Glyph of Dash",25,"",10
109796,"Glyph of Healing Touch",25,"",39
79999,"Glyph of Rebirth",25,"",14
29232,"Cerulean Spellthread",90,"",115
30000,"Pearlescent Spellthread",90,"",31
59649,"Potion of Mogu Power",90,"",4359
25500,"Fool's Cap",88,"",2161
720000,"Flask of Winter's Bite",90,"",1827
1587976,"Greater Tiger Fang Inscription",90,"",74
749841,"Flask of the Earth",90,"",327
70000,"Potion of the Mountains",90,"",1193
1498486,"Greater Ox Horn Inscription",90,"",64
4239994,"Living Steel",88,"",630
745000,"Trillium Bar",90,"",365
79000,"Ghost Iron Bar",86,"",11009
3999996,"Primal Diamond",90,"",805
689996,"Wild Jade",90,"",233
32999,"Alexandrite",87,"",2506
869998,"Vermilion Onyx",90,"",606
223999,"Tiger Opal",87,"",2114
640000,"Imperial Amethyst",90,"",288
27999,"Roguestone",87,"",2238
622499,"Primordial Ruby",90,"",672
33999,"Pandarian Garnet",87,"",1956
38899,"River's Heart",90,"",316
7899,"Lapis Lazuli",87,"",1820
700618,"Sun's Radiance",90,"",469
78999,"Sunstone",87,"",2252
709722,"Great Pandaren Banquet",90,"",911
1199997,"100 Year Soy Sauce",85,"",305
50000,"Jewel Danio",87,"",4627
60000,"Raw Tiger Steak",85,"",3663
47488,"Pink Turnip",85,"",999
499890,"Black Pepper Ribs and Shrimp",90,"",1909
1566897,"Black Pepper",85,"",456
199999,"Giant Mantis Shrimp",87,"",516
69198,"Mushan Ribs",85,"",1310
33998,"Green Cabbage",85,"",5380
379996,"Chun Tian Spring Rolls",90,"",396
1688022,"Rice Flour",85,"",635
399999,"Redbelly Mandarin",87,"",290
20496,"Red Blossom Leek",85,"",1327
379840,"Mogu Fish Stew",90,"",1843
127098,"Emperor Salmon",87,"",2194
97000,"Raw Crocolisk Belly",85,"",3070
37496,"Mogu Pumpkin",85,"",12195
169994,"Steamed Crab Surprise",90,"",262
183198,"Raw Crab Meat",85,"",647
20000,"White Turnip",85,"",399
499290,"Sea Mist Rice Noodles",90,"",878
110000,"Tiger Gourami",87,"",721
74900,"Raw Turtle Meat",85,"",1330
37797,"Scallions",85,"",3545
337852,"Mad Brewer's Breakfast",90,"",113
569564,"Pandaren Banquet",90,"",204
424999894,"Vial of the Sands",85,"",5
3889997,"Truegold",85,"",428
49996,"Pyrium Bar",85,"",1437
27799,"Volatile Fire",83,"",1144
48800,"Volatile Air",83,"",1177
50000,"Volatile Water",83,"",1362
1609896,"Flask of the Winds",85,"",4
100000,"Whiptail",84,"",1370
33000,"Azshara's Veil",82,"",1105
28800,"Volatile Life",83,"",9071
1069999,"Flask of Titanic Strength",85,"",35
39000,"Cinderbloom",81,"",2354
746719,"Deepstone Oil",81,"",290
522520,"Albino Cavefish",81,"",182
23999887,"Illusionary Bag",83,"",51
69192,"Bolt of Embersilk Cloth",81,"",1897
9000,"Embersilk Cloth",81,"",36940
13199,"Volatile Earth",83,"",11830
725558,"Chaos Orb",85,"",258
3749999,"Embersilk Bag",83,"",97
112490,"Hypnotic Dust",81,"",5672
69999,"Netherweave Bag",63,"",332
90000,"Bolt of Netherweave",60,"",67
2495,"Netherweave Cloth",60,"",6794
60000,"Rune Thread",50,"",604
1500000,"Frostweave Bag",80,"",11
475100,"Bolt of Imbued Frostweave",75,"",45
134000,"Bolt of Frostweave",70,"",111
37291,"Infinite Dust",70,"",2757
25500,"Eternium Thread",70,"",138
250000,"Moonshroud",80,"",55
189500,"Eternal Life",75,"",264
1499999,"Ebonweave",80,"",31
93783,"Mysterious Fortune Card",85,"",451
23399,"Blackfallow Ink",81,"",174
10000,"Ashen Pigment",81,"",1
