"Price","Name","Item Level","Owned?","Available"
59800,"Potion of the Jade Serpent",90,"",550
191,"Crystal Vial",1,"",843
20800,"Green Tea Leaf",85,"",2626
33200,"Silkweed",86,"",699
68469,"Virmen's Bite",90,"",3363
30000,"Snow Lily",87,"",2266
775897,"Flask of the Warm Sun",90,"",1095
720400,"Golden Lotus",90,"",1257
729995,"Flask of Spring Blossoms",90,"",885
1898978,"Greater Crane Wing Inscription",90,"",74
499992,"Starlight Ink",86,"",721
45000,"Ink of Dreams",86,"",4387
449500,"Misty Pigment",86,"",71
23300,"Fool's Cap",88,"",4458
2100,"Light Parchment",1,"",646
1648579,"Greater Tiger Claw Inscription",90,"",64
3689990,"Greater Cerulean Spellthread",90,"",110
80798,"Bolt of Windwool Cloth",90,"",1200
16999,"Windwool Cloth",86,"",5036
3918888,"Greater Pearlescent Spellthread",90,"",53
499978,"Glyph of Unstable Affliction",25,"",90
82289,"Ink of the Sea",70,"",153
15000,"Azure Pigment",70,"",249
4178,"Goldclover",72,"",2798
5758,"Tiger Lily",72,"",1586
14799,"Talandra's Rose",72,"",557
3597,"Adder's Tongue",77,"",2498
8996,"Lichbloom",80,"",1673
19999,"Icethorn",80,"",389
4498,"Deadnettle",72,"",693
1139,"Fire Leaf",75,"",266
400000,"Glyph of Arcane Power",25,"",47
100000,"Ethereal Ink",60,"",117
9999,"Nether Pigment",60,"",20
3499,"Felweed",60,"",532
2297,"Dreaming Glory",60,"",980
4000,"Ragveil",65,"",261
4900,"Terocone",60,"",369
3800,"Ancient Lichen",68,"",366
209423,"Netherbloom",70,"",161
242244,"Nightmare Vine",70,"",319
4400,"Mana Thistle",70,"",973
145000,"Glyph of Animal Bond",25,"",24
190498,"Glyph of Deterrence",25,"",38
80000,"Celestial Ink",40,"",68
9696,"Violet Pigment",40,"",2
2000,"Firebloom",41,"",1457
100315,"Purple Lotus",42,"",132
689999,"Arthas' Tears",44,"",61
2428,"Sungrass",46,"",4959
19000,"Blindweed",47,"",358
179500,"Ghost Mushroom",47,"",246
75958,"Gromsblood",50,"",449
199900,"Glyph of Spinning Crane Kick",25,"",35
120000,"Glyph of Touch of Karma",25,"",19
229999,"Glyph of Zen Meditation",25,"",59
74399,"Jadefire Ink",30,"",115
366095,"Glyph of Penance",25,"",38
146733,"Glyph of Holy Fire",25,"",23
79999,"Midnight Ink",10,"",70
11424,"Dusky Pigment",10,"",123
10593,"Mageroyal",10,"",16
5000,"Briarthorn",15,"",1450
800,"Swiftthistle",15,"",772
600,"Bruiseweed",20,"",4903
8500,"Stranglekelp",20,"",323
145000,"Glyph of Smite",25,"",37
144700,"Glyph of Savagery",25,"",33
70000,"Lion's Ink",20,"",102
75000,"Glyph of Shred",25,"",55
141900,"Glyph of Siphon Life",25,"",32
25000,"Glyph of Soulstone",25,"",46
364188,"Glyph of Rapid Displacement",25,"",45
140000,"Glyph of Arcane Explosion",25,"",16
147698,"Glyph of Cone of Cold",25,"",30
140000,"Glyph of Pathfinding",25,"",22
457737,"Glyph of Liberation",25,"",35
373933,"Glyph of Touch of Death",25,"",47
264583,"Glyph of Prayer of Mending",25,"",13
225100,"Glyph of Dash",25,"",17
130000,"Glyph of Healing Touch",25,"",14
96200,"Glyph of Rebirth",25,"",11
50000,"Cerulean Spellthread",90,"",153
45500,"Pearlescent Spellthread",90,"",49
