"Price","Name","Item Level","Owned?","Available"
84674,"Potion of the Jade Serpent",90,"",5629
599,"Crystal Vial",1,"",1773
20000,"Green Tea Leaf",85,"",9328
30000,"Silkweed",86,"",6496
79999,"Virmen's Bite",90,"",4882
30000,"Snow Lily",87,"",4276
879999,"Flask of the Warm Sun",90,"",1306
770000,"Golden Lotus",90,"",2021
819999,"Flask of Spring Blossoms",90,"",1086
2370300,"Greater Crane Wing Inscription",90,"",4
560000,"Starlight Ink",86,"",71
57095,"Ink of Dreams",86,"",1282
10000,"Shadow Pigment",86,"",1195
20000,"Rain Poppy",85,"",1626
30000,"Fool's Cap",88,"",2791
289895,"Misty Pigment",86,"",98
4300,"Light Parchment",1,"",642
2329999,"Greater Tiger Claw Inscription",90,"",17
2009895,"Greater Cerulean Spellthread",90,"",63
104999,"Bolt of Windwool Cloth",90,"",3450
17589,"Windwool Cloth",86,"",8612
3399896,"Greater Pearlescent Spellthread",90,"",75
153999,"Glyph of Unstable Affliction",25,"",29
48400,"Ink of the Sea",70,"",33
19000,"Azure Pigment",70,"",440
9998,"Goldclover",72,"",2120
8499,"Tiger Lily",72,"",1391
12998,"Talandra's Rose",72,"",1220
12499,"Adder's Tongue",77,"",4599
22499,"Lichbloom",80,"",873
99999,"Icethorn",80,"",671
6499,"Deadnettle",72,"",1211
10973,"Fire Leaf",75,"",241
189792,"Glyph of Arcane Power",25,"",17
65900,"Ethereal Ink",60,"",43
27596,"Nether Pigment",60,"",4
4999,"Felweed",60,"",3052
9495,"Dreaming Glory",60,"",1201
77997,"Ragveil",65,"",888
7399,"Terocone",60,"",1568
8499,"Ancient Lichen",68,"",1719
40000,"Netherbloom",70,"",261
169999,"Nightmare Vine",70,"",218
9398,"Mana Thistle",70,"",967
219994,"Glyph of Animal Bond",25,"",42
4550000,"Glyph of Deterrence",25,"",20
29898,"Celestial Ink",40,"",65
29996,"Violet Pigment",40,"",200
759,"Firebloom",41,"",1445
73999,"Purple Lotus",42,"",429
209999,"Arthas' Tears",44,"",260
999,"Sungrass",46,"",5045
9999,"Blindweed",47,"",460
209998,"Ghost Mushroom",47,"",49
29999,"Gromsblood",50,"",223
427600,"Glyph of Spinning Crane Kick",25,"",64
4550000,"Glyph of Touch of Karma",25,"",42
130000,"Glyph of Zen Meditation",25,"",36
15500,"Jadefire Ink",30,"",440
12798,"Emerald Pigment",30,"",195
1111,"Fadeleaf",32,"",5452
80000,"Goldthorn",34,"",316
322,"Khadgar's Whisker",37,"",9005
900,"Dragon's Teeth",39,"",493
356978,"Glyph of Penance",25,"",19
