"Price","Name","Item Level","Owned?","Available"
52292,"Potion of the Jade Serpent",90,"",7761
267,"Crystal Vial",1,"",3269
12898,"Green Tea Leaf",85,"",8076
22898,"Silkweed",86,"",13180
99292,"Virmen's Bite",90,"",611
19398,"Snow Lily",87,"",4817
779897,"Flask of the Warm Sun",90,"",1146
709997,"Golden Lotus",90,"",3208
784888,"Flask of Spring Blossoms",90,"",264
2329596,"Greater Crane Wing Inscription",90,"",137
479992,"Starlight Ink",86,"",126
40193,"Ink of Dreams",86,"",1464
19698,"Shadow Pigment",86,"",1760
19596,"Fool's Cap",88,"",4444
300,"Light Parchment",1,"",533
2056878,"Greater Tiger Claw Inscription",90,"",115
1789900,"Greater Cerulean Spellthread",90,"",38
109996,"Bolt of Windwool Cloth",90,"",2953
9999,"Windwool Cloth",86,"",6381
1999999,"Greater Pearlescent Spellthread",90,"",35
149999,"Glyph of Unstable Affliction",25,"",46
49898,"Ink of the Sea",70,"",363
28799,"Azure Pigment",70,"",486
9700,"Adder's Tongue",77,"",1504
950094,"Glyph of Arcane Power",25,"",37
100000,"Ethereal Ink",60,"",51
4999,"Ragveil",65,"",380
119599,"Glyph of Animal Bond",25,"",36
198499,"Glyph of Deterrence",25,"",31
49998,"Celestial Ink",40,"",156
9000,"Violet Pigment",40,"",36
2856,"Firebloom",41,"",2063
989995,"Glyph of Spinning Crane Kick",25,"",44
105500,"Glyph of Touch of Karma",25,"",42
237600,"Glyph of Zen Meditation",25,"",36
78799,"Jadefire Ink",30,"",29
9499,"Emerald Pigment",30,"",192
1390,"Fadeleaf",32,"",743
39999,"Goldthorn",34,"",1517
1000,"Khadgar's Whisker",37,"",2867
18099,"Dragon's Teeth",39,"",669
378877,"Glyph of Penance",25,"",26
150000,"Glyph of Holy Fire",25,"",21
59999,"Midnight Ink",10,"",244
1288,"Dusky Pigment",10,"",113
599,"Bruiseweed",20,"",3744
124600,"Glyph of Smite",25,"",27
135499,"Glyph of Savagery",25,"",28
17499,"Lion's Ink",20,"",92
