"Price","Name","Item Level","Owned?","Available"
54990,"Potion of the Jade Serpent",90,"",4682
99,"Crystal Vial",1,"",56
17765,"Green Tea Leaf",85,"",5764
32800,"Silkweed",86,"",825
58379,"Virmen's Bite",90,"",6776
33994,"Snow Lily",87,"",2196
1099978,"Flask of the Warm Sun",90,"",740
831000,"Golden Lotus",90,"",1873
1209988,"Flask of Spring Blossoms",90,"",1113
2696969,"Greater Crane Wing Inscription",90,"",24
689300,"Starlight Ink",86,"",1110
64600,"Ink of Dreams",86,"",4401
39700,"Shadow Pigment",86,"",1444
16264,"Rain Poppy",85,"",3968
36993,"Fool's Cap",88,"",3111
509999,"Misty Pigment",86,"",65
5224,"Light Parchment",1,"",561
2696968,"Greater Tiger Claw Inscription",90,"",20
3429999,"Greater Cerulean Spellthread",90,"",23
172752,"Bolt of Windwool Cloth",90,"",2112
11998,"Windwool Cloth",86,"",19578
4249997,"Greater Pearlescent Spellthread",90,"",88
299493,"Glyph of Unstable Affliction",25,"",30
50000,"Ink of the Sea",70,"",67
24992,"Azure Pigment",70,"",204
9800,"Goldclover",72,"",1677
9000,"Tiger Lily",72,"",2118
33945,"Talandra's Rose",72,"",264
8799,"Adder's Tongue",77,"",1898
28295,"Lichbloom",80,"",671
79100,"Icethorn",80,"",116
7722,"Deadnettle",72,"",784
29600,"Fire Leaf",75,"",225
285099,"Glyph of Arcane Power",25,"",25
49999,"Ethereal Ink",60,"",267
49498,"Nether Pigment",60,"",47
7500,"Felweed",60,"",1156
11499,"Dreaming Glory",60,"",1670
24090,"Ragveil",65,"",232
15840,"Terocone",60,"",1112
5000,"Ancient Lichen",68,"",65
188900,"Netherbloom",70,"",239
199999,"Nightmare Vine",70,"",357
13297,"Mana Thistle",70,"",267
512599,"Glyph of Animal Bond",25,"",72
329096,"Glyph of Deterrence",25,"",73
26896,"Celestial Ink",40,"",1053
5699,"Violet Pigment",40,"",166
3898,"Firebloom",41,"",778
88499,"Purple Lotus",42,"",136
199997,"Arthas' Tears",44,"",7
12398,"Sungrass",46,"",750
30299,"Blindweed",47,"",161
72299,"Gromsblood",50,"",166
342292,"Glyph of Spinning Crane Kick",25,"",51
940700,"Glyph of Touch of Karma",25,"",50
200500,"Glyph of Zen Meditation",25,"",51
22499,"Jadefire Ink",30,"",481
8277,"Emerald Pigment",30,"",412
1400,"Fadeleaf",32,"",3732
69198,"Goldthorn",34,"",991
598,"Khadgar's Whisker",37,"",4356
1500,"Dragon's Teeth",39,"",496
216500,"Glyph of Penance",25,"",22
326598,"Glyph of Holy Fire",25,"",33
31499,"Midnight Ink",10,"",912
5000,"Dusky Pigment",10,"",179
1507,"Mageroyal",10,"",1668
7999,"Briarthorn",15,"",1418
9799,"Swiftthistle",15,"",913
1298,"Bruiseweed",20,"",4222
7999,"Stranglekelp",20,"",347
139270,"Glyph of Smite",25,"",35
10057100,"Glyph of Savagery",25,"",5
34999,"Lion's Ink",20,"",331
10500,"Golden Pigment",20,"",70
8495,"Wild Steelbloom",22,"",1054
33165,"Grave Moss",22,"",237
5998,"Kingsblood",24,"",3755
6099,"Liferoot",30,"",1532
22990,"Glyph of Shred",25,"",66
413400,"Glyph of Siphon Life",25,"",71
10000,"Glyph of Soulstone",25,"",52
