"Price","Name","Item Level","Owned?","Available"
79759,"Potion of the Jade Serpent",90,"",2926
1221,"Crystal Vial",1,"",770
28179,"Green Tea Leaf",85,"",6497
30169,"Silkweed",86,"",2633
99336,"Virmen's Bite",90,"Yes",6632
41077,"Snow Lily",87,"",3342
699397,"Flask of the Warm Sun",90,"",1563
799573,"Golden Lotus",90,"",2218
788000,"Flask of Spring Blossoms",90,"",1133
1999197,"Greater Crane Wing Inscription",90,"",118
470000,"Starlight Ink",86,"",1819
334595,"Ink of Dreams",86,"",100
179993,"Shadow Pigment",86,"",100
16999,"Rain Poppy",85,"",3008
296897,"Misty Pigment",86,"",73
1998,"Light Parchment",1,"",604
1647978,"Greater Tiger Claw Inscription",90,"",148
3399806,"Greater Cerulean Spellthread",90,"",76
89997,"Bolt of Windwool Cloth",90,"",2326
17395,"Windwool Cloth",86,"",5167
3669994,"Greater Pearlescent Spellthread",90,"",35
460525,"Glyph of Unstable Affliction",25,"",76
108500,"Ink of the Sea",70,"",87
14999,"Azure Pigment",70,"",13
3300,"Tiger Lily",72,"",1057
246600,"Glyph of Arcane Power",25,"",23
49500,"Ethereal Ink",60,"",44
15000,"Nether Pigment",60,"",1
2499,"Felweed",60,"",1118
150251,"Glyph of Animal Bond",25,"",19
189797,"Glyph of Deterrence",25,"",28
54500,"Celestial Ink",40,"",53
4999,"Firebloom",41,"",1689
139900,"Glyph of Spinning Crane Kick",25,"",43
79899,"Glyph of Touch of Karma",25,"",41
229899,"Glyph of Zen Meditation",25,"",35
27900,"Jadefire Ink",30,"",110
34200,"Emerald Pigment",30,"",140
999,"Fadeleaf",32,"",3520
363785,"Glyph of Penance",25,"",30
197900,"Glyph of Holy Fire",25,"",21
55935,"Midnight Ink",10,"",153
7500,"Dusky Pigment",10,"",78
132800,"Glyph of Smite",25,"",38
979999,"Glyph of Savagery",25,"",11
49500,"Lion's Ink",20,"",52
29300,"Golden Pigment",20,"",280
1378,"Liferoot",30,"",4357
30000,"Glyph of Shred",25,"",33
142100,"Glyph of Siphon Life",25,"",27
29991,"Glyph of Soulstone",25,"",43
363333,"Glyph of Rapid Displacement",25,"",21
146031,"Glyph of Arcane Explosion",25,"",13
145599,"Glyph of Cone of Cold",25,"",21
598777,"Glyph of Pathfinding",25,"",22
434767,"Glyph of Liberation",25,"",40
290756,"Glyph of Touch of Death",25,"",44
256200,"Glyph of Prayer of Mending",25,"",9
220400,"Glyph of Dash",25,"",19
979900,"Glyph of Healing Touch",25,"",16
92898,"Glyph of Rebirth",25,"",35
32399,"Cerulean Spellthread",90,"",47
39899,"Pearlescent Spellthread",90,"",41
79802,"Potion of Mogu Power",90,"",3634
28583,"Fool's Cap",88,"",4936
768000,"Flask of Winter's Bite",90,"",691
1588479,"Greater Tiger Fang Inscription",90,"",109
929500,"Flask of the Earth",90,"",108
9906,"Potion of the Mountains",90,"",383
1499090,"Greater Ox Horn Inscription",90,"",96
3800000,"Living Steel",88,"",397
718497,"Trillium Bar",90,"",1779
79900,"Ghost Iron Bar",86,"",3675
3839998,"Primal Diamond",90,"",401
670000,"Wild Jade",90,"",225
75000,"Alexandrite",87,"",1518
2340098,"Vermilion Onyx",90,"",16
210000,"Tiger Opal",87,"",245
645498,"Imperial Amethyst",90,"",85
38596,"Roguestone",87,"",1504
659990,"Primordial Ruby",90,"",637
67065,"Pandarian Garnet",87,"",1367
194750,"River's Heart",90,"",271
69900,"Lapis Lazuli",87,"",105
880000,"Sun's Radiance",90,"",23
90909,"Sunstone",87,"",169
