"Price","Name","Item Level","Owned?","Available"
79999,"Potion of the Jade Serpent",90,"",3835
1499,"Crystal Vial",1,"",1500
22000,"Green Tea Leaf",85,"",3144
48446,"Silkweed",86,"",5509
62082,"Virmen's Bite",90,"",4960
24479,"Snow Lily",87,"",1920
979865,"Flask of the Warm Sun",90,"",902
909971,"Golden Lotus",90,"",283
844900,"Flask of Spring Blossoms",90,"",388
1989498,"Greater Crane Wing Inscription",90,"",24
65000,"Ink of Dreams",86,"",566
29697,"Shadow Pigment",86,"",1014
9119,"Rain Poppy",85,"",1041
295400,"Misty Pigment",86,"",88
898,"Light Parchment",1,"",591
1749496,"Greater Tiger Claw Inscription",90,"",26
2129998,"Greater Cerulean Spellthread",90,"",104
87599,"Bolt of Windwool Cloth",90,"",3002
17098,"Windwool Cloth",86,"",1772
2589999,"Greater Pearlescent Spellthread",90,"",75
434479,"Glyph of Unstable Affliction",25,"",91
58898,"Ink of the Sea",70,"",61
19899,"Azure Pigment",70,"",819
7178,"Tiger Lily",72,"",1589
196499,"Glyph of Arcane Power",25,"",42
49498,"Ethereal Ink",60,"",26
29999,"Nether Pigment",60,"",124
6989,"Felweed",60,"",1650
228098,"Glyph of Animal Bond",25,"",48
120000,"Glyph of Deterrence",25,"",101
29999,"Celestial Ink",40,"",62
19999,"Violet Pigment",40,"",75
4930,"Firebloom",41,"",594
699989,"Glyph of Spinning Crane Kick",25,"",65
200000,"Glyph of Touch of Karma",25,"",66
100000,"Glyph of Zen Meditation",25,"",32
27300,"Jadefire Ink",30,"",164
13400,"Emerald Pigment",30,"",120
1597,"Fadeleaf",32,"",4124
359100,"Glyph of Penance",25,"",61
496647,"Glyph of Holy Fire",25,"",49
18500,"Midnight Ink",10,"",154
4798,"Dusky Pigment",10,"",28
145899,"Glyph of Smite",25,"",34
387665,"Glyph of Savagery",25,"",49
27500,"Lion's Ink",20,"",221
19999,"Golden Pigment",20,"",150
5699,"Liferoot",30,"",1349
18000,"Glyph of Shred",25,"",40
591478,"Glyph of Siphon Life",25,"",105
1199989,"Glyph of Soulstone",25,"",13
322600,"Glyph of Rapid Displacement",25,"",59
146530,"Glyph of Arcane Explosion",25,"",24
145200,"Glyph of Cone of Cold",25,"",66
279200,"Glyph of Pathfinding",25,"",44
423614,"Glyph of Liberation",25,"",67
149799,"Glyph of Touch of Death",25,"",51
597891,"Glyph of Prayer of Mending",25,"",34
922173,"Glyph of Dash",25,"",56
89699,"Glyph of Healing Touch",25,"",19
99198,"Glyph of Rebirth",25,"",23
22500,"Cerulean Spellthread",90,"",133
29995,"Pearlescent Spellthread",90,"",29
67383,"Potion of Mogu Power",90,"",3439
32890,"Fool's Cap",88,"",4813
849666,"Flask of Winter's Bite",90,"",579
1587072,"Greater Tiger Fang Inscription",90,"",31
699800,"Flask of the Earth",90,"",308
68000,"Potion of the Mountains",90,"",1314
1419498,"Greater Ox Horn Inscription",90,"",38
4500000,"Living Steel",88,"",864
718886,"Trillium Bar",90,"",722
80000,"Ghost Iron Bar",86,"",3881
3920598,"Primal Diamond",90,"",227
690000,"Wild Jade",90,"",172
90000,"Alexandrite",87,"",72
929795,"Vermilion Onyx",90,"",345
287094,"Tiger Opal",87,"",758
500000,"Imperial Amethyst",90,"",67
50000,"Roguestone",87,"",31
609993,"Primordial Ruby",90,"",388
39899,"River's Heart",90,"",202
7990,"Lapis Lazuli",87,"",433
719899,"Sun's Radiance",90,"",236
137575,"Sunstone",87,"",275
751096,"Great Pandaren Banquet",90,"",151
1408197,"100 Year Soy Sauce",85,"",58
169000,"Jewel Danio",87,"",3216
69989,"Raw Tiger Steak",85,"",3516
96600,"Pink Turnip",85,"",71
319999,"Black Pepper Ribs and Shrimp",90,"",1913
1379896,"Black Pepper",85,"",321
139998,"Giant Mantis Shrimp",87,"",486
140000,"Mushan Ribs",85,"",264
49999,"Green Cabbage",85,"",584
249996,"Chun Tian Spring Rolls",90,"",1003
1449998,"Rice Flour",85,"",205
79999,"Redbelly Mandarin",87,"",1144
30000,"Red Blossom Leek",85,"",134
360000,"Mogu Fish Stew",90,"",2772
139499,"Emperor Salmon",87,"",2855
90097,"Raw Crocolisk Belly",85,"",1397
41089,"Mogu Pumpkin",85,"",2257
47119,"Steamed Crab Surprise",90,"",11
134998,"Raw Crab Meat",85,"",237
77700,"White Turnip",85,"",5624
465644,"Sea Mist Rice Noodles",90,"",1086
131999,"Tiger Gourami",87,"",1513
42559,"Raw Turtle Meat",85,"",4996
70000,"Scallions",85,"",817
329897,"Mad Brewer's Breakfast",90,"",132
959544,"Pandaren Banquet",90,"",998
424999773,"Vial of the Sands",85,"",8
3290000,"Truegold",85,"",150
59999,"Pyrium Bar",85,"",86
35500,"Volatile Fire",83,"",3180
54108,"Volatile Air",83,"",479
44847,"Volatile Water",83,"",2444
1609878,"Flask of the Winds",85,"",8
36899,"Whiptail",84,"",665
64396,"Azshara's Veil",82,"",1013
26499,"Volatile Life",83,"",6362
550000,"Flask of Titanic Strength",85,"",18
14949,"Cinderbloom",81,"",2289
539997,"Deepstone Oil",81,"",78
700000,"Albino Cavefish",81,"",90
27009997,"Illusionary Bag",83,"",25
107500,"Bolt of Embersilk Cloth",81,"",1413
13998,"Embersilk Cloth",81,"",25153
13974,"Volatile Earth",83,"",7271
851486,"Chaos Orb",85,"",106
2439986,"Embersilk Bag",83,"",88
90000,"Hypnotic Dust",81,"",4500
120000,"Netherweave Bag",63,"",162
18577,"Bolt of Netherweave",60,"",1759
2000,"Netherweave Cloth",60,"",7619
10000,"Rune Thread",50,"",435
1699999,"Frostweave Bag",80,"",38
339700,"Bolt of Imbued Frostweave",75,"",46
144444,"Bolt of Frostweave",70,"",534
