"Price","Name","Item Level","Owned?","Available"
59999,"Potion of the Jade Serpent",90,"",3097
698,"Crystal Vial",1,"",1112
25984,"Green Tea Leaf",85,"",4719
20000,"Silkweed",86,"",6419
43800,"Virmen's Bite",90,"",4361
21500,"Snow Lily",87,"",4364
808898,"Flask of the Warm Sun",90,"",1099
770000,"Golden Lotus",90,"",1356
781999,"Flask of Spring Blossoms",90,"",754
1889295,"Greater Crane Wing Inscription",90,"",65
569799,"Starlight Ink",86,"",1215
57997,"Ink of Dreams",86,"",3870
19999,"Shadow Pigment",86,"",54
21500,"Rain Poppy",85,"",794
30000,"Fool's Cap",88,"",3595
289900,"Misty Pigment",86,"",22
4946,"Light Parchment",1,"",547
2349998,"Greater Tiger Claw Inscription",90,"",66
2109997,"Greater Cerulean Spellthread",90,"",106
264752,"Bolt of Windwool Cloth",90,"",619
22500,"Windwool Cloth",86,"",474
3474991,"Greater Pearlescent Spellthread",90,"",53
154000,"Glyph of Unstable Affliction",25,"",30
190000,"Ink of the Sea",70,"",26
19298,"Azure Pigment",70,"",586
11500,"Goldclover",72,"",1745
5799,"Tiger Lily",72,"",985
14900,"Talandra's Rose",72,"",392
7400,"Adder's Tongue",77,"",3118
14000,"Lichbloom",80,"",1146
10000,"Icethorn",80,"",369
5200,"Deadnettle",72,"",660
4900,"Fire Leaf",75,"",323
110000,"Glyph of Arcane Power",25,"",16
68000,"Ethereal Ink",60,"",4
27598,"Nether Pigment",60,"",3
5600,"Felweed",60,"",2092
8999,"Dreaming Glory",60,"",682
7900,"Ragveil",65,"",79
15595,"Terocone",60,"",605
8600,"Ancient Lichen",68,"",367
29000,"Netherbloom",70,"",202
177598,"Nightmare Vine",70,"",665
10995,"Mana Thistle",70,"",77
219996,"Glyph of Animal Bond",25,"",71
149595,"Glyph of Deterrence",25,"",55
29900,"Celestial Ink",40,"",13
29999,"Violet Pigment",40,"",176
759,"Firebloom",41,"",1802
100000,"Purple Lotus",42,"",283
229995,"Arthas' Tears",44,"",232
1519,"Sungrass",46,"",5113
12900,"Blindweed",47,"",484
149999,"Ghost Mushroom",47,"",444
43068,"Gromsblood",50,"",206
