"Price","Name","Item Level","Owned?","Available"
33999997,"Belt of the Night Sky (553)",553,"",17
89993,"Bolt of Windwool Cloth",90,"",1607
15500,"Windwool Cloth",86,"",1547
1499998,"Spirit of War",90,"",281
49999998,"Leggings of the Night Sky (553)",553,"",10
28998,"Potion of the Jade Serpent",90,"",4674
9796,"Crystal Vial",1,"",446
11900,"Green Tea Leaf",85,"",28798
11200,"Silkweed",86,"",6396
27500,"Virmen's Bite",90,"",8112
9899,"Snow Lily",87,"",6982
800000,"Flask of the Warm Sun",90,"",1527
970000,"Golden Lotus",90,"",7744
990000,"Flask of Spring Blossoms",90,"",609
1819998,"Greater Crane Wing Inscription",90,"",279
419971,"Starlight Ink",86,"",1678
33764,"Ink of Dreams",86,"",424
12891,"Shadow Pigment",86,"",1020
8900,"Rain Poppy",85,"",6954
10000,"Fool's Cap",88,"",6418
179997,"Misty Pigment",86,"",33
8299,"Light Parchment",1,"",1682
1459599,"Greater Tiger Claw Inscription",90,"",57
1807500,"Greater Cerulean Spellthread",90,"",121
2495544,"Greater Pearlescent Spellthread",90,"",31
756694,"Glyph of Unstable Affliction",25,"",25
39399,"Ink of the Sea",70,"",114
19998,"Azure Pigment",70,"",1129
8900,"Goldclover",72,"",535
8900,"Tiger Lily",72,"",771
8900,"Talandra's Rose",72,"",139
5900,"Adder's Tongue",77,"",608
10000,"Lichbloom",80,"",58
19999,"Icethorn",80,"",286
8900,"Deadnettle",72,"",764
8999,"Fire Leaf",75,"",194
391799,"Glyph of Arcane Power",25,"",17
49999,"Ethereal Ink",60,"",319
27498,"Nether Pigment",60,"",453
1875,"Felweed",60,"",458
1800,"Dreaming Glory",60,"",357
7500,"Ragveil",65,"",51
9000,"Terocone",60,"",376
5797,"Ancient Lichen",68,"",541
209998,"Netherbloom",70,"",85
43300,"Nightmare Vine",70,"",307
10996,"Mana Thistle",70,"",246
389897,"Glyph of Animal Bond",25,"",34
381500,"Glyph of Deterrence",25,"",6
39999,"Celestial Ink",40,"",63
490000000,"Violet Pigment",40,"",1
5000,"Firebloom",41,"",108
67999,"Purple Lotus",42,"",121
50000,"Arthas' Tears",44,"",38
9700,"Sungrass",46,"",909
29900,"Blindweed",47,"",160
70097,"Ghost Mushroom",47,"",417
20000,"Gromsblood",50,"",281
150000,"Glyph of Spinning Crane Kick",25,"",25
129900,"Glyph of Touch of Karma",25,"",5
141498,"Glyph of Zen Meditation",25,"",5
29799,"Jadefire Ink",30,"",507
19999,"Emerald Pigment",30,"",49
1900,"Fadeleaf",32,"",2625
27000,"Goldthorn",34,"",91
900,"Khadgar's Whisker",37,"",6205
2499,"Dragon's Teeth",39,"",444
806171,"Glyph of Penance",25,"",6
339684,"Glyph of Holy Fire",25,"",7
18400,"Midnight Ink",10,"",222
5000,"Dusky Pigment",10,"",77
5100,"Mageroyal",10,"",4694
24798,"Briarthorn",15,"",629
5000,"Swiftthistle",15,"",1959
500,"Bruiseweed",20,"",2506
3525,"Stranglekelp",20,"",1226
74400,"Glyph of Smite",25,"",25
200500,"Glyph of Savagery",25,"",11
39899,"Lion's Ink",20,"",59
4000,"Golden Pigment",20,"",2086
5000,"Wild Steelbloom",22,"",899
9999,"Grave Moss",22,"",53
1900,"Kingsblood",24,"",6952
1800,"Liferoot",30,"",578
96798,"Glyph of Shred",25,"",19
581500,"Glyph of Siphon Life",25,"",8
98500,"Glyph of Soulstone",25,"",32
419895,"Glyph of Rapid Displacement",25,"",1
140000,"Glyph of Arcane Explosion",25,"",11
100000,"Glyph of Cone of Cold",25,"",21
199896,"Glyph of Pathfinding",25,"",18
990000,"Glyph of Liberation",25,"",1
150000,"Glyph of Touch of Death",25,"",7
374797,"Glyph of Prayer of Mending",25,"",6
223295,"Glyph of Dash",25,"",17
77800,"Glyph of Healing Touch",25,"",4
990000,"Glyph of Rebirth",25,"",14
30093,"Cerulean Spellthread",90,"",47
24000,"Pearlescent Spellthread",90,"",9
