"Price","Name","Item Level","Owned?","Available"
45000000,"Belt of the Night Sky (553)",553,"",6
88799,"Bolt of Windwool Cloth",90,"",2017
16300,"Windwool Cloth",86,"",8119
2879998,"Spirit of War",90,"",556
41099899,"Leggings of the Night Sky (553)",553,"",9
25839,"Potion of the Jade Serpent",90,"",16702
4499,"Crystal Vial",1,"",275
8600,"Green Tea Leaf",85,"",12878
13900,"Silkweed",86,"",17333
39024,"Virmen's Bite",90,"",6375
15696,"Snow Lily",87,"",11010
1106490,"Flask of the Warm Sun",90,"",2172
1000000,"Golden Lotus",90,"",4896
930000,"Flask of Spring Blossoms",90,"",77
1600769,"Greater Crane Wing Inscription",90,"",188
629999,"Starlight Ink",86,"",514
28796,"Ink of Dreams",86,"",3372
13885,"Shadow Pigment",86,"",1109
5319,"Rain Poppy",85,"",3285
13984,"Fool's Cap",88,"",2361
900000,"Misty Pigment",86,"",22
19600,"Light Parchment",1,"",1925
1589891,"Greater Tiger Claw Inscription",90,"",103
1809998,"Greater Cerulean Spellthread",90,"",33
2499998,"Greater Pearlescent Spellthread",90,"",38
880740,"Glyph of Unstable Affliction",25,"Yes",15
39900,"Ink of the Sea",70,"",895
29994,"Azure Pigment",70,"",2265
3400,"Goldclover",72,"",4943
3000,"Tiger Lily",72,"",2611
5997,"Talandra's Rose",72,"",292
8200,"Adder's Tongue",77,"",721
3599,"Lichbloom",80,"",344
49998,"Icethorn",80,"",502
3200,"Deadnettle",72,"",473
7499,"Fire Leaf",75,"",498
149897,"Glyph of Arcane Power",25,"",11
10000,"Ethereal Ink",60,"",151
29997,"Nether Pigment",60,"",275
1000,"Felweed",60,"",3235
3890,"Dreaming Glory",60,"",1293
2279,"Ragveil",65,"",457
3800,"Terocone",60,"",3624
1950,"Ancient Lichen",68,"",680
136499,"Netherbloom",70,"",22
51500,"Nightmare Vine",70,"",218
5995,"Mana Thistle",70,"",832
398800,"Glyph of Animal Bond",25,"",42
399899,"Glyph of Deterrence",25,"",47
49898,"Celestial Ink",40,"",228
19999,"Violet Pigment",40,"",284
1977,"Firebloom",41,"",667
99992,"Purple Lotus",42,"",110
94800,"Arthas' Tears",44,"",105
5000,"Sungrass",46,"",1731
10125,"Blindweed",47,"",518
84000,"Ghost Mushroom",47,"",636
26540,"Gromsblood",50,"",159
219699,"Glyph of Spinning Crane Kick",25,"",35
87900,"Glyph of Touch of Karma",25,"",39
169995,"Glyph of Zen Meditation",25,"",50
20000,"Jadefire Ink",30,"",479
19324,"Emerald Pigment",30,"",2109
379,"Fadeleaf",32,"",502
47599,"Goldthorn",34,"",736
333,"Khadgar's Whisker",37,"",485
1519,"Dragon's Teeth",39,"",624
477891,"Glyph of Penance",25,"",29
339896,"Glyph of Holy Fire",25,"",29
20000,"Midnight Ink",10,"",856
13000,"Dusky Pigment",10,"",155
2899,"Mageroyal",10,"",2871
9342,"Briarthorn",15,"",757
4549,"Swiftthistle",15,"",1468
984,"Bruiseweed",20,"",1728
2659,"Stranglekelp",20,"",836
206600,"Glyph of Smite",25,"",26
299900,"Glyph of Savagery",25,"",34
14000,"Lion's Ink",20,"",558
490000000,"Golden Pigment",20,"",1
3050,"Wild Steelbloom",22,"",262
9119,"Grave Moss",22,"",90
998,"Kingsblood",24,"",2884
2367,"Liferoot",30,"",1380
7400,"Glyph of Shred",25,"",31
681500,"Glyph of Siphon Life",25,"",48
30000,"Glyph of Soulstone",25,"",41
449890,"Glyph of Rapid Displacement",25,"",16
146827,"Glyph of Arcane Explosion",25,"",36
140000,"Glyph of Cone of Cold",25,"",27
598724,"Glyph of Pathfinding",25,"",11
300000,"Glyph of Liberation",25,"",30
290000,"Glyph of Touch of Death",25,"",49
375900,"Glyph of Prayer of Mending",25,"",28
252499,"Glyph of Dash",25,"",31
98500,"Glyph of Healing Touch",25,"",52
42500,"Glyph of Rebirth",25,"",33
39896,"Cerulean Spellthread",90,"",45
24898,"Pearlescent Spellthread",90,"",23
38952,"Potion of Mogu Power",90,"",8944
1290000,"Flask of Winter's Bite",90,"",15
1499894,"Greater Tiger Fang Inscription",90,"",191
699998,"Flask of the Earth",90,"",98
69998,"Potion of the Mountains",90,"Yes",794
1479893,"Greater Ox Horn Inscription",90,"",27
4999999,"Living Steel",88,"",496
1079998,"Trillium Bar",90,"",3739
102198,"Ghost Iron Bar",86,"",5903
5299997,"Primal Diamond",90,"",274
849998,"Wild Jade",90,"",138
15398,"Alexandrite",87,"",2475
1244200,"Vermilion Onyx",90,"",407
272399,"Tiger Opal",87,"",3091
739998,"Imperial Amethyst",90,"",167
9996,"Roguestone",87,"",3634
819793,"Primordial Ruby",90,"",125
39995,"Pandarian Garnet",87,"",1688
38093,"River's Heart",90,"",365
6596,"Lapis Lazuli",87,"",2860
919999,"Sun's Radiance",90,"",208
49997,"Sunstone",87,"",617
193998,"Great Pandaren Banquet",90,"",33
224999,"100 Year Soy Sauce",85,"",252
77643,"Jewel Danio",87,"",6746
13998,"Raw Tiger Steak",85,"",13762
15000,"Pink Turnip",85,"",4770
1129997,"Pandaren Treasure Noodle Cart Kit",90,"",951
188000,"Black Pepper Ribs and Shrimp",90,"",2443
511110,"Black Pepper",85,"",866
89997,"Giant Mantis Shrimp",87,"",2031
23895,"Mushan Ribs",85,"",4866
15499,"Green Cabbage",85,"",7902
269996,"Chun Tian Spring Rolls",90,"",895
749810,"Rice Flour",85,"",803
134997,"Redbelly Mandarin",87,"",1356
12159,"Red Blossom Leek",85,"",5804
199998,"Mogu Fish Stew",90,"",2788
187496,"Emperor Salmon",87,"",3116
69900,"Raw Crocolisk Belly",85,"",11603
14901,"Mogu Pumpkin",85,"",4264
74949,"Steamed Crab Surprise",90,"",501
14353,"Raw Crab Meat",85,"",1237
8739,"White Turnip",85,"",4897
280000,"Sea Mist Rice Noodles",90,"",3033
58045,"Tiger Gourami",87,"",1410
8359,"Raw Turtle Meat",85,"",6827
39500,"Scallions",85,"",4321
89958,"Mad Brewer's Breakfast",90,"",459
82495,"Pandaren Banquet",90,"",469
1094151,"Spiced Blossom Soup",90,"",38
9198,"Ancient Pandaren Spices",85,"",497
320000,"Seasoned Pomfruit Slices",90,"",7
355537,"Fluffy Silkfeather Omelet",90,"",8
14897,"Aged Mogu'shan Cheese",85,"",235
15298,"Aged Balsamic Vinegar",85,"",471
299996,"Stuffed Lushrooms",90,"",43
360498498,"Vial of the Sands",85,"",5
3119985,"Truegold",85,"",220
59900,"Pyrium Bar",85,"",106
50000,"Volatile Fire",83,"",555
89300,"Volatile Air",83,"",2292
99795,"Volatile Water",83,"",500
1490000,"Flask of the Winds",85,"",28
6900,"Whiptail",84,"",1563
80000,"Azshara's Veil",82,"",281
25000,"Volatile Life",83,"",3594
599999,"Flask of Titanic Strength",85,"",57
7897,"Cinderbloom",81,"",3684
249999,"Deepstone Oil",81,"",112
687549,"Albino Cavefish",81,"",255
18999897,"Illusionary Bag",83,"",26
66600,"Bolt of Embersilk Cloth",81,"",109
19997,"Embersilk Cloth",81,"",4538
25000,"Volatile Earth",83,"",789
2999598,"Chaos Orb",85,"",292
3000000,"Embersilk Bag",83,"",66
75399,"Hypnotic Dust",81,"",5588
109090,"Netherweave Bag",63,"",65
15997,"Bolt of Netherweave",60,"",902
2299,"Netherweave Cloth",60,"",10006
20000,"Rune Thread",50,"",445
1899999,"Frostweave Bag",80,"",62
348999,"Bolt of Imbued Frostweave",75,"",533
142799,"Bolt of Frostweave",70,"",581
20000,"Frostweave Cloth",70,"",2863
22000,"Infinite Dust",70,"",15317
27797,"Eternium Thread",70,"",298
6998479,"Glacial Bag",80,"",4
164398,"Moonshroud",80,"",79
125000,"Eternal Life",75,"",181
649798,"Ebonweave",80,"",118
140000,"Eternal Shadow",75,"",270
440000,"Mysterious Fortune Card",85,"Yes",92
60000,"Blackfallow Ink",81,"",278
69999,"Ashen Pigment",81,"",331
20000,"Stormvine",82,"",443
24200,"Heartblossom",83,"",946
19897,"Twilight Jasmine",85,"",437
