"Price","Name","Item Level","Owned?","Available"
69799,"Potion of the Jade Serpent",90,"",12980
997,"Crystal Vial",1,"",46
13953,"Green Tea Leaf",85,"",7060
31500,"Silkweed",86,"",7393
48899,"Virmen's Bite",90,"",13104
17999,"Snow Lily",87,"",4692
880000,"Flask of the Warm Sun",90,"",1416
799998,"Golden Lotus",90,"",1328
760000,"Flask of Spring Blossoms",90,"",1552
1819900,"Greater Crane Wing Inscription",90,"",105
549999,"Starlight Ink",86,"",1234
24319,"Ink of Dreams",86,"",1670
14997,"Shadow Pigment",86,"",1819
13798,"Rain Poppy",85,"",2238
24995,"Fool's Cap",88,"",4787
296600,"Misty Pigment",86,"",132
599,"Light Parchment",1,"",58
1799800,"Greater Tiger Claw Inscription",90,"",158
1699899,"Greater Cerulean Spellthread",90,"",131
127997,"Bolt of Windwool Cloth",90,"",1520
20995,"Windwool Cloth",86,"",13187
1580000,"Greater Pearlescent Spellthread",90,"",127
378587,"Glyph of Unstable Affliction",25,"",17
30893,"Ink of the Sea",70,"",158
20000,"Azure Pigment",70,"",9
7400,"Goldclover",72,"",692
2659,"Tiger Lily",72,"",685
3799,"Talandra's Rose",72,"",508
5999,"Adder's Tongue",77,"",245
9999,"Lichbloom",80,"",363
7700,"Icethorn",80,"",347
6699,"Deadnettle",72,"",518
7499,"Fire Leaf",75,"",171
499099,"Glyph of Arcane Power",25,"",8
49999,"Ethereal Ink",60,"",193
79472,"Nether Pigment",60,"",194
3039,"Felweed",60,"",739
8597,"Dreaming Glory",60,"",412
9499,"Ragveil",65,"",764
9000,"Terocone",60,"",442
15998,"Ancient Lichen",68,"",1414
49999,"Netherbloom",70,"",235
94999,"Nightmare Vine",70,"",792
14999,"Mana Thistle",70,"",139
449500,"Glyph of Animal Bond",25,"",34
259594,"Glyph of Deterrence",25,"",42
15000,"Celestial Ink",40,"",274
9000,"Violet Pigment",40,"",43
2000,"Firebloom",41,"",1164
45000,"Purple Lotus",42,"",234
199997,"Arthas' Tears",44,"",13
1519,"Sungrass",46,"",2959
9879,"Blindweed",47,"",547
140000,"Ghost Mushroom",47,"",328
39998,"Gromsblood",50,"",1162
262392,"Glyph of Spinning Crane Kick",25,"",14
269899,"Glyph of Touch of Karma",25,"",20
107700,"Glyph of Zen Meditation",25,"",9
20395,"Jadefire Ink",30,"",796
4179,"Emerald Pigment",30,"",857
5900,"Fadeleaf",32,"",1734
69900,"Goldthorn",34,"",846
595,"Khadgar's Whisker",37,"",3900
2600,"Dragon's Teeth",39,"",549
198596,"Glyph of Penance",25,"",7
269895,"Glyph of Holy Fire",25,"",7
14067,"Midnight Ink",10,"",369
8800,"Dusky Pigment",10,"",33
2799,"Mageroyal",10,"",2229
5450,"Briarthorn",15,"",1267
2818,"Swiftthistle",15,"",716
6490,"Bruiseweed",20,"",2544
9600,"Stranglekelp",20,"",208
113798,"Glyph of Smite",25,"",18
129998,"Glyph of Savagery",25,"",6
15959,"Lion's Ink",20,"",123
3419,"Golden Pigment",20,"",249
3499,"Wild Steelbloom",22,"",1398
5699,"Grave Moss",22,"",252
759,"Kingsblood",24,"",7467
1139,"Liferoot",30,"",401
139095,"Glyph of Shred",25,"",18
180500,"Glyph of Siphon Life",25,"",8
89998,"Glyph of Soulstone",25,"",16
567199,"Glyph of Rapid Displacement",25,"",11
979900,"Glyph of Arcane Explosion",25,"",22
399600,"Glyph of Cone of Cold",25,"",19
199999,"Glyph of Pathfinding",25,"",9
408599,"Glyph of Liberation",25,"",6
119500,"Glyph of Touch of Death",25,"",5
348895,"Glyph of Prayer of Mending",25,"",7
289796,"Glyph of Dash",25,"",20
55000,"Glyph of Healing Touch",25,"",2
319995,"Glyph of Rebirth",25,"",15
29981,"Cerulean Spellthread",90,"",31
29999,"Pearlescent Spellthread",90,"",22
49776,"Potion of Mogu Power",90,"",13092
800000,"Flask of Winter's Bite",90,"",1521
1749800,"Greater Tiger Fang Inscription",90,"",140
650000,"Flask of the Earth",90,"",289
39732,"Potion of the Mountains",90,"",499
1846302,"Greater Ox Horn Inscription",90,"",142
4799795,"Living Steel",88,"",324
845300,"Trillium Bar",90,"",2435
99000,"Ghost Iron Bar",86,"",4388
4929900,"Primal Diamond",90,"",512
814797,"Wild Jade",90,"",235
66400,"Alexandrite",87,"",1938
1109595,"Vermilion Onyx",90,"",325
415300,"Tiger Opal",87,"",526
1099900,"Imperial Amethyst",90,"",191
238799,"Roguestone",87,"",1257
709994,"Primordial Ruby",90,"",466
76600,"Pandarian Garnet",87,"",1008
49798,"River's Heart",90,"",54
38799,"Lapis Lazuli",87,"",1168
777777,"Sun's Radiance",90,"",159
80808,"Sunstone",87,"",1858
189989,"Great Pandaren Banquet",90,"",1371
534496,"100 Year Soy Sauce",85,"",354
70698,"Jewel Danio",87,"",6103
21658,"Raw Tiger Steak",85,"",16211
28799,"Pink Turnip",85,"",4041
1949999,"Pandaren Treasure Noodle Cart Kit",90,"",1003
469500,"Black Pepper Ribs and Shrimp",90,"",3024
949890,"Black Pepper",85,"",793
140000,"Giant Mantis Shrimp",87,"",1515
119999,"Mushan Ribs",85,"",766
38490,"Green Cabbage",85,"",3747
409698,"Chun Tian Spring Rolls",90,"",343
1349897,"Rice Flour",85,"",580
109998,"Redbelly Mandarin",87,"",143
24699,"Red Blossom Leek",85,"",2171
500000,"Mogu Fish Stew",90,"",2930
99999,"Emperor Salmon",87,"",3746
100000,"Raw Crocolisk Belly",85,"",2941
40367,"Mogu Pumpkin",85,"",3318
169995,"Steamed Crab Surprise",90,"",200
31539,"Raw Crab Meat",85,"",3732
147000,"White Turnip",85,"",2713
339897,"Sea Mist Rice Noodles",90,"",2716
90000,"Tiger Gourami",87,"",1993
26219,"Raw Turtle Meat",85,"",6592
36998,"Scallions",85,"",2515
257196,"Mad Brewer's Breakfast",90,"",442
157500,"Pandaren Banquet",90,"",1054
60000,"Ancient Pandaren Spices",85,"",4
367725,"Seasoned Pomfruit Slices",90,"",66
500000,"Fluffy Silkfeather Omelet",90,"",2
22595,"Aged Mogu'shan Cheese",85,"",306
9999,"Aged Balsamic Vinegar",85,"",252
800000,"Stuffed Lushrooms",90,"",9
379999391,"Vial of the Sands",85,"",5
4299998,"Truegold",85,"",387
145991,"Pyrium Bar",85,"",1621
130000,"Volatile Fire",83,"",385
99900,"Volatile Air",83,"",4648
32299,"Volatile Water",83,"",3032
1009999,"Flask of the Winds",85,"",203
20000,"Whiptail",84,"",512
34444,"Azshara's Veil",82,"",330
27799,"Volatile Life",83,"",1723
1129994,"Flask of Titanic Strength",85,"",207
44444,"Cinderbloom",81,"",618
190000,"Deepstone Oil",81,"",336
199998,"Albino Cavefish",81,"",500
24959998,"Illusionary Bag",83,"",48
99799,"Bolt of Embersilk Cloth",81,"",2322
101300,"Embersilk Cloth",81,"",51060
22221,"Volatile Earth",83,"",4914
680000,"Chaos Orb",85,"",104
2899896,"Embersilk Bag",83,"",325
91497,"Hypnotic Dust",81,"",3042
83298,"Netherweave Bag",63,"",453
13200,"Bolt of Netherweave",60,"",356
3096,"Netherweave Cloth",60,"",2288
9899,"Rune Thread",50,"",433
2549999,"Frostweave Bag",80,"",38
850000,"Bolt of Imbued Frostweave",75,"",424
149999,"Bolt of Frostweave",70,"",562
27995,"Frostweave Cloth",70,"",12147
12159,"Infinite Dust",70,"",2875
20098,"Eternium Thread",70,"",155
8888184,"Glacial Bag",80,"",9
90000,"Moonshroud",80,"",114
159997,"Eternal Life",75,"",212
1111111,"Ebonweave",80,"",12
179995,"Eternal Shadow",75,"",240
150000,"Mysterious Fortune Card",85,"",51
46097,"Blackfallow Ink",81,"",801
25282,"Ashen Pigment",81,"",221
49999,"Stormvine",82,"",57
39000,"Heartblossom",83,"",4007
6600,"Twilight Jasmine",85,"",593
