"Price","Name","Item Level","Owned?","Available"
75999790,"Belt of the Night Sky (553)",553,"",24
88700,"Bolt of Windwool Cloth",90,"",1370
17000,"Windwool Cloth",86,"",10218
1909988,"Spirit of War",90,"",336
57509896,"Leggings of the Night Sky (553)",553,"",12
29999,"Potion of the Jade Serpent",90,"",16667
4799,"Crystal Vial",1,"",177
11760,"Green Tea Leaf",85,"",24809
13720,"Silkweed",86,"",18277
24787,"Virmen's Bite",90,"",7625
13297,"Snow Lily",87,"",8171
970000,"Flask of the Warm Sun",90,"",77
989400,"Golden Lotus",90,"",6494
1249999,"Flask of Spring Blossoms",90,"",12
2679890,"Greater Crane Wing Inscription",90,"Yes",222
449900,"Starlight Ink",86,"",792
24798,"Ink of Dreams",86,"",3652
12094,"Shadow Pigment",86,"",1875
7992,"Rain Poppy",85,"",4840
15899,"Fool's Cap",88,"",2219
439991,"Misty Pigment",86,"",98
19299,"Light Parchment",1,"",1707
1459891,"Greater Tiger Claw Inscription",90,"",148
3349388,"Greater Cerulean Spellthread",90,"Yes",130
2495898,"Greater Pearlescent Spellthread",90,"",14
820604,"Glyph of Unstable Affliction",25,"",24
39697,"Ink of the Sea",70,"",931
20000,"Azure Pigment",70,"",3
3400,"Goldclover",72,"",3937
2987,"Tiger Lily",72,"",1248
6600,"Talandra's Rose",72,"",322
4489,"Adder's Tongue",77,"",968
12398,"Lichbloom",80,"",563
49988,"Icethorn",80,"",616
85499,"Deadnettle",72,"",208
6298,"Fire Leaf",75,"",258
599998,"Glyph of Arcane Power",25,"",35
60000,"Ethereal Ink",60,"",8
10000,"Nether Pigment",60,"",123
2899,"Felweed",60,"",2986
2998,"Dreaming Glory",60,"",937
7559,"Ragveil",65,"",587
2000,"Terocone",60,"",3274
9398,"Ancient Lichen",68,"",415
136497,"Netherbloom",70,"",204
250000,"Nightmare Vine",70,"",499
3000,"Mana Thistle",70,"",798
390000,"Glyph of Animal Bond",25,"",44
390500,"Glyph of Deterrence",25,"",47
29900,"Celestial Ink",40,"",197
19998,"Violet Pigment",40,"",196
6600,"Firebloom",41,"",302
149998,"Purple Lotus",42,"",273
83200,"Arthas' Tears",44,"",244
2300,"Sungrass",46,"",1225
10125,"Blindweed",47,"",787
15000,"Ghost Mushroom",47,"",639
26539,"Gromsblood",50,"",149
199895,"Glyph of Spinning Crane Kick",25,"",44
69800,"Glyph of Touch of Karma",25,"",44
154895,"Glyph of Zen Meditation",25,"",57
29895,"Jadefire Ink",30,"",117
11000,"Emerald Pigment",30,"",2127
11977,"Fadeleaf",32,"",763
62010,"Goldthorn",34,"",700
3799,"Khadgar's Whisker",37,"",1070
4700,"Dragon's Teeth",39,"",319
478395,"Glyph of Penance",25,"",39
339787,"Glyph of Holy Fire",25,"",44
19898,"Midnight Ink",10,"",273
10000,"Dusky Pigment",10,"",44
2000,"Mageroyal",10,"",526
9393,"Briarthorn",15,"",562
3058,"Swiftthistle",15,"",876
500,"Bruiseweed",20,"",1750
2659,"Stranglekelp",20,"",1350
172500,"Glyph of Smite",25,"",43
294399,"Glyph of Savagery",25,"",54
14798,"Lion's Ink",20,"",331
7498,"Golden Pigment",20,"",292
3000,"Wild Steelbloom",22,"",303
9119,"Grave Moss",22,"",162
379,"Kingsblood",24,"",2701
2899,"Liferoot",30,"",1404
97000,"Glyph of Shred",25,"",56
624400,"Glyph of Siphon Life",25,"",56
20000,"Glyph of Soulstone",25,"",118
436194,"Glyph of Rapid Displacement",25,"",25
146699,"Glyph of Arcane Explosion",25,"",44
100000,"Glyph of Cone of Cold",25,"",28
350000,"Glyph of Pathfinding",25,"",24
1077994,"Glyph of Liberation",25,"Yes",47
250000,"Glyph of Touch of Death",25,"",53
375292,"Glyph of Prayer of Mending",25,"",38
236600,"Glyph of Dash",25,"",53
87500,"Glyph of Healing Touch",25,"",54
69900,"Glyph of Rebirth",25,"",36
38997,"Cerulean Spellthread",90,"",39
24000,"Pearlescent Spellthread",90,"",16
36248,"Potion of Mogu Power",90,"",10933
1199999,"Flask of Winter's Bite",90,"",7
998895,"Greater Tiger Fang Inscription",90,"",327
698000,"Flask of the Earth",90,"",37
17493,"Potion of the Mountains",90,"",2183
1299795,"Greater Ox Horn Inscription",90,"",110
5489979,"Living Steel",88,"",574
944400,"Trillium Bar",90,"",3750
99487,"Ghost Iron Bar",86,"",9552
5209998,"Primal Diamond",90,"",261
805000,"Wild Jade",90,"",526
17099,"Alexandrite",87,"",1001
1232150,"Vermilion Onyx",90,"",616
440000,"Tiger Opal",87,"",1781
1009717,"Imperial Amethyst",90,"",683
32500,"Roguestone",87,"",2684
605088,"Primordial Ruby",90,"",785
32500,"Pandarian Garnet",87,"",1285
40000,"River's Heart",90,"",883
8544,"Lapis Lazuli",87,"",2287
979994,"Sun's Radiance",90,"",820
251089,"Sunstone",87,"",534
649999,"Great Pandaren Banquet",90,"",224
234198,"100 Year Soy Sauce",85,"",1017
50500,"Jewel Danio",87,"",4696
12397,"Raw Tiger Steak",85,"",11557
10800,"Pink Turnip",85,"",6398
1099999,"Pandaren Treasure Noodle Cart Kit",90,"",462
289988,"Black Pepper Ribs and Shrimp",90,"",2265
465000,"Black Pepper",85,"",156
75000,"Giant Mantis Shrimp",87,"",2881
14998,"Mushan Ribs",85,"",4730
47496,"Green Cabbage",85,"",9335
199890,"Chun Tian Spring Rolls",90,"",1092
489999,"Rice Flour",85,"",490
78999,"Redbelly Mandarin",87,"",1727
19950,"Red Blossom Leek",85,"",4583
349898,"Mogu Fish Stew",90,"",4536
137493,"Emperor Salmon",87,"",3785
42496,"Raw Crocolisk Belly",85,"",11648
21100,"Mogu Pumpkin",85,"",2970
57398,"Steamed Crab Surprise",90,"",479
19007,"Raw Crab Meat",85,"",1146
8359,"White Turnip",85,"",6667
199690,"Sea Mist Rice Noodles",90,"",3068
50500,"Tiger Gourami",87,"",600
7599,"Raw Turtle Meat",85,"",10056
29500,"Scallions",85,"",905
99997,"Mad Brewer's Breakfast",90,"",509
66767,"Pandaren Banquet",90,"",881
1082500,"Spiced Blossom Soup",90,"",50
9800,"Ancient Pandaren Spices",85,"",535
300000,"Seasoned Pomfruit Slices",90,"",53
297500,"Fluffy Silkfeather Omelet",90,"",23
7797,"Aged Mogu'shan Cheese",85,"",215
209982,"Farmer's Delight",90,"",19
7400,"Aged Balsamic Vinegar",85,"",245
290000,"Stuffed Lushrooms",90,"",10
360498498,"Vial of the Sands",85,"",3
2820532,"Truegold",85,"",303
25500,"Pyrium Bar",85,"",490
49999,"Volatile Fire",83,"",642
79498,"Volatile Air",83,"",3101
139999,"Volatile Water",83,"",1167
3100000,"Flask of the Winds",85,"",21
24400,"Whiptail",84,"",1538
110000,"Azshara's Veil",82,"",458
38499,"Volatile Life",83,"",1001
1200000,"Flask of Titanic Strength",85,"",28
6892,"Cinderbloom",81,"",921
699176,"Deepstone Oil",81,"",255
687548,"Albino Cavefish",81,"",248
18999798,"Illusionary Bag",83,"",35
190000,"Bolt of Embersilk Cloth",81,"",776
20999,"Embersilk Cloth",81,"",5863
45522,"Volatile Earth",83,"",1451
660000,"Chaos Orb",85,"",277
2729998,"Embersilk Bag",83,"",266
65095,"Hypnotic Dust",81,"",13378
69000,"Netherweave Bag",63,"",151
20000,"Bolt of Netherweave",60,"",540
1300,"Netherweave Cloth",60,"",8314
960000,"Rune Thread",50,"",29
2879999,"Frostweave Bag",80,"Yes",96
299999,"Bolt of Imbued Frostweave",75,"",821
79999,"Bolt of Frostweave",70,"",1030
16598,"Frostweave Cloth",70,"",7173
19999,"Infinite Dust",70,"",813
14299,"Eternium Thread",70,"",475
5157493,"Glacial Bag",80,"",6
350000,"Moonshroud",80,"",107
305000,"Eternal Life",75,"",24
649296,"Ebonweave",80,"",46
129999,"Eternal Shadow",75,"",279
289990,"Mysterious Fortune Card",85,"",2132
52397,"Blackfallow Ink",81,"",173
67500,"Ashen Pigment",81,"",138
11895,"Stormvine",82,"",285
10555,"Heartblossom",83,"",4594
9000,"Twilight Jasmine",85,"",886
