"Price","Name","Item Level","Owned?","Available"
34389999,"Belt of the Night Sky (553)",553,"",10
93000,"Bolt of Windwool Cloth",90,"",1610
26997,"Windwool Cloth",86,"",6891
3045393,"Spirit of War",90,"",11
41099999,"Leggings of the Night Sky (553)",553,"",10
42347,"Potion of the Jade Serpent",90,"",14707
4999,"Crystal Vial",1,"",187
10000,"Green Tea Leaf",85,"",9064
13898,"Silkweed",86,"",15440
39997,"Virmen's Bite",90,"",3476
18300,"Snow Lily",87,"",6771
930000,"Flask of the Warm Sun",90,"",2115
1059994,"Golden Lotus",90,"",3499
909998,"Flask of Spring Blossoms",90,"",172
1700773,"Greater Crane Wing Inscription",90,"",282
649893,"Starlight Ink",86,"",1520
28997,"Ink of Dreams",86,"",4642
13888,"Shadow Pigment",86,"",885
10000,"Rain Poppy",85,"",1888
14400,"Fool's Cap",88,"",2378
309896,"Misty Pigment",86,"",9
19699,"Light Parchment",1,"",1740
1589894,"Greater Tiger Claw Inscription",90,"",164
1909989,"Greater Cerulean Spellthread",90,"",26
2749995,"Greater Pearlescent Spellthread",90,"",16
880740,"Glyph of Unstable Affliction",25,"",19
59999,"Ink of the Sea",70,"",159
29994,"Azure Pigment",70,"",2688
4398,"Goldclover",72,"",685
4700,"Tiger Lily",72,"",605
9998,"Talandra's Rose",72,"",380
6996,"Adder's Tongue",77,"",613
6597,"Lichbloom",80,"",366
9118,"Icethorn",80,"",497
4488,"Deadnettle",72,"",442
11081,"Fire Leaf",75,"",356
149797,"Glyph of Arcane Power",25,"",21
34999,"Ethereal Ink",60,"",130
29997,"Nether Pigment",60,"",511
1400,"Felweed",60,"",1080
4286,"Dreaming Glory",60,"",721
2279,"Ragveil",65,"",364
4799,"Terocone",60,"",650
2295,"Ancient Lichen",68,"",560
136499,"Netherbloom",70,"",266
60000,"Nightmare Vine",70,"",372
6643,"Mana Thistle",70,"",122
399294,"Glyph of Animal Bond",25,"",46
399900,"Glyph of Deterrence",25,"",51
49898,"Celestial Ink",40,"",262
19998,"Violet Pigment",40,"",324
3999,"Firebloom",41,"",403
130000,"Purple Lotus",42,"",233
99900,"Arthas' Tears",44,"",246
9895,"Sungrass",46,"",2382
10000,"Blindweed",47,"",811
93499,"Ghost Mushroom",47,"",597
11000,"Gromsblood",50,"",349
239792,"Glyph of Spinning Crane Kick",25,"",37
87900,"Glyph of Touch of Karma",25,"",52
199793,"Glyph of Zen Meditation",25,"",45
29999,"Jadefire Ink",30,"",491
7219,"Emerald Pigment",30,"",2199
379,"Fadeleaf",32,"",1668
31919,"Goldthorn",34,"",840
399,"Khadgar's Whisker",37,"",3354
1519,"Dragon's Teeth",39,"",1224
477891,"Glyph of Penance",25,"",32
339797,"Glyph of Holy Fire",25,"",37
20194,"Midnight Ink",10,"",869
13000,"Dusky Pigment",10,"",167
4297,"Mageroyal",10,"",2442
3039,"Briarthorn",15,"",1240
1139,"Swiftthistle",15,"",1824
998,"Bruiseweed",20,"",652
1800,"Stranglekelp",20,"",1135
208399,"Glyph of Smite",25,"",40
299900,"Glyph of Savagery",25,"",39
13999,"Lion's Ink",20,"",667
6994,"Golden Pigment",20,"",1981
3229,"Wild Steelbloom",22,"",327
9119,"Grave Moss",22,"",130
379,"Kingsblood",24,"",5332
1139,"Liferoot",30,"",1485
7400,"Glyph of Shred",25,"",55
683200,"Glyph of Siphon Life",25,"",48
30000,"Glyph of Soulstone",25,"",88
449893,"Glyph of Rapid Displacement",25,"",24
146829,"Glyph of Arcane Explosion",25,"",32
140400,"Glyph of Cone of Cold",25,"",22
698625,"Glyph of Pathfinding",25,"",13
299898,"Glyph of Liberation",25,"",33
299999,"Glyph of Touch of Death",25,"",53
376294,"Glyph of Prayer of Mending",25,"",19
255399,"Glyph of Dash",25,"",28
120000,"Glyph of Healing Touch",25,"",53
30000,"Glyph of Rebirth",25,"",42
39897,"Cerulean Spellthread",90,"",51
24899,"Pearlescent Spellthread",90,"",14
