"Price","Name","Item Level","Owned?","Available"
49490000,"Belt of the Night Sky (553)",553,"",22
106498,"Bolt of Windwool Cloth",90,"",930
14900,"Windwool Cloth",86,"",12966
1749861,"Spirit of War",90,"",455
56999997,"Leggings of the Night Sky (553)",553,"",13
32499,"Potion of the Jade Serpent",90,"",10531
9998,"Crystal Vial",1,"",262
9996,"Green Tea Leaf",85,"",16600
12099,"Silkweed",86,"",24026
33195,"Virmen's Bite",90,"",7798
12700,"Snow Lily",87,"",6883
1009500,"Flask of the Warm Sun",90,"",2464
999898,"Golden Lotus",90,"",5878
1049996,"Flask of Spring Blossoms",90,"",524
1999595,"Greater Crane Wing Inscription",90,"",204
388900,"Starlight Ink",86,"",945
24200,"Ink of Dreams",86,"",2932
13694,"Shadow Pigment",86,"",386
9899,"Rain Poppy",85,"",4907
13900,"Fool's Cap",88,"",2206
190000,"Misty Pigment",86,"",130
8439,"Light Parchment",1,"",765
1459884,"Greater Tiger Claw Inscription",90,"",57
2949999,"Greater Cerulean Spellthread",90,"",103
2495850,"Greater Pearlescent Spellthread",90,"",40
780093,"Glyph of Unstable Affliction",25,"",37
39300,"Ink of the Sea",70,"",956
19999,"Azure Pigment",70,"",1476
16497,"Goldclover",72,"",4506
11498,"Tiger Lily",72,"",2040
12498,"Talandra's Rose",72,"",364
10300,"Adder's Tongue",77,"",854
9900,"Lichbloom",80,"",334
29800,"Icethorn",80,"",594
12399,"Deadnettle",72,"",932
29900,"Fire Leaf",75,"",184
431136,"Glyph of Arcane Power",25,"",24
59300,"Ethereal Ink",60,"",99
27499,"Nether Pigment",60,"",424
9900,"Felweed",60,"",2737
5300,"Dreaming Glory",60,"",862
19800,"Ragveil",65,"",174
9800,"Terocone",60,"",3945
7899,"Ancient Lichen",68,"",905
199999,"Netherbloom",70,"",199
149999,"Nightmare Vine",70,"",1084
14997,"Mana Thistle",70,"",1028
389900,"Glyph of Animal Bond",25,"",45
389900,"Glyph of Deterrence",25,"",31
29899,"Celestial Ink",40,"",92
19998,"Violet Pigment",40,"",1
4799,"Firebloom",41,"",685
107599,"Purple Lotus",42,"",244
80000,"Arthas' Tears",44,"",239
9699,"Sungrass",46,"",929
10000,"Blindweed",47,"",253
80050,"Ghost Mushroom",47,"",1437
84696,"Gromsblood",50,"",778
199800,"Glyph of Spinning Crane Kick",25,"",55
70000,"Glyph of Touch of Karma",25,"",33
151597,"Glyph of Zen Meditation",25,"",46
29895,"Jadefire Ink",30,"",40
11000,"Emerald Pigment",30,"",112
8200,"Fadeleaf",32,"",1374
68764,"Goldthorn",34,"",1065
19993,"Khadgar's Whisker",37,"",3281
8899,"Dragon's Teeth",39,"",708
478395,"Glyph of Penance",25,"",23
339685,"Glyph of Holy Fire",25,"",27
19000,"Midnight Ink",10,"",207
9500,"Dusky Pigment",10,"",47
17997,"Mageroyal",10,"",560
39000,"Briarthorn",15,"",591
19000,"Swiftthistle",15,"",1418
3000,"Bruiseweed",20,"",1036
6698,"Stranglekelp",20,"",1149
100000,"Glyph of Smite",25,"",39
250000,"Glyph of Savagery",25,"",27
14000,"Lion's Ink",20,"",205
5000,"Golden Pigment",20,"",2157
8898,"Wild Steelbloom",22,"",543
20000,"Grave Moss",22,"",102
9999,"Kingsblood",24,"",3582
10000,"Liferoot",30,"",938
96899,"Glyph of Shred",25,"",34
588397,"Glyph of Siphon Life",25,"",46
10000,"Glyph of Soulstone",25,"",47
419996,"Glyph of Rapid Displacement",25,"",22
146721,"Glyph of Arcane Explosion",25,"",29
146933,"Glyph of Cone of Cold",25,"",31
199896,"Glyph of Pathfinding",25,"",30
1056394,"Glyph of Liberation",25,"",34
199900,"Glyph of Touch of Death",25,"",46
375186,"Glyph of Prayer of Mending",25,"",27
230398,"Glyph of Dash",25,"",37
80000,"Glyph of Healing Touch",25,"",47
50000,"Glyph of Rebirth",25,"",24
37094,"Cerulean Spellthread",90,"",52
24000,"Pearlescent Spellthread",90,"",31
34998,"Potion of Mogu Power",90,"",6557
1229995,"Flask of Winter's Bite",90,"",722
1390000,"Greater Tiger Fang Inscription",90,"",193
696997,"Flask of the Earth",90,"",60
17489,"Potion of the Mountains",90,"",1876
1190000,"Greater Ox Horn Inscription",90,"",50
5199999,"Living Steel",88,"",411
