"Price","Name","Item Level","Owned?","Available"
69692,"Potion of the Jade Serpent",90,"",9412
1065,"Crystal Vial",1,"",756
10000,"Green Tea Leaf",85,"",19933
23989,"Silkweed",86,"",10510
49994,"Virmen's Bite",90,"",3113
16498,"Snow Lily",87,"",6199
890000,"Flask of the Warm Sun",90,"",1039
799198,"Golden Lotus",90,"",1626
739895,"Flask of Spring Blossoms",90,"",1701
1819892,"Greater Crane Wing Inscription",90,"",111
549998,"Starlight Ink",86,"",1406
70096,"Ink of Dreams",86,"",2194
14995,"Shadow Pigment",86,"",3047
9799,"Rain Poppy",85,"",7900
14693,"Fool's Cap",88,"",6976
296598,"Misty Pigment",86,"",590
599,"Light Parchment",1,"",49
1799792,"Greater Tiger Claw Inscription",90,"",159
1600000,"Greater Cerulean Spellthread",90,"",166
119955,"Bolt of Windwool Cloth",90,"",1260
19997,"Windwool Cloth",86,"",11327
1530000,"Greater Pearlescent Spellthread",90,"",123
378284,"Glyph of Unstable Affliction",25,"",20
140000,"Ink of the Sea",70,"",1781
20000,"Azure Pigment",70,"",8
7000,"Goldclover",72,"",1587
2659,"Tiger Lily",72,"",1093
3419,"Talandra's Rose",72,"",459
8000,"Adder's Tongue",77,"",377
9999,"Lichbloom",80,"",239
9690,"Icethorn",80,"",372
5999,"Deadnettle",72,"",763
7000,"Fire Leaf",75,"",199
498698,"Glyph of Arcane Power",25,"",27
63287,"Ethereal Ink",60,"",112
79472,"Nether Pigment",60,"",879
6497,"Felweed",60,"",777
7999,"Dreaming Glory",60,"",1285
8359,"Ragveil",65,"",917
8899,"Terocone",60,"",1741
3419,"Ancient Lichen",68,"",649
48496,"Netherbloom",70,"",165
90000,"Nightmare Vine",70,"",537
14995,"Mana Thistle",70,"",259
449000,"Glyph of Animal Bond",25,"",46
259394,"Glyph of Deterrence",25,"",56
39900,"Celestial Ink",40,"",138
9000,"Violet Pigment",40,"",44
1500,"Firebloom",41,"",1203
34994,"Purple Lotus",42,"",326
189900,"Arthas' Tears",44,"",24
2899,"Sungrass",46,"",2326
10259,"Blindweed",47,"",592
99999,"Ghost Mushroom",47,"",487
39995,"Gromsblood",50,"",1247
202262,"Glyph of Spinning Crane Kick",25,"",39
269794,"Glyph of Touch of Karma",25,"",65
107600,"Glyph of Zen Meditation",25,"",32
20396,"Jadefire Ink",30,"",109
3419,"Emerald Pigment",30,"",698
5499,"Fadeleaf",32,"",370
81579,"Goldthorn",34,"",786
1368,"Khadgar's Whisker",37,"",2463
2100,"Dragon's Teeth",39,"",385
198496,"Glyph of Penance",25,"",24
269796,"Glyph of Holy Fire",25,"",21
14503,"Midnight Ink",10,"",246
8700,"Dusky Pigment",10,"",123
1500,"Mageroyal",10,"",723
5900,"Briarthorn",15,"",1068
2298,"Swiftthistle",15,"",796
2998,"Bruiseweed",20,"",1230
7798,"Stranglekelp",20,"",418
113697,"Glyph of Smite",25,"",42
109998,"Glyph of Savagery",25,"",32
61705,"Lion's Ink",20,"",29
8898,"Golden Pigment",20,"",204
3498,"Wild Steelbloom",22,"",563
8000,"Grave Moss",22,"",217
759,"Kingsblood",24,"",5368
7391,"Liferoot",30,"",160
138987,"Glyph of Shred",25,"",34
180397,"Glyph of Siphon Life",25,"",26
80000,"Glyph of Soulstone",25,"",40
556797,"Glyph of Rapid Displacement",25,"",25
970000,"Glyph of Arcane Explosion",25,"",43
359600,"Glyph of Cone of Cold",25,"",39
199895,"Glyph of Pathfinding",25,"",28
398200,"Glyph of Liberation",25,"",34
119500,"Glyph of Touch of Death",25,"",24
338691,"Glyph of Prayer of Mending",25,"",31
279692,"Glyph of Dash",25,"",51
1100000,"Glyph of Healing Touch",25,"",25
319894,"Glyph of Rebirth",25,"",21
29975,"Cerulean Spellthread",90,"",44
29894,"Pearlescent Spellthread",90,"",41
49881,"Potion of Mogu Power",90,"",5114
779297,"Flask of Winter's Bite",90,"",1978
1749793,"Greater Tiger Fang Inscription",90,"",121
643399,"Flask of the Earth",90,"",122
39724,"Potion of the Mountains",90,"",609
1846193,"Greater Ox Horn Inscription",90,"",148
4779997,"Living Steel",88,"",371
799900,"Trillium Bar",90,"",4569
114700,"Ghost Iron Bar",86,"",10751
4919999,"Primal Diamond",90,"",605
759997,"Wild Jade",90,"",278
36398,"Alexandrite",87,"",2610
1208500,"Vermilion Onyx",90,"",233
370000,"Tiger Opal",87,"",180
819898,"Imperial Amethyst",90,"",493
119896,"Roguestone",87,"",1942
720000,"Primordial Ruby",90,"",450
52396,"Pandarian Garnet",87,"",1435
43545,"River's Heart",90,"",101
29995,"Lapis Lazuli",87,"",1535
699999,"Sun's Radiance",90,"",136
54885,"Sunstone",87,"",2184
186000,"Great Pandaren Banquet",90,"",1869
530301,"100 Year Soy Sauce",85,"",358
70698,"Jewel Danio",87,"",7393
46498,"Raw Tiger Steak",85,"",12910
27889,"Pink Turnip",85,"",6001
1850000,"Pandaren Treasure Noodle Cart Kit",90,"",555
452290,"Black Pepper Ribs and Shrimp",90,"",2899
1536971,"Black Pepper",85,"",558
128999,"Giant Mantis Shrimp",87,"",2213
96900,"Mushan Ribs",85,"",1127
37397,"Green Cabbage",85,"",5345
350000,"Chun Tian Spring Rolls",90,"",440
1324900,"Rice Flour",85,"",666
149999,"Redbelly Mandarin",87,"",29
79999,"Red Blossom Leek",85,"",2970
489986,"Mogu Fish Stew",90,"",4243
150409,"Emperor Salmon",87,"",3275
97900,"Raw Crocolisk Belly",85,"",3729
38845,"Mogu Pumpkin",85,"",4028
140000,"Steamed Crab Surprise",90,"",349
24500,"Raw Crab Meat",85,"",3727
139998,"White Turnip",85,"",2837
374746,"Sea Mist Rice Noodles",90,"",2464
89997,"Tiger Gourami",87,"",1859
25800,"Raw Turtle Meat",85,"",6092
46600,"Scallions",85,"",241
180000,"Mad Brewer's Breakfast",90,"",436
157300,"Pandaren Banquet",90,"",810
600000,"Spiced Blossom Soup",90,"",28
34104,"Ancient Pandaren Spices",85,"",254
367725,"Seasoned Pomfruit Slices",90,"",66
