"Price","Name","Item Level","Owned?","Available"
54596,"Potion of the Jade Serpent",90,"",4304
600,"Crystal Vial",1,"",1369
11267,"Green Tea Leaf",85,"",32003
19098,"Silkweed",86,"",9608
42091,"Virmen's Bite",90,"",4169
21987,"Snow Lily",87,"",9157
849999,"Flask of the Warm Sun",90,"",436
807700,"Golden Lotus",90,"",2258
791808,"Flask of Spring Blossoms",90,"",174
1999794,"Greater Crane Wing Inscription",90,"",155
599888,"Starlight Ink",86,"",805
54888,"Ink of Dreams",86,"",5576
31968,"Shadow Pigment",86,"",3727
13599,"Rain Poppy",85,"",8144
24998,"Fool's Cap",88,"",4723
300000,"Misty Pigment",86,"",542
600,"Light Parchment",1,"",1079
1592600,"Greater Tiger Claw Inscription",90,"",134
1589894,"Greater Cerulean Spellthread",90,"",73
118888,"Bolt of Windwool Cloth",90,"",2223
19954,"Windwool Cloth",86,"",4264
1999580,"Greater Pearlescent Spellthread",90,"",119
379090,"Glyph of Unstable Affliction",25,"",14
70898,"Ink of the Sea",70,"",1624
19300,"Azure Pigment",70,"",70
7500,"Goldclover",72,"",1392
7500,"Tiger Lily",72,"",2593
12220,"Talandra's Rose",72,"",1081
7999,"Adder's Tongue",77,"",2532
11000,"Lichbloom",80,"",278
27000,"Icethorn",80,"",385
7262,"Deadnettle",72,"",1619
8760,"Fire Leaf",75,"",561
119900,"Glyph of Arcane Power",25,"",19
60000,"Ethereal Ink",60,"",150
79473,"Nether Pigment",60,"",877
9999,"Felweed",60,"",1705
5498,"Dreaming Glory",60,"",2817
19999,"Ragveil",65,"",1294
11275,"Terocone",60,"",2082
5900,"Ancient Lichen",68,"",1078
66904,"Netherbloom",70,"",314
139899,"Nightmare Vine",70,"",602
106899,"Mana Thistle",70,"",649
466000,"Glyph of Animal Bond",25,"",28
259800,"Glyph of Deterrence",25,"",18
20000,"Celestial Ink",40,"",938
11650,"Violet Pigment",40,"",41
5000,"Firebloom",41,"",1901
50000,"Purple Lotus",42,"",159
850000,"Arthas' Tears",44,"",17
3099,"Sungrass",46,"",3890
18497,"Blindweed",47,"",374
69998,"Ghost Mushroom",47,"",200
47500,"Gromsblood",50,"",807
262597,"Glyph of Spinning Crane Kick",25,"",26
352735,"Glyph of Touch of Karma",25,"",66
146933,"Glyph of Zen Meditation",25,"",18
10000,"Jadefire Ink",30,"",641
4559,"Emerald Pigment",30,"",776
699,"Fadeleaf",32,"",1348
125699,"Goldthorn",34,"",799
799,"Khadgar's Whisker",37,"",4441
1500,"Dragon's Teeth",39,"",810
199000,"Glyph of Penance",25,"",7
289899,"Glyph of Holy Fire",25,"",21
7599,"Midnight Ink",10,"",1054
8400,"Dusky Pigment",10,"",390
1599,"Mageroyal",10,"",2639
7095,"Briarthorn",15,"",1239
4275,"Swiftthistle",15,"",1056
1200,"Bruiseweed",20,"",455
3000,"Stranglekelp",20,"",444
146933,"Glyph of Smite",25,"",29
179900,"Glyph of Savagery",25,"",25
20000,"Lion's Ink",20,"",130
10259,"Golden Pigment",20,"",203
5198,"Wild Steelbloom",22,"",976
15600,"Grave Moss",22,"",317
4000,"Kingsblood",24,"",5227
3387,"Liferoot",30,"",387
29699,"Glyph of Shred",25,"",13
74700,"Glyph of Siphon Life",25,"",33
