"Price","Name","Item Level","Owned?","Available"
26480000,"Belt of the Night Sky (553)",553,"",20
148000,"Bolt of Windwool Cloth",90,"",1196
19950,"Windwool Cloth",86,"",2808
1349999,"Spirit of War",90,"",688
43999998,"Leggings of the Night Sky (553)",553,"",6
97997,"Potion of the Jade Serpent",90,"",3253
9199,"Crystal Vial",1,"",620
8897,"Green Tea Leaf",85,"",20505
9800,"Silkweed",86,"",8408
27495,"Virmen's Bite",90,"",6787
9996,"Snow Lily",87,"",5905
920000,"Flask of the Warm Sun",90,"",360
889999,"Golden Lotus",90,"",7430
930000,"Flask of Spring Blossoms",90,"",354
1819484,"Greater Crane Wing Inscription",90,"",253
419854,"Starlight Ink",86,"",2079
33394,"Ink of Dreams",86,"",1045
12887,"Shadow Pigment",86,"",645
6997,"Rain Poppy",85,"",3257
28500,"Fool's Cap",88,"",1993
179993,"Misty Pigment",86,"",137
7999,"Light Parchment",1,"",1979
999486,"Greater Tiger Claw Inscription",90,"",192
4889996,"Greater Cerulean Spellthread",90,"",102
5896895,"Greater Pearlescent Spellthread",90,"",84
847757,"Glyph of Unstable Affliction",25,"",52
49998,"Ink of the Sea",70,"",86
19899,"Azure Pigment",70,"",574
3000,"Goldclover",72,"",1048
5000,"Tiger Lily",72,"",325
10000,"Talandra's Rose",72,"",372
5000,"Adder's Tongue",77,"",100
15000,"Lichbloom",80,"",749
9789,"Icethorn",80,"",224
5889,"Deadnettle",72,"",238
1989,"Fire Leaf",75,"",257
299891,"Glyph of Arcane Power",25,"",38
69898,"Ethereal Ink",60,"",85
24999,"Nether Pigment",60,"",188
10000,"Felweed",60,"",399
10000,"Dreaming Glory",60,"",71
99990,"Ragveil",65,"",22
4500,"Terocone",60,"",89
9900,"Ancient Lichen",68,"",416
189993,"Netherbloom",70,"",155
100000,"Nightmare Vine",70,"",594
8582,"Mana Thistle",70,"",266
966868,"Glyph of Animal Bond",25,"",57
379899,"Glyph of Deterrence",25,"",44
30000,"Celestial Ink",40,"",84
33332,"Violet Pigment",40,"",131
4900,"Firebloom",41,"",391
66900,"Purple Lotus",42,"",67
47899,"Arthas' Tears",44,"",34
14398,"Sungrass",46,"",1207
12500,"Blindweed",47,"",193
20000,"Ghost Mushroom",47,"",818
68599,"Gromsblood",50,"",1745
249899,"Glyph of Spinning Crane Kick",25,"",67
146933,"Glyph of Touch of Karma",25,"",31
689898,"Glyph of Zen Meditation",25,"",104
25000,"Jadefire Ink",30,"",77
10000,"Emerald Pigment",30,"",22
1996,"Fadeleaf",32,"",361
50000,"Goldthorn",34,"",701
899,"Khadgar's Whisker",37,"",142
1697,"Dragon's Teeth",39,"",317
805968,"Glyph of Penance",25,"",43
339582,"Glyph of Holy Fire",25,"",42
18293,"Midnight Ink",10,"",320
4400,"Dusky Pigment",10,"",400
9375,"Mageroyal",10,"",2420
8975,"Briarthorn",15,"",528
4275,"Swiftthistle",15,"",202
16000,"Bruiseweed",20,"",909
17499,"Stranglekelp",20,"",224
146932,"Glyph of Smite",25,"",25
200000,"Glyph of Savagery",25,"",42
25000,"Lion's Ink",20,"",88
4000,"Golden Pigment",20,"",19
20000,"Wild Steelbloom",22,"",395
9998,"Grave Moss",22,"",58
1999,"Kingsblood",24,"",477
11999,"Liferoot",30,"",425
96697,"Glyph of Shred",25,"",48
979899,"Glyph of Siphon Life",25,"",70
85000,"Glyph of Soulstone",25,"",46
419689,"Glyph of Rapid Displacement",25,"",54
139998,"Glyph of Arcane Explosion",25,"",20
97500,"Glyph of Cone of Cold",25,"",16
966862,"Glyph of Pathfinding",25,"",59
989789,"Glyph of Liberation",25,"",53
95000,"Glyph of Touch of Death",25,"",45
234567,"Glyph of Prayer of Mending",25,"",33
220778,"Glyph of Dash",25,"",55
69999,"Glyph of Healing Touch",25,"",36
689897,"Glyph of Rebirth",25,"",55
30000,"Cerulean Spellthread",90,"",42
23976,"Pearlescent Spellthread",90,"",17
32998,"Potion of Mogu Power",90,"",9915
728898,"Flask of Winter's Bite",90,"",182
1389783,"Greater Tiger Fang Inscription",90,"",283
690000,"Flask of the Earth",90,"",134
5595,"Potion of the Mountains",90,"",880
1696968,"Greater Ox Horn Inscription",90,"",85
5699983,"Living Steel",88,"",179
886693,"Trillium Bar",90,"",1944
98994,"Ghost Iron Bar",86,"",4420
4909997,"Primal Diamond",90,"",12
900000,"Wild Jade",90,"",816
15000,"Alexandrite",87,"",4965
1479994,"Vermilion Onyx",90,"",271
349984,"Tiger Opal",87,"",2238
787378,"Imperial Amethyst",90,"",378
52092,"Roguestone",87,"",3961
600000,"Primordial Ruby",90,"",384
40000,"Pandarian Garnet",87,"",2648
46969,"River's Heart",90,"",118
39993,"Lapis Lazuli",87,"",188
850000,"Sun's Radiance",90,"",116
50000,"Sunstone",87,"",2590
50000,"Great Pandaren Banquet",90,"",217
659989,"100 Year Soy Sauce",85,"",448
78988,"Jewel Danio",87,"",9629
18499,"Raw Tiger Steak",85,"",722
75000,"Pink Turnip",85,"",316
2509994,"Pandaren Treasure Noodle Cart Kit",90,"",160
374198,"Black Pepper Ribs and Shrimp",90,"",1776
299889,"Black Pepper",85,"",356
89500,"Giant Mantis Shrimp",87,"",3796
69997,"Mushan Ribs",85,"",397
27500,"Green Cabbage",85,"",735
141000,"Chun Tian Spring Rolls",90,"",876
349999,"Rice Flour",85,"",410
199999,"Redbelly Mandarin",87,"",515
20985,"Red Blossom Leek",85,"",109
398499,"Mogu Fish Stew",90,"",2694
125000,"Emperor Salmon",87,"",5463
28025,"Raw Crocolisk Belly",85,"",4577
27500,"Mogu Pumpkin",85,"",3799
129989,"Steamed Crab Surprise",90,"",487
24397,"Raw Crab Meat",85,"",1314
45000,"White Turnip",85,"",372
299685,"Sea Mist Rice Noodles",90,"",2963
60000,"Tiger Gourami",87,"",1433
18999,"Raw Turtle Meat",85,"",671
24000,"Scallions",85,"",8150
899997,"Mad Brewer's Breakfast",90,"",55
49739,"Pandaren Banquet",90,"",667
474000,"Spiced Blossom Soup",90,"",7
7899,"Ancient Pandaren Spices",85,"",693
348800,"Seasoned Pomfruit Slices",90,"",36
248999,"Fluffy Silkfeather Omelet",90,"",6
9999,"Aged Mogu'shan Cheese",85,"",408
209981,"Farmer's Delight",90,"",39
17300,"Aged Balsamic Vinegar",85,"",35
289999,"Stuffed Lushrooms",90,"",26
370998473,"Vial of the Sands",85,"",8
2996000,"Truegold",85,"",45
20000,"Pyrium Bar",85,"",1159
40000,"Volatile Fire",83,"",56
75000,"Volatile Air",83,"",1962
109592,"Volatile Water",83,"",237
2989999,"Flask of the Winds",85,"",6
7994,"Whiptail",84,"",649
74924,"Azshara's Veil",82,"",909
89780,"Volatile Life",83,"",1644
1109999,"Flask of Titanic Strength",85,"",3
5500,"Cinderbloom",81,"",1154
500000,"Deepstone Oil",81,"",12
49998,"Albino Cavefish",81,"",756
18489996,"Illusionary Bag",83,"",9
149984,"Bolt of Embersilk Cloth",81,"",105
36399,"Embersilk Cloth",81,"",4281
18187,"Volatile Earth",83,"",292
3199999,"Chaos Orb",85,"",19
3423649,"Embersilk Bag",83,"",51
63094,"Hypnotic Dust",81,"",5082
261944,"Netherweave Bag",63,"",31
28434,"Bolt of Netherweave",60,"",2015
2394,"Netherweave Cloth",60,"",8106
99999,"Rune Thread",50,"",44
1449999,"Frostweave Bag",80,"",59
350000,"Bolt of Imbued Frostweave",75,"",122
138500,"Bolt of Frostweave",70,"",354
10000,"Frostweave Cloth",70,"",11626
24998,"Infinite Dust",70,"",2974
19700,"Eternium Thread",70,"",99
5158407,"Glacial Bag",80,"",6
240000,"Moonshroud",80,"",14
219980,"Eternal Life",75,"",44
549999,"Ebonweave",80,"",10
199974,"Eternal Shadow",75,"",166
209389,"Mysterious Fortune Card",85,"",2076
49998,"Blackfallow Ink",81,"",90
41199,"Ashen Pigment",81,"",56
19400,"Stormvine",82,"",841
5500,"Heartblossom",83,"",545
42709,"Twilight Jasmine",85,"",503
