"Price","Name","Item Level","Owned?","Available"
67198,"Potion of the Jade Serpent",90,"",12087
1622,"Crystal Vial",1,"",3079
15095,"Green Tea Leaf",85,"",15796
30000,"Silkweed",86,"",7352
46382,"Virmen's Bite",90,"",2508
18800,"Snow Lily",87,"",6760
819899,"Flask of the Warm Sun",90,"",1500
810095,"Golden Lotus",90,"",3433
709899,"Flask of Spring Blossoms",90,"",2076
1999577,"Greater Crane Wing Inscription",90,"",496
629990,"Starlight Ink",86,"",988
60400,"Ink of Dreams",86,"",4893
38497,"Shadow Pigment",86,"",2001
10099,"Rain Poppy",85,"",2524
21100,"Fool's Cap",88,"",4775
319989,"Misty Pigment",86,"",583
2400,"Light Parchment",1,"",611
1990600,"Greater Tiger Claw Inscription",90,"",343
1997895,"Greater Cerulean Spellthread",90,"",189
115796,"Bolt of Windwool Cloth",90,"",3033
16600,"Windwool Cloth",86,"",17350
2139995,"Greater Pearlescent Spellthread",90,"",125
1600000,"Glyph of Unstable Affliction",25,"",2
60000,"Ink of the Sea",70,"",1849
19498,"Azure Pigment",70,"",450
9400,"Goldclover",72,"",803
9298,"Tiger Lily",72,"",540
19999,"Talandra's Rose",72,"",309
12500,"Adder's Tongue",77,"",1922
10000,"Lichbloom",80,"",701
22499,"Icethorn",80,"",279
9899,"Deadnettle",72,"",751
9799,"Fire Leaf",75,"",181
193899,"Glyph of Arcane Power",25,"",21
90000,"Ethereal Ink",60,"",346
19498,"Nether Pigment",60,"",1136
5880,"Felweed",60,"",1149
7499,"Dreaming Glory",60,"",1537
27500,"Ragveil",65,"",329
7000,"Terocone",60,"",1437
7500,"Ancient Lichen",68,"",185
39899,"Netherbloom",70,"",479
150000,"Nightmare Vine",70,"",398
9899,"Mana Thistle",70,"",236
484898,"Glyph of Animal Bond",25,"",29
290399,"Glyph of Deterrence",25,"",13
19799,"Celestial Ink",40,"",1171
11652,"Violet Pigment",40,"",120
2500,"Firebloom",41,"",1545
69998,"Purple Lotus",42,"",273
959985,"Arthas' Tears",44,"",209
4000,"Sungrass",46,"",2170
160000,"Blindweed",47,"",344
169999,"Ghost Mushroom",47,"",6
179992,"Gromsblood",50,"",55
299996,"Glyph of Spinning Crane Kick",25,"",29
549799,"Glyph of Touch of Karma",25,"",49
100000,"Glyph of Zen Meditation",25,"",15
10000,"Jadefire Ink",30,"",587
10000,"Emerald Pigment",30,"",519
1995,"Fadeleaf",32,"",2941
69800,"Goldthorn",34,"",420
1490,"Khadgar's Whisker",37,"",4437
6400,"Dragon's Teeth",39,"",475
207600,"Glyph of Penance",25,"",10
329999,"Glyph of Holy Fire",25,"",6
19798,"Midnight Ink",10,"",1037
19898,"Dusky Pigment",10,"",458
367,"Mageroyal",10,"",1202
15199,"Briarthorn",15,"",1100
2900,"Swiftthistle",15,"",308
696,"Bruiseweed",20,"",4709
10505,"Stranglekelp",20,"",347
55300,"Glyph of Smite",25,"",8
119999,"Glyph of Savagery",25,"",7
27499,"Lion's Ink",20,"",288
19498,"Golden Pigment",20,"",57
7996,"Wild Steelbloom",22,"",1059
8999,"Grave Moss",22,"",241
1895,"Kingsblood",24,"",4529
4899,"Liferoot",30,"",1533
5000,"Glyph of Shred",25,"",4
358798,"Glyph of Siphon Life",25,"",26
65000,"Glyph of Soulstone",25,"",11
10000000,"Glyph of Rapid Displacement",25,"",3
10000,"Glyph of Arcane Explosion",25,"",11
158643,"Glyph of Cone of Cold",25,"",4
179895,"Glyph of Pathfinding",25,"",8
372298,"Glyph of Liberation",25,"",4
1600000,"Glyph of Touch of Death",25,"",12
361192,"Glyph of Prayer of Mending",25,"",15
358885,"Glyph of Dash",25,"",36
116199,"Glyph of Healing Touch",25,"",17
120000,"Glyph of Rebirth",25,"",15
27889,"Cerulean Spellthread",90,"",33
20000,"Pearlescent Spellthread",90,"",19
59117,"Potion of Mogu Power",90,"",5005
699998,"Flask of Winter's Bite",90,"",1195
