"Price","Name","Item Level","Owned?","Available"
398989655,"Vial of the Sands",85,"",3
32000000,"Illusionary Bag",83,"",29
4989696,"Greater Cerulean Spellthread",90,"",98
4375599,"Living Steel",88,"",199
4199794,"Primal Diamond",90,"",1047
3939500,"Greater Pearlescent Spellthread",90,"",38
3099500,"Embersilk Bag",83,"",235
2469995,"Flask of the Winds",85,"",70
1899391,"Greater Crane Wing Inscription",90,"",68
1829991,"Truegold",85,"",168
1650000,"Frostweave Bag",80,"",65
1649491,"Greater Tiger Claw Inscription",90,"",52
1589694,"Greater Tiger Fang Inscription",90,"",114
1384498,"Rice Flour",85,"",801
1224197,"Greater Ox Horn Inscription",90,"",54
1204600,"Black Pepper",85,"",1123
1189998,"Vermilion Onyx",90,"",27
1179998,"Flask of Titanic Strength",85,"",54
1163687,"100 Year Soy Sauce",85,"",173
1089998,"Deepstone Oil",81,"",356
1000000,"Ink of Dreams",86,"",11
999999,"Delicious Chocolate Cake",1,"",91
889299,"Great Pandaren Banquet",90,"",443
869784,"Flask of Spring Blossoms",90,"",981
820099,"Wild Jade",90,"",70
779899,"Golden Lotus",90,"",1075
769498,"Flask of Winter's Bite",90,"",800
747490,"Flask of the Warm Sun",90,"",426
719000,"Sun's Radiance",90,"",53
708200,"Trillium Bar",90,"",549
689700,"Flask of the Earth",90,"",151
669890,"Pandaren Banquet",90,"",663
668300,"Primordial Ruby",90,"",781
662753,"Glyph of Arcane Power",25,"",42
659999,"Imperial Amethyst",90,"",299
589998,"Chaos Orb",85,"",84
587630,"Glyph of Unstable Affliction",25,"",17
500000,"Ebonweave",80,"",4
478417,"Glyph of Liberation",25,"",54
409996,"Starlight Ink",86,"",348
399578,"Glyph of Touch of Death",25,"",39
383278,"Glyph of Rapid Displacement",25,"",46
381385,"Mogu Fish Stew",90,"",2467
379891,"Sea Mist Rice Noodles",90,"",2120
367306,"Glyph of Penance",25,"",23
319978,"Glyph of Spinning Crane Kick",25,"",36
313099,"Black Pepper Ribs and Shrimp",90,"",1932
299997,"Bolt of Imbued Frostweave",75,"",148
274298,"Misty Pigment",86,"",1
266387,"Glyph of Prayer of Mending",25,"",11
239999,"Tiger Opal",87,"",641
234999,"Glyph of Zen Meditation",25,"",22
190990,"Glyph of Deterrence",25,"",20
179995,"Chun Tian Spring Rolls",90,"",722
167298,"Glyph of Holy Fire",25,"",9
150000,"Moonshroud",80,"",17
149998,"Glyph of Cone of Cold",25,"",26
149898,"Mad Brewer's Breakfast",90,"",318
146933,"Glyph of Dash",25,"",13
146929,"Glyph of Savagery",25,"",19
146832,"Glyph of Siphon Life",25,"",20
146632,"Glyph of Touch of Karma",25,"",38
146433,"Glyph of Smite",25,"",19
145028,"Glyph of Animal Bond",25,"",52
145000,"Cerulean Spellthread",90,"",57
140000,"Glyph of Pathfinding",25,"",17
114100,"Raw Crocolisk Belly",85,"",6086
109995,"Tiger Gourami",87,"",2122
109900,"Raw Crab Meat",85,"",1054
108790,"Giant Mantis Shrimp",87,"",1913
102997,"Hypnotic Dust",81,"",3105
99998,"Bolt of Windwool Cloth",90,"",3448
99998,"Volatile Fire",83,"",1803
97685,"Glyph of Rebirth",25,"",27
95000,"Jewel Danio",87,"",1421
88000,"Sunstone",87,"",383
86355,"Emperor Salmon",87,"",3958
84099,"Mushan Ribs",85,"",1334
81900,"Ghost Iron Bar",86,"",4270
79998,"Roguestone",87,"",435
74950,"Raw Tiger Steak",85,"",3622
73099,"Netherweave Bag",63,"",325
72924,"Azshara's Veil",82,"",448
70000,"Bolt of Embersilk Cloth",81,"",1791
69699,"Potion of the Mountains",90,"",386
67500,"Volatile Air",83,"",2451
66500,"Heartblossom",83,"",1269
65660,"Pearlescent Spellthread",90,"",14
65000,"Redbelly Mandarin",87,"",1411
60000,"Pyrium Bar",85,"",661
59999,"Volatile Water",83,"",1691
59998,"Tasty Cupcake",80,"",340
56430,"Raw Turtle Meat",85,"",1806
54865,"Potion of Mogu Power",90,"",1776
50000,"Potion of the Jade Serpent",90,"",2473
50000,"Mysterious Fortune Card",85,"",605
49590,"Glyph of Healing Touch",25,"",19
49000,"Pandarian Garnet",87,"",892
47399,"Ink of the Sea",70,"",51
46797,"Virmen's Bite",90,"",3794
44997,"River's Heart",90,"",13
44128,"Goldthorn",34,"",1676
43143,"Lion's Ink",20,"",149
40000,"Jadefire Ink",30,"",192
40000,"Glyph of Arcane Explosion",25,"",15
39999,"Flask of Stormwind Tawny",15,"",1
39599,"Celestial Ink",40,"",103
39200,"Stormvine",82,"",557
38891,"Scallions",85,"",4012
36800,"Glyph of Soulstone",25,"",53
36198,"Mogu Pumpkin",85,"",6803
35717,"Steamed Crab Surprise",90,"",283
35500,"Ethereal Ink",60,"",94
34899,"Volatile Life",83,"",1652
33300,"Midnight Ink",10,"",204
32597,"Green Cabbage",85,"",8836
29999,"Pink Turnip",85,"",5365
29000,"Silkweed",86,"",2867
29000,"Eternium Thread",70,"",308
28500,"Ashen Pigment",81,"",40
27494,"Bolt of Netherweave",60,"",1764
24998,"Glyph of Shred",25,"",39
24995,"Northern Egg",70,"",85
23986,"Whiptail",84,"",1290
22299,"Green Tea Leaf",85,"",1647
22222,"Simple Flour",5,"",761
21279,"Alexandrite",87,"",240
20798,"Azure Pigment",70,"",380
20000,"Windwool Cloth",86,"",1715
20000,"Nether Pigment",60,"",52
20000,"Blackfallow Ink",81,"",284
19698,"Snow Lily",87,"",2775
19597,"Shadow Pigment",86,"",621
18810,"Volatile Earth",83,"",4156
17400,"Red Blossom Leek",85,"",2885
12600,"White Turnip",85,"",3383
12499,"Fool's Cap",88,"",3994
12200,"Cinderbloom",81,"",2826
9997,"Rain Poppy",85,"",2990
9000,"Twilight Jasmine",85,"",486
8500,"Violet Pigment",40,"",240
7880,"Emerald Pigment",30,"",319
7400,"Adder's Tongue",77,"",1727
7300,"Lapis Lazuli",87,"",890
5319,"Grave Moss",22,"",238
4894,"Small Egg",5,"",332
4400,"Rune Thread",50,"",420
4300,"Dragon's Teeth",39,"",217
4300,"Ice Cold Milk",5,"",6
3505,"Mild Spices",5,"",1344
2697,"Firebloom",41,"",1204
2099,"Mageroyal",10,"",456
1500,"Liferoot",30,"",3837
1299,"Bruiseweed",20,"",4160
1199,"Kingsblood",24,"",2446
1178,"Wild Steelbloom",22,"",3304
1139,"Ragveil",65,"",284
493,"Khadgar's Whisker",37,"",4031
400,"Fadeleaf",32,"",2069
192,"Crystal Vial",1,"",2588
99,"Light Parchment",1,"",433
