"Price","Name","Item Level","Owned?","Available"
299999997,"Belt of the Night Sky (553)",553,"",7
70000,"Bolt of Windwool Cloth",90,"",154
18400,"Windwool Cloth",86,"",20635
4989995,"Spirit of War",90,"",596
139989997,"Leggings of the Night Sky (553)",553,"",8
50053,"Potion of the Jade Serpent",90,"",5856
1999,"Crystal Vial",1,"",155
13400,"Green Tea Leaf",85,"",10587
19400,"Silkweed",86,"",4155
55554,"Virmen's Bite",90,"",7053
14984,"Snow Lily",87,"",8875
939999,"Flask of the Warm Sun",90,"",1144
1010000,"Golden Lotus",90,"",1631
790000,"Flask of Spring Blossoms",90,"",868
2620000,"Greater Crane Wing Inscription",90,"",150
628400,"Starlight Ink",86,"",1042
77493,"Ink of Dreams",86,"",12508
29998,"Shadow Pigment",86,"",1038
10900,"Rain Poppy",85,"",3951
21900,"Fool's Cap",88,"",5826
309993,"Misty Pigment",86,"",112
10000,"Light Parchment",1,"",547
2496964,"Greater Tiger Claw Inscription",90,"",180
2289898,"Greater Cerulean Spellthread",90,"",29
2798980,"Greater Pearlescent Spellthread",90,"",91
368760,"Glyph of Unstable Affliction",25,"",37
40000,"Ink of the Sea",70,"",954
10000,"Azure Pigment",70,"",127
876,"Goldclover",72,"",574
2096,"Tiger Lily",72,"",437
6658,"Talandra's Rose",72,"",999
10598,"Adder's Tongue",77,"",1174
28800,"Lichbloom",80,"",213
2659,"Icethorn",80,"",389
1761,"Deadnettle",72,"",3977
1225,"Fire Leaf",75,"",1119
249985,"Glyph of Arcane Power",25,"",30
128497,"Ethereal Ink",60,"",92
10000,"Nether Pigment",60,"",212
1299,"Felweed",60,"",1850
1800,"Dreaming Glory",60,"",813
2659,"Ragveil",65,"",1180
4173,"Terocone",60,"",1293
1600,"Ancient Lichen",68,"",449
48300,"Netherbloom",70,"",31
293800,"Nightmare Vine",70,"",726
7459,"Mana Thistle",70,"",562
289696,"Glyph of Animal Bond",25,"",49
692900,"Glyph of Deterrence",25,"",18
32854,"Celestial Ink",40,"",84
10000,"Violet Pigment",40,"",16
9799,"Firebloom",41,"",707
15959,"Purple Lotus",42,"",87
99999,"Arthas' Tears",44,"",26
9589,"Sungrass",46,"",1895
3419,"Blindweed",47,"",2300
172200,"Ghost Mushroom",47,"",744
17000,"Gromsblood",50,"",1460
415798,"Glyph of Spinning Crane Kick",25,"",72
39998,"Glyph of Touch of Karma",25,"",44
146933,"Glyph of Zen Meditation",25,"",34
19999,"Jadefire Ink",30,"",440
31793,"Emerald Pigment",30,"",1186
1000,"Fadeleaf",32,"",1180
48789,"Goldthorn",34,"",136
2079,"Khadgar's Whisker",37,"",640
7889,"Dragon's Teeth",39,"",1312
479400,"Glyph of Penance",25,"",47
409776,"Glyph of Holy Fire",25,"",41
9999,"Midnight Ink",10,"",605
9999,"Dusky Pigment",10,"",530
1495,"Mageroyal",10,"",1220
19999,"Briarthorn",15,"",856
14949,"Swiftthistle",15,"",1513
975,"Bruiseweed",20,"",1044
9353,"Stranglekelp",20,"",8
146933,"Glyph of Smite",25,"",12
329999,"Glyph of Savagery",25,"",35
6839,"Lion's Ink",20,"",516
15097,"Golden Pigment",20,"",1244
2499,"Wild Steelbloom",22,"",319
70000,"Grave Moss",22,"",113
2799,"Kingsblood",24,"",4963
4900,"Liferoot",30,"",384
96745,"Glyph of Shred",25,"",45
190000,"Glyph of Siphon Life",25,"",72
146926,"Glyph of Soulstone",25,"",31
423999,"Glyph of Rapid Displacement",25,"",53
99896,"Glyph of Arcane Explosion",25,"",50
162318,"Glyph of Cone of Cold",25,"",18
219994,"Glyph of Pathfinding",25,"",40
386800,"Glyph of Liberation",25,"",53
425698,"Glyph of Touch of Death",25,"",63
377299,"Glyph of Prayer of Mending",25,"",30
426598,"Glyph of Dash",25,"",51
69397,"Glyph of Healing Touch",25,"",42
140000,"Glyph of Rebirth",25,"",22
29000,"Cerulean Spellthread",90,"",72
989999,"Pearlescent Spellthread",90,"",67
45966,"Potion of Mogu Power",90,"",6416
850000,"Flask of Winter's Bite",90,"",1127
2296964,"Greater Tiger Fang Inscription",90,"",177
830000,"Flask of the Earth",90,"",356
6982,"Potion of the Mountains",90,"",194
1386120,"Greater Ox Horn Inscription",90,"",75
7145781,"Living Steel",88,"",730
1097500,"Trillium Bar",90,"",903
124799,"Ghost Iron Bar",86,"",11372
6299997,"Primal Diamond",90,"",373
930000,"Wild Jade",90,"",223
39998,"Alexandrite",87,"",1223
1700000,"Vermilion Onyx",90,"",235
640000,"Tiger Opal",87,"",3912
856698,"Imperial Amethyst",90,"",678
42499,"Roguestone",87,"",1190
859995,"Primordial Ruby",90,"",120
95000,"Pandarian Garnet",87,"",1429
154879,"River's Heart",90,"",416
8694,"Lapis Lazuli",87,"",1244
898096,"Sun's Radiance",90,"",155
59999,"Sunstone",87,"",1125
23178,"Great Pandaren Banquet",90,"",707
275500,"100 Year Soy Sauce",85,"",361
38197,"Jewel Danio",87,"",4897
15100,"Raw Tiger Steak",85,"",6073
9878,"Pink Turnip",85,"",2948
1670000,"Pandaren Treasure Noodle Cart Kit",90,"",1432
210908,"Black Pepper Ribs and Shrimp",90,"",2967
579888,"Black Pepper",85,"",712
99900,"Giant Mantis Shrimp",87,"",501
22300,"Mushan Ribs",85,"",3476
12500,"Green Cabbage",85,"",4111
189992,"Chun Tian Spring Rolls",90,"",618
419888,"Rice Flour",85,"",359
98691,"Redbelly Mandarin",87,"",1106
29498,"Red Blossom Leek",85,"",2444
240000,"Mogu Fish Stew",90,"",3140
124098,"Emperor Salmon",87,"",4329
