"Price","Name","Item Level","Owned?","Available"
25950000,"Belt of the Night Sky (553)",553,"",12
80000,"Bolt of Windwool Cloth",90,"",1640
12997,"Windwool Cloth",86,"",15889
732394,"Spirit of War",90,"",788
54989999,"Leggings of the Night Sky (553)",553,"",12
34720,"Potion of the Jade Serpent",90,"",4050
7722,"Crystal Vial",1,"",345
7777,"Green Tea Leaf",85,"",3806
8584,"Silkweed",86,"",9871
32663,"Virmen's Bite",90,"",3050
9898,"Snow Lily",87,"",2727
889998,"Flask of the Warm Sun",90,"",3219
818199,"Golden Lotus",90,"",1576
760000,"Flask of Spring Blossoms",90,"",463
1309478,"Greater Crane Wing Inscription",90,"",132
489724,"Starlight Ink",86,"",480
33300,"Ink of Dreams",86,"",727
17490,"Shadow Pigment",86,"",2359
8795,"Rain Poppy",85,"",3496
14197,"Fool's Cap",88,"",2592
199986,"Misty Pigment",86,"",182
389,"Light Parchment",1,"",1750
1966764,"Greater Tiger Claw Inscription",90,"",103
1604994,"Greater Cerulean Spellthread",90,"",87
2239999,"Greater Pearlescent Spellthread",90,"",33
549460,"Glyph of Unstable Affliction",25,"",24
39895,"Ink of the Sea",70,"",44
28896,"Azure Pigment",70,"",1731
7000,"Goldclover",72,"",594
6400,"Tiger Lily",72,"",814
6500,"Talandra's Rose",72,"",715
6000,"Adder's Tongue",77,"",746
9750,"Lichbloom",80,"",1022
9889,"Icethorn",80,"",470
7098,"Deadnettle",72,"",950
2999,"Fire Leaf",75,"",54
999790,"Glyph of Arcane Power",25,"",28
69999,"Ethereal Ink",60,"",562
39980,"Nether Pigment",60,"",79
29000,"Felweed",60,"",1279
4898,"Dreaming Glory",60,"",884
9700,"Ragveil",65,"",298
18000,"Terocone",60,"",453
5000,"Ancient Lichen",68,"",362
49899,"Netherbloom",70,"",329
55053,"Nightmare Vine",70,"",267
9786,"Mana Thistle",70,"",206
599785,"Glyph of Animal Bond",25,"",28
577472,"Glyph of Deterrence",25,"",44
59998,"Celestial Ink",40,"",102
22297,"Violet Pigment",40,"",205
12999,"Firebloom",41,"",1143
125000,"Purple Lotus",42,"",426
10000,"Arthas' Tears",44,"",291
1000,"Sungrass",46,"",1244
17000,"Blindweed",47,"",542
150000,"Ghost Mushroom",47,"",198
88999,"Gromsblood",50,"",298
299690,"Glyph of Spinning Crane Kick",25,"",44
149880,"Glyph of Touch of Karma",25,"",35
100000,"Glyph of Zen Meditation",25,"",33
12988,"Jadefire Ink",30,"",103
5283,"Emerald Pigment",30,"",754
4507,"Fadeleaf",32,"",1129
60000,"Goldthorn",34,"",287
6900,"Khadgar's Whisker",37,"",2640
800,"Dragon's Teeth",39,"",256
299171,"Glyph of Penance",25,"",23
299895,"Glyph of Holy Fire",25,"",34
37500,"Midnight Ink",10,"",361
9799,"Dusky Pigment",10,"",350
500,"Mageroyal",10,"",1614
6000,"Briarthorn",15,"",959
2798,"Swiftthistle",15,"",514
7999,"Bruiseweed",20,"",1045
7500,"Stranglekelp",20,"",372
89898,"Glyph of Smite",25,"",58
77298,"Glyph of Savagery",25,"",29
38999,"Lion's Ink",20,"",193
249999,"Golden Pigment",20,"",24
14200,"Wild Steelbloom",22,"",623
41000,"Grave Moss",22,"",74
11111,"Kingsblood",24,"",3141
6400,"Liferoot",30,"",916
146933,"Glyph of Shred",25,"",41
789584,"Glyph of Siphon Life",25,"",49
64997,"Glyph of Soulstone",25,"",69
226084,"Glyph of Rapid Displacement",25,"",20
69999,"Glyph of Arcane Explosion",25,"",20
900000,"Glyph of Cone of Cold",25,"",43
149999,"Glyph of Pathfinding",25,"",29
598700,"Glyph of Liberation",25,"",31
99800,"Glyph of Touch of Death",25,"",47
496188,"Glyph of Prayer of Mending",25,"",19
187295,"Glyph of Dash",25,"",32
59999,"Glyph of Healing Touch",25,"",26
140000,"Glyph of Rebirth",25,"",49
89700,"Cerulean Spellthread",90,"",21
28999,"Pearlescent Spellthread",90,"",9
37219,"Potion of Mogu Power",90,"",6371
710000,"Flask of Winter's Bite",90,"",260
1966764,"Greater Tiger Fang Inscription",90,"",137
769997,"Flask of the Earth",90,"",129
4999,"Potion of the Mountains",90,"",306
1007859,"Greater Ox Horn Inscription",90,"",82
5989999,"Living Steel",88,"",415
764988,"Trillium Bar",90,"",2476
79396,"Ghost Iron Bar",86,"",8330
4710000,"Primal Diamond",90,"",430
1139984,"Wild Jade",90,"",785
15499,"Alexandrite",87,"",2196
1063688,"Vermilion Onyx",90,"",777
200000,"Tiger Opal",87,"",624
979996,"Imperial Amethyst",90,"",1028
11798,"Roguestone",87,"",2127
699999,"Primordial Ruby",90,"",1148
68998,"Pandarian Garnet",87,"",3388
39997,"River's Heart",90,"",81
9098,"Lapis Lazuli",87,"",1033
819999,"Sun's Radiance",90,"",810
69800,"Sunstone",87,"",1124
199996,"Great Pandaren Banquet",90,"",124
999988,"100 Year Soy Sauce",85,"",1337
28898,"Jewel Danio",87,"",10122
13000,"Raw Tiger Steak",85,"",2292
39900,"Pink Turnip",85,"",1978
1139600,"Pandaren Treasure Noodle Cart Kit",90,"",666
279999,"Black Pepper Ribs and Shrimp",90,"",1088
299900,"Black Pepper",85,"",426
69992,"Giant Mantis Shrimp",87,"",2310
14888,"Mushan Ribs",85,"",1165
47499,"Green Cabbage",85,"",3664
109999,"Chun Tian Spring Rolls",90,"",274
509300,"Rice Flour",85,"",229
99887,"Redbelly Mandarin",87,"",2108
28000,"Red Blossom Leek",85,"",2579
289998,"Mogu Fish Stew",90,"",1831
61100,"Emperor Salmon",87,"",5162
59947,"Raw Crocolisk Belly",85,"",621
25200,"Mogu Pumpkin",85,"",5829
139807,"Steamed Crab Surprise",90,"",307
12392,"Raw Crab Meat",85,"",757
19900,"White Turnip",85,"",905
199686,"Sea Mist Rice Noodles",90,"",1165
149900,"Tiger Gourami",87,"",842
11700,"Raw Turtle Meat",85,"",3399
15500,"Scallions",85,"",3180
179800,"Mad Brewer's Breakfast",90,"",190
100000,"Pandaren Banquet",90,"",569
325500,"Spiced Blossom Soup",90,"",3
79000,"Ancient Pandaren Spices",85,"",782
980000,"Seasoned Pomfruit Slices",90,"",29
8300,"Aged Mogu'shan Cheese",85,"",249
150000,"Farmer's Delight",90,"",60
7500,"Aged Balsamic Vinegar",85,"",131
394494593,"Vial of the Sands",85,"",4
4999920,"Truegold",85,"",77
79993,"Pyrium Bar",85,"",855
140000,"Volatile Fire",83,"",803
109999,"Volatile Air",83,"",1140
120000,"Volatile Water",83,"",764
200000,"Whiptail",84,"",433
199998,"Azshara's Veil",82,"",487
40000,"Volatile Life",83,"",446
2999998,"Flask of Titanic Strength",85,"",43
9999,"Cinderbloom",81,"",1830
140000,"Deepstone Oil",81,"",153
248000,"Albino Cavefish",81,"",51
24890000,"Illusionary Bag",83,"",12
120000,"Bolt of Embersilk Cloth",81,"",339
80000,"Embersilk Cloth",81,"",4826
20000,"Volatile Earth",83,"",289
810000,"Chaos Orb",85,"",214
2149996,"Embersilk Bag",83,"",198
72198,"Hypnotic Dust",81,"",5862
68995,"Netherweave Bag",63,"",279
17699,"Bolt of Netherweave",60,"",1061
2199,"Netherweave Cloth",60,"",5858
9800,"Rune Thread",50,"",344
1679994,"Frostweave Bag",80,"",101
463462,"Bolt of Imbued Frostweave",75,"",6
129996,"Bolt of Frostweave",70,"",494
19695,"Frostweave Cloth",70,"",4474
33982,"Infinite Dust",70,"",13027
78700,"Eternium Thread",70,"",395
4979998,"Glacial Bag",80,"",4
239999,"Moonshroud",80,"",15
358999,"Eternal Life",75,"",170
459999,"Ebonweave",80,"",37
399998,"Eternal Shadow",75,"",45
250000,"Mysterious Fortune Card",85,"",2023
32499,"Blackfallow Ink",81,"",162
49998,"Ashen Pigment",81,"",118
7000,"Stormvine",82,"",437
9400,"Heartblossom",83,"",425
6998,"Twilight Jasmine",85,"",926
