"Price","Name","Item Level","Owned?","Available"
59795,"Potion of the Jade Serpent",90,"",2702
1220,"Crystal Vial",1,"",309
16799,"Green Tea Leaf",85,"",8216
49798,"Silkweed",86,"",2695
59999,"Virmen's Bite",90,"",5901
19800,"Snow Lily",87,"",2928
739793,"Flask of the Warm Sun",90,"",2345
758899,"Golden Lotus",90,"",2271
700000,"Flask of Spring Blossoms",90,"",1127
1998593,"Greater Crane Wing Inscription",90,"",83
446499,"Starlight Ink",86,"",1812
78899,"Ink of Dreams",86,"",1084
75996,"Shadow Pigment",86,"",591
17498,"Rain Poppy",85,"",2800
296896,"Misty Pigment",86,"",23
1998,"Light Parchment",1,"",654
1500000,"Greater Tiger Claw Inscription",90,"",92
2898896,"Greater Cerulean Spellthread",90,"",73
83836,"Bolt of Windwool Cloth",90,"",1357
14499,"Windwool Cloth",86,"",7557
2999992,"Greater Pearlescent Spellthread",90,"",38
435653,"Glyph of Unstable Affliction",25,"",62
57599,"Ink of the Sea",70,"",70
20499,"Azure Pigment",70,"",519
5957,"Tiger Lily",72,"",2816
245593,"Glyph of Arcane Power",25,"",25
40000,"Ethereal Ink",60,"",11
15000,"Nether Pigment",60,"",5
3498,"Felweed",60,"",3003
150151,"Glyph of Animal Bond",25,"",10
189697,"Glyph of Deterrence",25,"",18
51899,"Celestial Ink",40,"",285
29099,"Violet Pigment",40,"",72
6695,"Firebloom",41,"",2666
90000,"Glyph of Spinning Crane Kick",25,"",43
99998,"Glyph of Touch of Karma",25,"",40
149997,"Glyph of Zen Meditation",25,"",51
11353,"Jadefire Ink",30,"",267
14899,"Emerald Pigment",30,"",240
1399,"Fadeleaf",32,"",5601
363116,"Glyph of Penance",25,"",29
101861,"Glyph of Holy Fire",25,"",25
29092,"Midnight Ink",10,"",276
7498,"Dusky Pigment",10,"",81
146933,"Glyph of Smite",25,"",13
979740,"Glyph of Savagery",25,"",19
20399,"Lion's Ink",20,"",10
28323,"Golden Pigment",20,"",98
5000,"Liferoot",30,"",1916
4999,"Glyph of Shred",25,"",58
141500,"Glyph of Siphon Life",25,"",24
30013,"Glyph of Soulstone",25,"",41
362587,"Glyph of Rapid Displacement",25,"",22
80000,"Glyph of Arcane Explosion",25,"",19
145589,"Glyph of Cone of Cold",25,"",35
399975,"Glyph of Pathfinding",25,"",36
434486,"Glyph of Liberation",25,"",62
199797,"Glyph of Touch of Death",25,"",43
256200,"Glyph of Prayer of Mending",25,"",11
220199,"Glyph of Dash",25,"",21
200000,"Glyph of Healing Touch",25,"",30
70709,"Glyph of Rebirth",25,"",40
25000,"Cerulean Spellthread",90,"",169
30000,"Pearlescent Spellthread",90,"",37
59980,"Potion of Mogu Power",90,"",2720
24999,"Fool's Cap",88,"",2373
700000,"Flask of Winter's Bite",90,"",1510
1588076,"Greater Tiger Fang Inscription",90,"",64
750000,"Flask of the Earth",90,"",146
80000,"Potion of the Mountains",90,"",777
1498688,"Greater Ox Horn Inscription",90,"",65
4500000,"Living Steel",88,"",817
739600,"Trillium Bar",90,"",1541
98088,"Ghost Iron Bar",86,"",4259
4000000,"Primal Diamond",90,"",369
734992,"Wild Jade",90,"",301
47190,"Alexandrite",87,"",1061
899994,"Vermilion Onyx",90,"",160
259797,"Tiger Opal",87,"",817
659994,"Imperial Amethyst",90,"",319
29690,"Roguestone",87,"",1918
780091,"Primordial Ruby",90,"",367
54993,"Pandarian Garnet",87,"",409
79795,"River's Heart",90,"",319
9895,"Lapis Lazuli",87,"",1216
729995,"Sun's Radiance",90,"",193
98500,"Sunstone",87,"",904
749899,"Great Pandaren Banquet",90,"",900
1348300,"100 Year Soy Sauce",85,"",244
87995,"Jewel Danio",87,"",3598
60799,"Raw Tiger Steak",85,"",3912
47500,"Pink Turnip",85,"",732
309999,"Black Pepper Ribs and Shrimp",90,"",848
1289796,"Black Pepper",85,"",261
135000,"Giant Mantis Shrimp",87,"",365
97118,"Mushan Ribs",85,"",729
40752,"Green Cabbage",85,"",2139
240000,"Chun Tian Spring Rolls",90,"",174
1689893,"Rice Flour",85,"",695
78300,"Redbelly Mandarin",87,"",1633
16498,"Red Blossom Leek",85,"",875
389000,"Mogu Fish Stew",90,"",1576
110000,"Emperor Salmon",87,"",1719
107096,"Raw Crocolisk Belly",85,"",2668
39985,"Mogu Pumpkin",85,"",3465
199994,"Steamed Crab Surprise",90,"",256
182795,"Raw Crab Meat",85,"",2037
29700,"White Turnip",85,"",841
378887,"Sea Mist Rice Noodles",90,"",659
130000,"Tiger Gourami",87,"",126
37200,"Raw Turtle Meat",85,"",210
39575,"Scallions",85,"",1587
140000,"Mad Brewer's Breakfast",90,"",66
509559,"Pandaren Banquet",90,"",384
424999895,"Vial of the Sands",85,"",6
3949896,"Truegold",85,"",561
55000,"Pyrium Bar",85,"",1216
38988,"Volatile Fire",83,"",1764
67399,"Volatile Air",83,"",3249
54630,"Volatile Water",83,"",2144
1609897,"Flask of the Winds",85,"",103
27395,"Whiptail",84,"",1973
48898,"Azshara's Veil",82,"",1631
29999,"Volatile Life",83,"",9682
1070000,"Flask of Titanic Strength",85,"",185
44996,"Cinderbloom",81,"",2466
746721,"Deepstone Oil",81,"",411
522529,"Albino Cavefish",81,"",348
27449998,"Illusionary Bag",83,"",30
69197,"Bolt of Embersilk Cloth",81,"",2333
9219,"Embersilk Cloth",81,"",197702
13568,"Volatile Earth",83,"",14676
549081,"Chaos Orb",85,"",305
2690000,"Embersilk Bag",83,"",35
118800,"Hypnotic Dust",81,"",3998
95099,"Netherweave Bag",63,"",51
17700,"Bolt of Netherweave",60,"",902
2449,"Netherweave Cloth",60,"",14895
68800,"Rune Thread",50,"",641
1890000,"Frostweave Bag",80,"",2
500000,"Bolt of Imbued Frostweave",75,"",5
309599,"Bolt of Frostweave",70,"",383
44999,"Infinite Dust",70,"",2175
25499,"Eternium Thread",70,"",224
9451696,"Glacial Bag",80,"",2
250000,"Moonshroud",80,"",54
209500,"Eternal Life",75,"",80
2000000,"Ebonweave",80,"",10
93788,"Mysterious Fortune Card",85,"",2913
28499,"Blackfallow Ink",81,"",241
10000,"Ashen Pigment",81,"",201
